"","AniId","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","LacId","LacRemarks","LacColostrumDate","milk_production_start_date","milk_production_end_date","lactation_duration","total_milk_production","avg_daily_yield","early_lactation_yield","mid_lactation_yield","delta_early_mid_yield","mean_fat_percent","mean_protein_percent","dry_off_date","dry_off_interval","AniLifeNumber","entry_code","entry_date","exit_code","exit_date","AniGenId","AniBirthday","AniMotherLifeNumber","still_milking","est_deliver_total_milk_L","est_deliver_avg_daily_yield","est_deliver_early_lactation_yield","est_deliver_mid_lactation_yield","est_deliver_delta_lactation_yield"
"658","458",3,3,2023-03-01,1401,"NULL",2023-03-08,2023-03-11,2023-09-28,201,8025.92233,41.12786,714.368922,2712.912591,1998.543669,3.479603,3.338118,2023-09-28,NA,"FR4401572278","N",2018-08-11,"B",2024-01-02,2,2018-08-11,"FR4401572209",FALSE,7696.85951447,39.44161774,685.079796198,2601.683174769,1916.603378571
"659","562",2,2,2023-03-02,1404,"",2023-03-09,2023-03-03,2023-12-21,293,10710.776699,37.652218,1048.932026,2566.407739,1517.475713,4.351156,3.499897,2023-12-21,47,"FR4401572318","N",2019-12-11,NA,NA,2,2019-12-11,"FR4401572259",FALSE,10271.634854341,36.108477062,1005.925812934,2461.185021701,1455.259208767
"660","422",4,4,2023-03-28,1406,"",2023-04-04,2023-03-29,2024-02-22,330,13511.262135,42.171515,1302.038821,3115.145605,1813.106784,5.012969,3.576,2024-02-22,127,"FR4401572261","N",2017-11-12,NA,NA,2,2017-11-12,"FR4401572198",FALSE,12957.300387465,40.442482885,1248.655229339,2987.424635195,1738.769405856
"661","591",2,2,2023-05-18,1407,"",2023-05-25,2023-05-18,2024-05-30,378,14225.436893,38.762433,1230.776684,2831.844631,1601.067947,3.737282,3.575224,2024-05-30,46,"FR4401572324","N",2020-01-30,NA,NA,2,2020-01-30,"FR4401572233",FALSE,13642.193980387,37.173173247,1180.314839956,2715.739001129,1535.424161173
"662","696",1,1,2023-05-18,1408,"",2023-05-25,2023-05-30,2024-07-01,398,10960,28.363819,441.747564,1831.650456,1389.902892,4.221954,3.764586,2024-07-01,112,"FR4401572360","N",2021-03-22,NA,NA,2,2021-03-22,"FR4401572296",FALSE,10510.64,27.200902421,423.635913876,1756.552787304,1332.916873428
"663","697",1,1,2023-05-24,1409,"",2023-05-31,2023-05-24,2024-03-20,301,10045.728155,34.375747,826.893192,2102.330067,1275.436875,4.179238,3.448278,2024-03-20,51,"FR4401572361","N",2021-03-22,NA,NA,2,2021-03-22,"FR4401572296",FALSE,9633.853300645,32.966341373,792.990571128,2016.134534253,1223.143963125
"664","689",1,1,2023-05-28,1411,"",2023-06-04,2023-05-29,2024-06-18,386,13169.514563,35.14145,840.291249,2411.262106,1570.970857,3.662041,3.204392,2024-06-18,38,"FR4401572357","N",2021-03-06,NA,NA,2,2021-03-06,"FR4401572253",FALSE,12629.564465917,33.70065055,805.839307791,2312.400359654,1506.561051863
"665","695",1,1,2023-05-29,1413,"",2023-06-05,2023-06-01,2024-02-05,249,6104.368932,25.251004,619.805812,1707.184436,1087.378624,3.967911,3.594096,2024-02-05,170,"FR4401572359","N",2021-03-20,NA,NA,2,2021-03-20,"FR4401572278",FALSE,5854.089805788,24.215712836,594.393773708,1637.189874124,1042.796100416
"666","620",2,2,2023-06-06,1415,"",2023-06-13,2023-06-08,2024-03-20,286,8877.76699,31.972377,952.621347,2442.912592,1490.291245,4.326153,3.61409,2024-03-20,113,"FR4401572333","N",2020-07-15,NA,NA,2,2020-07-15,"FR4401572244",FALSE,8513.77854341,30.661509543,913.563871773,2342.753175728,1429.189303955
"667","556",2,2,2023-06-08,1416,"",2023-06-15,2023-06-09,2024-05-10,336,12982.815533,39.798511,1137.572802,2813.592204,1676.019402,4.82362,3.676943,2024-05-10,95,"FR4401572314","N",2019-11-24,"M",2024-11-08,2,2019-11-24,"FR4401572211",FALSE,12450.520096147,38.166772049,1090.932317118,2698.234923636,1607.302606518
"668","618",2,2,2023-06-15,1418,"",2023-06-22,2023-06-16,2024-03-06,264,9199.417475,35.891666,1109.611636,2442.524244,1332.912608,4.344166,3.630037,2024-03-06,68,"FR4401572332","N",2020-07-06,NA,NA,2,2020-07-06,"FR4401572268",FALSE,8822.241358525,34.420107694,1064.117558924,2342.380749996,1278.263191072
"669","698",1,1,2023-06-20,1421,"",2023-06-22,2023-06-20,2024-02-09,234,5806.116504,25.556837,602.427173,1613.786378,1011.359205,4.181244,3.652017,2024-02-09,146,"4401572362",NA,NA,NA,NA,NA,2021-03-25,NA,FALSE,5568.065727336,24.509006683,577.727658907,1547.621136502,969.893477595
"670","606",2,2,2023-06-22,1422,"",2023-06-29,2023-06-24,2024-05-27,338,12304.174757,37.49497,1072.427171,2607.766961,1535.33979,5.204129,3.445545,2024-05-27,62,"FR4401572331","N",2020-03-20,NA,NA,2,2020-03-20,"FR4401572246",FALSE,11799.703591963,35.95767623,1028.457656989,2500.848515599,1472.39085861
"671","710",1,1,2023-06-22,1423,"",2023-06-29,2023-06-23,2024-03-20,271,8092.135922,30.756088,734.271831,1953.009679,1218.737848,4.611691,3.382389,2024-03-20,75,"FR4401572365","N",2021-06-21,"M",2024-07-29,2,2021-06-21,"FR4401572268",FALSE,7760.358349198,29.495088392,704.166685929,1872.936282161,1168.769596232
"672","704",1,1,2023-07-13,1425,"",2023-07-15,2023-08-02,2024-06-21,324,7541.650485,23.975,179.029121,1659.514529,1480.485408,5.121723,3.996369,2024-06-21,157,"FR4401572363","N",2021-04-21,NA,NA,2,2021-04-21,"FR4401572234",FALSE,7232.442815115,22.992025,171.688927039,1591.474433311,1419.785506272
"673","535",3,3,2023-07-14,1427,"",2023-07-19,2023-07-14,2024-06-27,349,10742.912621,31.705444,939.417461,2230.582497,1291.165036,4.014057,3.554714,2024-06-27,71,"FR4401572309","N",2019-08-30,NA,NA,2,2019-08-30,"FR4401572244",FALSE,10302.453203539,30.405520796,900.901345099,2139.128614623,1238.227269524
"674","368",5,5,2023-07-16,1428,"NULL",2023-07-21,2023-07-16,2024-04-01,260,8015.145631,31.752307,950.291247,2079.999969,1129.708722,3.564674,3.400689,2024-04-01,NA,"FR4401572244","N",2017-03-18,"B",2024-04-02,2,2017-03-18,"FR4401572135",FALSE,7686.524660129,30.450462413,911.329305873,1994.719970271,1083.390664398
"675","295",5,5,2023-07-19,1430,"",2023-07-23,2023-07-21,2024-06-04,319,12466.601941,40.252664,1252.524257,2636.213565,1383.689308,5.069093,3.602531,2024-06-04,67,"FR4401572211","A",2018-04-19,NA,NA,2,2016-03-10,"FR4401572158",FALSE,11955.471261419,38.602304776,1201.170762463,2528.128808835,1326.958046372
"676","705",1,1,2023-08-16,1432,"",2023-08-23,2023-08-16,2024-09-05,386,9978.834951,26.627461,692.330084,1618.155311,925.825227,4.614857,3.627751,2024-09-05,77,"4401572364",NA,NA,NA,NA,NA,2021-06-02,NA,FALSE,9569.702718009,25.535735099,663.944550556,1551.810943249,887.866392693
"677","534",3,3,2023-08-27,1433,"",2023-09-03,2023-08-28,2024-02-29,185,6932.718446,38.598378,1076.213574,2662.232976,1586.019402,3.47844,3.418118,2024-02-29,221,"FR4401572308","N",2019-08-23,"B",2025-04-01,2,2019-08-23,"FR4401572173",FALSE,6648.476989714,37.015844502,1032.088817466,2553.081423984,1520.992606518
"678","518",3,3,2023-08-28,1434,"",2023-09-04,2023-08-28,2024-09-19,388,13635.048543,36.196134,981.067946,2492.330067,1511.262121,4.963187,3.797609,2024-09-19,74,"FR4401572301","N",2019-03-19,NA,NA,2,2019-03-19,"FR4401572234",TRUE,13076.011552737,34.712092506,940.844160214,2390.144534253,1449.300374039
"679","379",4,4,2023-08-29,1435,"NULL",2023-09-05,2023-08-30,2024-03-18,201,6448.834951,33.046268,912.524257,2084.56308,1172.038823,4.655422,3.44582,2024-03-18,NA,"FR4401572248","N",2017-07-19,"B",2024-03-18,2,2017-07-19,"FR4401572185",FALSE,6184.432718009,31.691371012,875.110762463,1999.09599372,1123.985231257
"680","440",4,4,2023-08-29,1436,"",2023-09-05,2023-08-31,2024-08-14,349,12512.330097,36.927507,1212.912609,2863.980555,1651.067946,5.041174,3.677077,2024-08-14,94,"FR4401572268","N",2018-03-17,NA,NA,2,2018-03-17,"FR4460332596",FALSE,11999.324563023,35.413479213,1163.183192031,2746.557352245,1583.374160214
"681","438",4,4,2023-09-05,1438,"",2023-09-10,2023-09-06,2024-06-27,295,12961.84466,45.25661,1312.038817,3149.708711,1837.669894,4.340878,3.532804,2024-06-27,46,"FR4401572267","N",2018-02-23,NA,NA,2,2018-02-23,"FR4460332589",FALSE,12430.40902894,43.40108899,1258.245225503,3020.570653849,1762.325428346
"682","720",1,1,2023-09-15,1442,"",2023-09-22,2023-09-18,2024-01-24,128,1869.2233,15.041406,341.650475,948.252399,606.601924,3.890859,3.448593,2024-01-24,257,"FR4401572369","N",2021-08-29,NA,NA,2,2021-08-29,"FR4401572307",FALSE,1792.5851447,14.424708354,327.642805525,909.374050641,581.731245116
"683","595",2,2,2023-09-15,1443,"",2023-09-22,2023-09-18,2024-10-04,382,11828.834951,31.894502,912.232998,2195.631035,1283.398037,4.548507,3.499973,2024-10-04,80,"FR4401572325","N",2020-02-13,NA,NA,2,2020-02-13,"FR4401572265",FALSE,11343.852718009,30.586827418,874.831445082,2105.610162565,1230.778717483
"684","715",1,1,2023-09-16,1444,"",2023-09-23,2023-09-18,2024-10-24,402,12312.135922,31.546019,585.339791,1712.427155,1127.087364,4.64856,3.644416,2024-10-24,49,"FR4401572368","N",2021-07-31,NA,NA,2,2021-07-31,"FR4401572271",FALSE,11807.338349198,30.252632221,561.340859569,1642.217641645,1080.876782076
"685","627",2,2,2023-09-17,1445,"",2023-09-24,2023-09-18,2024-07-18,304,12235.728155,41.456578,1051.165035,2694.077644,1642.912609,3.936131,3.51459,2024-07-18,38,"FR4401572336","N",2020-08-26,NA,NA,2,2020-08-26,"FR4401572224",FALSE,11734.063300645,39.756858302,1008.067268565,2583.620460596,1575.553192031
"686","632",2,2,2023-09-18,1448,"",2023-09-26,2023-09-19,2024-08-08,324,10454.368932,33.234567,876.310668,2181.165019,1304.854351,5.244153,3.671476,2024-08-08,47,"FR4401572340","N",2020-09-06,NA,NA,2,2020-09-06,"FR4401572210",FALSE,10025.739805788,31.871949753,840.381930612,2091.737253221,1251.355322609
"687","602",2,2,2023-09-24,1449,"",2023-10-01,2023-09-25,2024-07-26,305,10803.883495,36.485245,997.669887,2394.077643,1396.407756,4.766666,3.55281,2024-07-26,46,"FR4401572328","N",2020-03-06,NA,NA,2,2020-03-06,"FR4401572253",FALSE,10360.924271705,34.989349955,956.765421633,2295.920459637,1339.155038004
"688","481",4,4,2023-09-25,1450,"",2023-10-02,2023-09-25,2024-08-08,318,11524.854368,37.32893,1013.980567,2571.456277,1557.47571,4.025015,3.837805,2024-08-08,81,"FR4401572285","N",2018-10-21,NA,NA,2,2018-10-21,"FR4401572226",FALSE,11052.335338912,35.79844387,972.407363753,2466.026569643,1493.61920589
"689","320",6,6,2023-09-25,1451,"",2023-10-02,2023-09-26,2024-07-18,296,12046.990291,41.92027,1194.271833,3030.194146,1835.922313,4.356801,3.290774,2024-07-18,60,"FR4401572224","N",2016-08-30,NA,NA,2,2016-08-30,"FR4401572170",FALSE,11553.063689069,40.20153893,1145.306687847,2905.956186014,1760.649498167
"690","635",2,2,2023-09-26,1453,"",2023-10-03,2023-09-27,2024-05-13,229,5111.941747,22.992576,636.504838,1685.533954,1049.029116,4.406724,3.670436,2024-05-13,127,"FR4401572341","N",2020-09-11,NA,NA,2,2020-09-11,"FR4401572184",FALSE,4902.352135373,22.049880384,610.408139642,1616.427061886,1006.018922244
"691","433",4,4,2023-09-27,1455,"",2023-10-04,2023-09-28,2024-07-18,294,11680.097087,40.920068,1123.689308,2894.56308,1770.873772,4.482169,3.660237,2024-07-18,43,"FR4401572265","N",2018-01-27,NA,NA,2,2018-01-27,"FR4401572186",FALSE,11201.213106433,39.242345212,1077.618046372,2775.88599372,1698.267947348
"692","629",2,2,2023-10-02,1457,"",2023-10-10,2023-10-03,2024-08-23,325,11224.466019,35.572923,967.281539,2382.038804,1414.757265,4.432484,3.495674,2024-08-23,54,"FR4401572337","N",2020-08-31,NA,NA,2,2020-08-31,"FR4401572255",FALSE,10764.262912221,34.114433157,927.622995901,2284.375213036,1356.752217135
"693","631",2,2,2023-10-03,1459,"",2023-10-10,2023-10-03,2024-02-29,149,3138.252427,21.693959,491.747557,1418.15531,926.407753,4.18302,3.915234,2024-02-29,196,"FR4401572339","N",2020-09-01,NA,NA,2,2020-09-01,"FR4401572288",FALSE,3009.584077493,20.804506681,471.585907163,1360.01094229,888.425035127
"694","529",3,3,2023-10-04,1460,"",2023-10-11,2023-10-04,2024-07-10,280,10158.737864,37.369642,1142.621341,2908.44657,1765.825229,4.509395,3.320711,2024-07-10,143,"FR4401572304","N",2019-08-01,NA,NA,2,2019-08-01,"FR4401572182",FALSE,9742.229611576,35.837486678,1095.773866019,2789.20026063,1693.426394611
"695","195",8,8,2023-10-05,1461,"",2023-10-12,2023-10-05,2024-06-21,260,10051.165048,39.818076,1239.80581,2844.174727,1604.368917,4.209042,3.433524,2024-06-21,90,"FR4401572170","N",2014-09-14,NA,NA,2,2014-09-14,"FR4401572120",FALSE,9639.067281032,38.185534884,1188.97377179,2727.563563193,1538.589791403
"696","329",6,6,2023-10-07,1462,"NULL",2023-10-14,2023-10-09,2024-03-18,161,3514.951456,22.486956,782.815519,1280.291233,497.475714,4.765493,3.818333,2024-03-18,NA,"FR4401572227","N",2016-10-15,"B",2024-03-18,2,2016-10-15,"FR4401572154",FALSE,3370.838446304,21.564990804,750.720082721,1227.799292447,477.079209726
"697","445",4,4,2023-10-07,1465,"",2023-10-16,2023-10-09,2024-08-23,319,11482.621359,37.075548,923.300955,2580.776672,1657.475717,4.781031,3.595812,2024-08-23,27,"4401572271",NA,NA,NA,NA,NA,2018-05-08,NA,FALSE,11011.833883281,35.555450532,885.445615845,2474.964828448,1589.519212603
"698","456",4,4,2023-10-09,1466,"NULL",2023-10-16,2023-10-11,2024-08-07,301,10419.902912,35.656146,1103.883481,3049.999971,1946.11649,4.252582,3.417251,2024-08-07,NA,"FR4401572277","N",2018-08-08,"B",2024-08-07,2,2018-08-08,"FR4401572150",FALSE,9992.686892608,34.194244014,1058.624258279,2924.949972189,1866.32571391
"699","664",2,2,2023-10-09,1468,"",2023-10-17,2023-10-10,2024-06-04,238,6420.582524,27.786554,897.864065,2035.922302,1138.058237,5.405042,3.76,2024-06-04,121,"FR4401572347","N",2020-12-12,NA,NA,2,2020-12-12,"FR4401572259",FALSE,6157.338640516,26.647305286,861.051638335,1952.449487618,1091.397849283
"700","626",2,3,2023-10-19,1469,"",2023-10-26,2023-10-21,2024-07-26,279,8209.61165,30.307885,836.601928,1947.378609,1110.776681,5.174892,3.690857,2024-07-26,71,"FR4401572335","N",2020-08-24,NA,NA,2,2020-08-24,"FR4401572271",FALSE,7873.01757235,29.065261715,802.301248952,1867.536086031,1065.234837079
"701","111",9,10,2023-10-29,1470,"",2023-11-06,2023-10-30,2024-03-06,128,3907.669902,31.444531,854.951442,2055.9223,1200.970858,4.060078,3.711181,2024-03-06,NA,"FR4401572135","N",2013-04-19,"B",2024-12-23,2,2013-04-19,"FR4401572002",FALSE,3747.455436018,30.155305229,819.898432878,1971.6294857,1151.731052822
"702","335",5,5,2023-10-29,1472,"",2023-11-06,2023-10-30,2024-08-14,289,10509.61165,37.456401,1089.805813,2687.766959,1597.961146,4.88346,3.783391,2024-08-14,120,"FR4401572228","N",2016-11-11,NA,NA,2,2016-11-11,"FR4401572149",FALSE,10078.71757235,35.920688559,1045.123774667,2577.568513681,1532.444739014
"703","533",3,3,2023-11-01,1473,"NULL",2023-11-08,2023-11-02,2024-10-07,340,12540.388349,37.99,1030.097072,2487.961133,1457.864061,3.939794,3.307155,2024-10-07,NA,"FR4401572307","N",2019-08-16,"B",2024-10-07,2,2019-08-16,"FR4401572215",FALSE,12026.232426691,36.43241,987.863092048,2385.954726547,1398.091634499
"704","740",1,1,2023-11-01,1476,"",2023-11-08,2023-11-03,2024-10-29,361,9891.262135,28.221606,333.009698,1437.184438,1104.17474,4.043545,3.434238,2024-10-29,104,"FR4401572376","N",2021-10-05,NA,NA,2,2021-10-05,"FR4401572304",FALSE,9485.720387465,27.064520154,319.356300382,1378.259876042,1058.90357566
"705","729",1,1,2023-11-03,1479,"",2023-11-10,2023-11-03,2024-10-24,356,9586.213592,27.735393,620.87377,1717.864049,1096.990279,4.295714,3.591232,2024-10-24,123,"FR4401572373","N",2021-09-12,NA,NA,2,2021-09-12,"FR4401572305",FALSE,9193.178834728,26.598241887,595.41794543,1647.431622991,1052.013677561
"706","307",6,6,2023-11-12,1481,"NULL",2023-11-20,2023-11-13,2024-03-17,125,2418.252427,19.9264,416.504841,1283.883468,867.378627,5.99619,3.749841,2024-03-17,NA,"FR4401572217","N",2016-07-18,"B",2024-03-18,2,2016-07-18,"FR4401572107",FALSE,2319.104077493,19.1094176,399.428142519,1231.244245812,831.816103293
"707","417",5,5,2023-11-12,1482,"",2023-11-20,2023-11-13,2024-10-03,325,12499.417475,39.613538,1104.27183,2820.388321,1716.116491,4.643159,3.696226,2024-10-03,77,"FR4401572259","N",2017-11-01,"M",2024-12-20,2,2017-11-01,"FR4401572195",FALSE,11986.941358525,37.989382942,1058.99668497,2704.752399839,1645.755714869
"708","388",5,5,2023-11-21,1484,"",2023-11-28,2023-11-21,2024-11-22,367,14551.067961,40.838147,1280.873772,3167.087349,1886.213577,4.312907,3.233586,2024-11-22,NA,"FR4401572250","N",2017-08-18,NA,NA,2,2017-08-18,"FR4401572144",FALSE,13954.474174599,39.163782973,1228.357947348,3037.236767691,1808.878820343
"709","744",1,1,2023-12-13,1486,"",2023-12-20,2023-12-14,2024-03-12,89,1234.563106,14.28764,372.330083,855.631041,483.300958,4.09337,3.793258,2024-03-12,NA,"FR4401572379","N",2021-11-03,"B",2024-08-07,2,2021-11-03,"FR4401572287",FALSE,1183.946018654,13.70184676,357.064549597,820.550168319,463.485618722
"710","402",5,5,2023-12-14,1487,"NULL",2023-12-21,2023-12-14,2025-03-12,454,18031.067961,40.907488,1309.611632,3174.17473,1864.563098,4.437802,3.539516,2025-03-12,NA,"FR4401572254","N",2017-09-24,NA,NA,2,2017-09-24,"FR4401572111",FALSE,17291.794174599,39.230280992,1255.917555088,3044.03356607,1788.116010982
"711","597",3,3,2023-12-14,1491,"",2023-12-21,2023-12-14,2024-10-04,295,12738.834951,44.477966,1328.446585,3168.640747,1840.194162,4.038175,3.423074,2024-10-04,96,"FR4401572326","N",2020-02-16,NA,NA,2,2020-02-16,"FR4401572264",FALSE,12216.542718009,42.654369394,1273.980275015,3038.726476373,1764.746201358
"712","550",3,3,2023-12-18,1494,"",2023-12-25,2023-12-18,2024-10-11,298,11069.320388,38.259731,1280.194159,2443.10677,1162.912611,3.864983,3.356454,2024-10-11,NA,"FR4401572311","N",2019-10-29,"M",2024-12-18,2,2019-10-29,"FR4401572241",FALSE,10615.478252092,36.691082029,1227.706198481,2342.93939243,1115.233193949
"713","548",3,3,2023-12-19,1495,"",2023-12-26,2023-12-19,2024-05-13,146,6240.679611,44.026712,1188.640762,2822.038805,1633.398043,3.979931,3.507482,2024-05-13,NA,"FR4401572310","N",2019-10-12,"B",2025-01-21,2,2019-10-12,"FR7947950549",FALSE,5984.811746949,42.221616808,1139.906490758,2706.335213995,1566.428723237
"714","490",5,4,2023-12-20,1497,"",2023-12-28,2023-12-21,2024-09-18,272,12092.524271,45.791544,1271.35921,3150.09706,1878.73785,3.985238,3.342637,2024-09-18,77,"FR4401572289","N",2018-11-07,NA,NA,2,2018-11-07,"FR4401572219",TRUE,11596.730775889,43.914090696,1219.23348239,3020.94308054,1801.70959815
"715","682",2,2,2023-12-24,1498,"NULL",2023-12-31,2023-12-24,2024-10-07,288,10451.45631,37.378472,1160.58251,2838.834919,1678.252409,4.877708,3.647083,2024-10-07,NA,"FR4401572355","N",2021-02-16,"B",2024-10-07,2,2021-02-16,"FR4460332589",FALSE,10022.94660129,35.845954648,1112.99862709,2722.442687321,1609.444060231
"716","714",1,1,2023-12-24,1500,"",2023-12-31,2023-12-25,2024-10-11,291,7988.349514,28.274914,672.330083,1719.999973,1047.66989,4.591267,3.739863,2024-10-11,NA,"FR4401572367","N",2021-07-24,NA,NA,2,2021-07-24,"FR4401572255",FALSE,7660.827183926,27.115642526,644.764549597,1649.479974107,1004.71542451
"717","600",2,2,2023-12-24,1501,"NULL",2023-12-31,2023-12-26,2024-03-15,80,3200.097087,41.20125,809.029113,2391.067937,1582.038824,3.595641,3.46782,2024-03-15,NA,"FR4401572327","N",2020-03-03,"M",2024-03-18,2,2020-03-03,"FR4401572261",FALSE,3068.893106433,39.51199875,775.858919367,2293.034151583,1517.175232216
"718","642",3,2,2023-12-25,1503,"NULL",2024-01-03,2023-12-27,2024-11-13,322,10564.368932,33.792857,777.475714,2333.592208,1556.116494,4.825295,3.379221,2024-11-13,NA,"FR4401572343","N",2020-10-12,"B",2024-11-13,2,2020-10-12,"FR4401572238",FALSE,10131.229805788,32.407349863,745.599209726,2237.914927472,1492.315717746
"719","726",1,1,2024-01-06,1504,"",2024-01-13,2024-01-08,2024-05-08,121,3555.339805,30.264462,558.543677,1853.68929,1295.145613,3.17836,3.374262,2024-05-08,NA,"FR4401572372","N",2021-09-07,"B",2025-01-21,2,2021-09-07,"FR4401572303",FALSE,3409.570872995,29.023619058,535.643386243,1777.68802911,1242.044642867
"720","725",1,1,2024-01-11,1505,"NULL",2024-01-19,2024-01-12,2024-04-10,89,2448.543689,28.337078,653.495127,1767.184439,1113.689312,3.951,3.633555,2024-04-10,NA,"FR4401572371","N",2021-09-06,"M",2024-04-14,2,2021-09-06,"FR4401572308",FALSE,2348.153397751,27.175257802,626.701826793,1694.729877001,1068.028050208
"721","527",3,3,2024-01-18,1506,"",2024-01-25,2024-01-18,2025-01-09,357,14846.601941,42.834733,1366.407754,2609.611622,1243.203868,3.971759,3.251033,2025-01-09,NA,"FR4401572303","N",2019-07-13,"M",2025-01-28,2,2019-07-13,"FR4401572175",FALSE,14237.891261419,41.078508947,1310.385036086,2502.617545498,1192.232509412
"722","735",1,1,2024-01-23,1508,"",2024-01-30,2024-01-24,2024-11-22,303,9098.834951,30.930033,502.330082,1725.048516,1222.718434,4.255493,3.687598,2024-11-22,49,"FR4401572375","N",2021-09-14,NA,NA,2,2021-09-14,"FR4401572269",FALSE,8725.782718009,29.661901647,481.734548638,1654.321526844,1172.586978206
"723","419",4,4,2024-01-23,1509,"NULL",2024-01-30,2024-01-24,2024-12-23,334,13355.825242,41.187125,1342.621346,3271.94172,1929.320374,4.538985,3.44994,2024-12-23,NA,"FR4401572260","N",2017-11-05,"B",2024-12-23,2,2017-11-05,"FR4401572089",FALSE,12808.236407078,39.498452875,1287.573870814,3137.79210948,1850.218238666
"724","638",2,2,2024-01-27,1512,"NULL",2024-02-03,2024-01-29,2024-11-13,289,10596.699029,37.766782,1096.89319,2629.70871,1532.81552,4.383206,3.276344,2024-11-13,NA,"FR4401572342","N",2020-09-14,"B",2024-11-13,2,2020-09-14,"FR4401572217",FALSE,10162.234368811,36.218343938,1051.92056921,2521.89065289,1469.97008368
"725","670",2,2,2024-02-01,1513,"NULL",2024-02-08,2024-02-02,2025-03-12,404,13362.815533,34.068564,1075.339792,2672.718415,1597.378623,4.494653,3.501138,2025-03-12,NA,"FR4401572351","N",2020-12-23,"B",2025-04-01,2,2020-12-23,"FR4401572204",FALSE,12814.940096147,32.671752876,1031.250860528,2563.136959985,1531.886099457
"726","870",1,1,2024-02-03,1515,"NULL",2024-02-10,2024-02-05,2024-05-19,104,2079.902912,20.599038,451.067948,1336.504825,885.436877,4.534761,3.911714,2024-05-19,NA,"FR4401572366","N",2021-06-24,"M",2024-07-20,2,2021-06-24,"FR4401572154",FALSE,1994.626892608,19.754477442,432.574162132,1281.708127175,849.133965043
"727","562",3,3,2024-02-05,1516,"",2024-02-12,2024-02-06,2024-11-22,290,12217.572815,43.393448,1199.223286,2983.883461,1784.660175,4.34914,3.528797,2024-11-22,76,"FR4401572318","N",2019-12-11,NA,NA,2,2019-12-11,"FR4401572259",FALSE,11716.652329585,41.614316632,1150.055131274,2861.544239099,1711.489107825
"728","566",3,3,2024-02-09,1517,"",2024-02-16,2024-02-09,2024-10-29,263,10164.854368,39.809125,1076.407752,2680.582493,1604.174741,3.967452,3.375741,2024-10-29,78,"FR4401572320","N",2019-12-16,NA,NA,2,2019-12-16,"FR4401572265",FALSE,9748.095338912,38.176950875,1032.275034168,2570.678610787,1538.403576619
"729","575",3,3,2024-02-12,1518,"",2024-02-19,2024-02-15,2024-12-02,291,12413.495145,43.9378,1150.97086,3228.446571,2077.475711,4.718595,3.333287,2024-12-02,77,"FR4401572323","N",2020-01-21,NA,NA,2,2020-01-21,"FR4401572154",FALSE,11904.541844055,42.1363502,1103.78105474,3096.080261589,1992.299206849
"730","625",2,2,2024-02-19,1520,"NULL",2024-02-26,2024-02-22,2025-03-12,384,16508.155339,44.279687,1216.601928,3235.048515,2018.446587,4.708181,3.44309,2025-03-12,NA,"FR4401572334","N",2020-08-23,NA,NA,2,2020-08-23,"FR4401572275",FALSE,15831.320970101,42.464219833,1166.721248952,3102.411525885,1935.690276933
"731","441",4,4,2024-02-27,1522,"NULL",2024-03-05,2024-02-29,2025-03-10,375,16159.61165,44.385066,1231.650473,3463.009681,2231.359208,4.083484,3.531968,2025-03-10,NA,"FR4401572269","N",2018-04-05,"B",2025-03-10,2,2018-04-05,"FR4401572169",FALSE,15497.06757235,42.565278294,1181.152803607,3321.026284079,2139.873480472
"732","774",1,1,2024-03-13,1523,"",2024-03-20,2024-03-13,2024-12-10,272,6825.728155,25.847426,608.932022,1772.91259,1163.980568,4.502205,3.769558,2024-12-10,90,"FR4460604192","A",2022-06-23,NA,NA,2,2022-01-11,"FR4460604004",FALSE,6545.873300645,24.787681534,583.965809098,1700.22317381,1116.257364712
"733","773",1,1,2024-03-13,1525,"",2024-03-20,2024-03-13,2025-01-06,299,8874.368932,30.570568,630.485424,1787.572787,1157.087363,4.298,3.258033,2025-01-06,NA,"FR4460604189","A",2022-06-23,NA,NA,2,2021-12-13,"FR4460604125",FALSE,8510.519805788,29.317174712,604.635521616,1714.282302733,1109.646781117
"734","477",4,4,2024-03-18,1527,"NULL",2024-03-25,2024-03-18,2025-03-10,357,13729.126213,39.610644,1182.912606,2816.504823,1633.592217,4.423854,3.579664,2025-03-10,NA,"FR4401572284","N",2018-10-10,"B",2025-03-10,2,2018-10-10,"FR4401572224",FALSE,13166.232038267,37.986607596,1134.413189154,2701.028125257,1566.614936103
"735","691",2,2,2024-03-19,1529,"",2024-03-26,2024-03-20,2025-01-09,295,11878.543689,41.474237,1226.893191,2892.718419,1665.825228,4.276925,3.510912,2025-01-09,NA,"FR4401572358","N",2021-03-10,NA,NA,2,2021-03-10,"FR4401572288",FALSE,11391.523397751,39.773793283,1176.590570169,2774.116963821,1597.526393652
"736","775",1,1,2024-03-20,1530,"",2024-03-27,2024-03-21,2025-02-06,322,8244.174757,26.371118,594.36892,1705.436863,1111.067943,4.459628,3.464705,2025-02-06,NA,"FR4460604195","A",2022-06-23,NA,NA,2,2022-01-18,"FR4460604022",FALSE,7906.163591963,25.289902162,569.99979428,1635.513951617,1065.514157337
