CowID,RemLactation_LacNumber,CalculatedLactationCycle,LacCalvingDate,milk_production_start_date,milk_production_end_date,lactation_duration,total_milk_production,mean_fat_percent,mean_protein_percent,dry_off_date,dry_off_interval,still_milking,AniLifeNumber
173,3,3,2019-08-04 00:00:00.000,2019-08-04 00:00:00.000,2020-06-19 00:00:00.000,320,10359.7,3.931406,3.398687,2020-06-19 00:00:00.000,57,0,FR 4944526074
173,4,4,2020-08-15 00:00:00.000,2020-08-15 00:00:00.000,2021-09-01 00:00:00.000,382,12335.2,3.986047,3.423900,2021-09-01 00:00:00.000,NULL,1,FR 4944526074
174,1,1,2017-09-24 00:00:00.000,2017-09-25 00:00:00.000,2018-08-03 00:00:00.000,312,8004.1,4.097476,3.150862,2018-08-03 00:00:00.000,41,0,FR 4958880507
174,2,2,2018-09-13 00:00:00.000,2018-09-13 00:00:00.000,2019-07-15 00:00:00.000,305,8843.0,4.434542,3.186372,2019-07-15 00:00:00.000,50,0,FR 4958880507
174,3,3,2019-09-02 00:00:00.000,2019-09-03 00:00:00.000,2020-12-03 00:00:00.000,457,15966.6,4.718078,3.028777,2020-12-03 00:00:00.000,94,0,FR 4958880507
174,4,4,2021-03-06 00:00:00.000,2021-03-07 00:00:00.000,2021-10-19 00:00:00.000,226,5213.0,4.245418,3.267797,2021-10-19 00:00:00.000,NULL,1,FR 4958880507
175,1,1,2017-11-05 00:00:00.000,2017-11-06 00:00:00.000,2019-02-28 00:00:00.000,479,10552.4,3.948104,3.299458,2019-02-28 00:00:00.000,NULL,1,FR 4958880509
176,1,1,2018-12-24 00:00:00.000,2018-12-24 00:00:00.000,2019-12-02 00:00:00.000,343,9011.7,3.705510,3.389329,2019-12-02 00:00:00.000,NULL,1,FR 4404288238
177,1,1,2018-09-09 00:00:00.000,2018-09-09 00:00:00.000,2019-07-29 00:00:00.000,323,8986.4,3.835493,3.349197,2019-07-29 00:00:00.000,45,0,FR 4404288239
177,2,3,2019-09-12 00:00:00.000,2019-09-12 00:00:00.000,2021-05-17 00:00:00.000,613,19164.4,4.523273,3.493094,2021-05-17 00:00:00.000,26,0,FR 4404288239
177,3,4,2021-06-12 00:00:00.000,2021-06-12 00:00:00.000,2022-05-25 00:00:00.000,347,13959.9,4.090545,3.347040,2022-05-25 00:00:00.000,48,0,FR 4404288239
177,4,5,2022-07-11 00:00:00.000,2022-07-12 00:00:00.000,2023-07-31 00:00:00.000,384,13579.8,4.257688,3.498961,2023-07-31 00:00:00.000,NULL,1,FR 4404288239
178,1,1,2019-02-26 00:00:00.000,2019-02-26 00:00:00.000,2020-01-10 00:00:00.000,318,8900.4,3.947129,3.504700,2020-01-10 00:00:00.000,56,0,FR 4404288240
178,2,2,2020-03-05 00:00:00.000,2020-03-06 00:00:00.000,2021-01-07 00:00:00.000,307,10716.8,3.970194,3.421136,2021-01-07 00:00:00.000,42,0,FR 4404288240
178,3,3,2021-02-18 00:00:00.000,2021-02-18 00:00:00.000,2021-03-18 00:00:00.000,28,1267.8,3.898620,4.090689,2021-03-18 00:00:00.000,NULL,1,FR 4404288240
179,1,1,2019-02-25 00:00:00.000,2019-02-25 00:00:00.000,2020-01-08 00:00:00.000,317,8731.2,4.185786,3.198742,2020-01-08 00:00:00.000,49,0,FR 4404288241
179,2,2,2020-02-25 00:00:00.000,2020-02-26 00:00:00.000,2020-10-19 00:00:00.000,236,7335.4,4.425105,3.232995,2020-10-19 00:00:00.000,107,0,FR 4404288241
179,3,3,2021-02-03 00:00:00.000,2021-02-03 00:00:00.000,2021-10-03 00:00:00.000,242,9864.4,3.973456,3.192098,2021-10-03 00:00:00.000,NULL,1,FR 4404288241
180,1,1,2018-09-06 00:00:00.000,2018-09-06 00:00:00.000,2019-06-14 00:00:00.000,281,7986.0,3.224113,3.147943,2019-06-14 00:00:00.000,55,0,FR 4404288242
180,2,2,2019-08-08 00:00:00.000,2019-08-08 00:00:00.000,2021-01-07 00:00:00.000,518,16173.5,3.812413,3.112335,2021-01-07 00:00:00.000,36,0,FR 4404288242
180,3,3,2021-02-12 00:00:00.000,2021-02-12 00:00:00.000,2021-11-29 00:00:00.000,290,10639.2,3.385807,3.219862,2021-11-29 00:00:00.000,NULL,1,FR 4404288242
181,1,1,2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,2019-07-15 00:00:00.000,308,6767.4,4.976181,3.676893,2019-07-15 00:00:00.000,64,0,FR 4404288243
181,2,2,2019-09-17 00:00:00.000,2019-09-17 00:00:00.000,2020-05-11 00:00:00.000,237,6653.8,5.151666,3.732179,2020-05-11 00:00:00.000,36,0,FR 4404288243
181,3,3,2020-06-11 00:00:00.000,2020-06-16 00:00:00.000,2020-08-04 00:00:00.000,49,707.5,4.524800,4.003000,2020-08-04 00:00:00.000,NULL,1,FR 4404288243
183,1,1,2019-01-14 00:00:00.000,2019-01-15 00:00:00.000,2020-01-23 00:00:00.000,373,8246.7,4.165454,3.407727,2020-01-23 00:00:00.000,NULL,1,FR 4404288255
186,1,1,2019-02-08 00:00:00.000,2019-02-08 00:00:00.000,2019-12-18 00:00:00.000,313,7454.7,4.203375,3.628598,2019-12-18 00:00:00.000,59,0,FR 4404288257
186,2,2,2020-02-15 00:00:00.000,2020-02-15 00:00:00.000,2021-02-03 00:00:00.000,354,10598.7,4.718050,3.730508,2021-02-03 00:00:00.000,57,0,FR 4404288257
186,3,3,2021-03-31 00:00:00.000,2021-04-01 00:00:00.000,2022-01-28 00:00:00.000,302,10548.9,4.474818,3.646369,2022-01-28 00:00:00.000,NULL,1,FR 4404288257
193,6,6,2021-03-28 00:00:00.000,2021-03-28 00:00:00.000,2021-10-04 00:00:00.000,190,8174.2,3.763874,3.121151,2021-10-04 00:00:00.000,NULL,1,FR 4404288141
193,5,5,2020-01-14 00:00:00.000,2020-01-15 00:00:00.000,2021-01-07 00:00:00.000,358,11308.6,4.538495,3.222785,2021-01-07 00:00:00.000,80,0,FR 4404288141
193,4,4,2018-12-16 00:00:00.000,2018-12-16 00:00:00.000,2019-10-08 00:00:00.000,296,9492.8,4.294882,3.260606,2019-10-08 00:00:00.000,99,0,FR 4404288141
193,3,3,2018-01-14 00:00:00.000,2018-01-14 00:00:00.000,2018-10-02 00:00:00.000,261,9649.3,4.110267,3.165687,2018-10-02 00:00:00.000,75,0,FR 4404288141
193,2,1,2016-12-10 00:00:00.000,2016-12-10 00:00:00.000,2017-11-10 00:00:00.000,335,10625.2,4.445595,3.144583,2017-11-10 00:00:00.000,65,0,FR 4404288141
197,1,1,2018-12-19 00:00:00.000,2018-12-19 00:00:00.000,2019-10-08 00:00:00.000,293,6720.2,4.169455,3.344727,2019-10-08 00:00:00.000,96,0,FR 4404288258
197,2,2,2020-01-12 00:00:00.000,2020-01-12 00:00:00.000,2020-11-23 00:00:00.000,316,10984.7,4.651861,3.106056,2020-11-23 00:00:00.000,44,0,FR 4404288258
197,3,3,2021-01-06 00:00:00.000,2021-01-06 00:00:00.000,2021-02-20 00:00:00.000,45,2212.1,4.414782,3.552391,2021-02-20 00:00:00.000,NULL,1,FR 4404288258
198,1,1,2019-01-18 00:00:00.000,2019-01-18 00:00:00.000,2019-12-02 00:00:00.000,318,8838.0,4.460689,3.457335,2019-12-02 00:00:00.000,47,0,FR 4404288259
198,2,2,2020-01-18 00:00:00.000,2020-01-18 00:00:00.000,2020-12-03 00:00:00.000,320,9197.3,5.054610,3.623520,2020-12-03 00:00:00.000,58,0,FR 4404288259
198,3,3,2021-01-30 00:00:00.000,2021-01-30 00:00:00.000,2021-03-18 00:00:00.000,47,1957.8,4.447916,4.045625,2021-03-18 00:00:00.000,NULL,1,FR 4404288259
199,1,1,2018-10-03 00:00:00.000,2018-10-04 00:00:00.000,2019-11-08 00:00:00.000,400,12267.2,4.626982,3.174538,2019-11-08 00:00:00.000,65,0,FR 4404288247
199,2,2,2020-01-11 00:00:00.000,2020-01-12 00:00:00.000,2020-09-24 00:00:00.000,256,7819.9,4.529455,3.248171,2020-09-24 00:00:00.000,NULL,1,FR 4404288247
202,1,1,2018-11-04 00:00:00.000,2018-11-04 00:00:00.000,2019-10-08 00:00:00.000,338,9245.4,4.319378,3.424852,2019-10-08 00:00:00.000,64,0,FR 4404288249
202,2,2,2019-12-11 00:00:00.000,2019-12-11 00:00:00.000,2020-10-19 00:00:00.000,313,11089.0,4.490191,3.387324,2020-10-19 00:00:00.000,38,0,FR 4404288249
202,3,3,2020-11-25 00:00:00.000,2020-11-26 00:00:00.000,2020-12-21 00:00:00.000,25,340.6,4.248461,4.011153,2020-12-21 00:00:00.000,NULL,1,FR 4404288249
207,1,1,2016-11-21 00:00:00.000,2016-11-22 00:00:00.000,2018-02-13 00:00:00.000,448,12586.8,4.036503,3.521937,2018-02-13 00:00:00.000,67,0,FR 4404659034
207,2,2,2018-04-21 00:00:00.000,2018-04-21 00:00:00.000,2019-06-14 00:00:00.000,419,16283.1,4.029214,3.431666,2019-06-14 00:00:00.000,58,0,FR 4404659034
207,3,3,2019-08-11 00:00:00.000,2019-08-11 00:00:00.000,2020-03-23 00:00:00.000,225,9265.8,3.980442,3.498097,2020-03-23 00:00:00.000,111,0,FR 4404659034
207,4,4,2020-07-12 00:00:00.000,2020-07-12 00:00:00.000,2021-06-16 00:00:00.000,339,14311.4,3.875676,3.482529,2021-06-16 00:00:00.000,48,0,FR 4404659034
207,5,5,2021-08-01 00:00:00.000,2021-08-03 00:00:00.000,2021-08-24 00:00:00.000,21,257.1,2.936190,3.707142,2021-08-24 00:00:00.000,NULL,1,FR 4404659034
208,6,6,2022-04-15 00:00:00.000,2022-04-15 00:00:00.000,2023-01-06 00:00:00.000,266,8555.7,5.242996,3.500936,2023-01-06 00:00:00.000,NULL,1,FR 4404658982
208,5,5,2021-04-26 00:00:00.000,2021-04-27 00:00:00.000,2022-01-07 00:00:00.000,255,9425.2,5.121679,3.456914,2022-01-07 00:00:00.000,98,0,FR 4404658982
208,4,4,2020-04-16 00:00:00.000,2020-04-16 00:00:00.000,2021-01-11 00:00:00.000,270,8471.5,5.109335,3.542988,2021-01-11 00:00:00.000,106,0,FR 4404658982
208,3,3,2019-05-13 00:00:00.000,2019-05-14 00:00:00.000,2020-02-17 00:00:00.000,279,9918.0,4.857714,3.442607,2020-02-17 00:00:00.000,59,0,FR 4404658982
208,2,2,2017-11-25 00:00:00.000,2017-11-25 00:00:00.000,2018-11-30 00:00:00.000,370,10838.6,4.866145,3.459676,2018-11-30 00:00:00.000,165,0,FR 4404658982
208,1,1,2016-12-09 00:00:00.000,2016-12-09 00:00:00.000,2017-09-18 00:00:00.000,283,7331.6,4.572781,3.439823,2017-09-18 00:00:00.000,68,0,FR 4404658982
209,1,1,2016-11-26 00:00:00.000,2016-11-27 00:00:00.000,2018-03-12 00:00:00.000,470,14154.8,4.623121,3.455074,2018-03-12 00:00:00.000,63,0,FR 4404659023
209,2,2,2018-05-14 00:00:00.000,2018-05-14 00:00:00.000,2019-06-14 00:00:00.000,396,14154.9,4.845994,3.397279,2019-06-14 00:00:00.000,49,0,FR 4404659023
209,3,3,2019-08-02 00:00:00.000,2019-08-02 00:00:00.000,2020-08-09 00:00:00.000,373,13590.8,5.001764,3.533502,2020-08-09 00:00:00.000,55,0,FR 4404659023
209,5,4,2020-10-02 00:00:00.000,2020-10-03 00:00:00.000,2022-01-07 00:00:00.000,461,16539.0,5.100303,3.552510,2022-01-07 00:00:00.000,81,0,FR 4404659023
209,6,5,2022-03-29 00:00:00.000,2022-03-29 00:00:00.000,2023-09-04 00:00:00.000,524,18641.8,5.618304,3.572819,2023-09-04 00:00:00.000,NULL,1,FR 4404659023
210,1,1,2018-11-01 00:00:00.000,2018-11-01 00:00:00.000,2019-08-27 00:00:00.000,299,8334.1,4.247566,3.287966,2019-08-27 00:00:00.000,64,0,FR 4404288251
210,2,2,2019-10-29 00:00:00.000,2019-10-30 00:00:00.000,2020-10-08 00:00:00.000,344,12571.5,4.638782,3.202405,2020-10-08 00:00:00.000,59,0,FR 4404288251
210,3,3,2020-12-06 00:00:00.000,2020-12-06 00:00:00.000,2021-09-17 00:00:00.000,285,8646.5,4.251853,3.604965,2021-09-17 00:00:00.000,55,0,FR 4404288251
210,4,4,2021-11-10 00:00:00.000,2021-11-11 00:00:00.000,2022-09-24 00:00:00.000,317,13573.2,4.562987,3.254056,2022-09-24 00:00:00.000,58,0,FR 4404288251
210,5,5,2022-11-21 00:00:00.000,2022-11-21 00:00:00.000,2023-09-08 00:00:00.000,291,12128.9,4.715342,3.360034,2023-09-08 00:00:00.000,61,0,FR 4404288251
210,6,6,2023-11-08 00:00:00.000,2023-11-08 00:00:00.000,2024-08-09 00:00:00.000,275,12445.7,4.814311,3.489963,2024-08-09 00:00:00.000,NULL,1,FR 4404288251
213,1,1,2019-05-31 00:00:00.000,2019-06-01 00:00:00.000,2020-06-01 00:00:00.000,366,11577.2,4.325464,3.287103,2020-06-01 00:00:00.000,56,0,FR 4404288261
213,2,2,2020-07-27 00:00:00.000,2020-07-27 00:00:00.000,2021-08-13 00:00:00.000,382,13639.7,4.368328,3.384308,2021-08-13 00:00:00.000,67,0,FR 4404288261
213,3,3,2021-10-18 00:00:00.000,2021-10-19 00:00:00.000,2022-11-25 00:00:00.000,402,15538.7,4.729601,3.358557,2022-11-25 00:00:00.000,58,0,FR 4404288261
213,4,4,2023-01-21 00:00:00.000,2023-01-22 00:00:00.000,2024-04-19 00:00:00.000,453,16777.2,5.350730,3.538097,2024-04-19 00:00:00.000,NULL,1,FR 4404288261
214,1,1,2019-02-14 00:00:00.000,2019-02-15 00:00:00.000,2020-02-17 00:00:00.000,367,8769.4,4.384538,3.696114,2020-02-17 00:00:00.000,78,0,FR 4404288262
214,2,2,2020-05-04 00:00:00.000,2020-05-05 00:00:00.000,2021-03-12 00:00:00.000,311,8951.6,4.654935,3.705000,2021-03-12 00:00:00.000,148,0,FR 4404288262
214,3,3,2021-08-07 00:00:00.000,2021-08-07 00:00:00.000,2022-05-27 00:00:00.000,293,9982.2,4.994353,3.689693,2022-05-27 00:00:00.000,113,0,FR 4404288262
214,4,4,2022-09-17 00:00:00.000,2022-09-17 00:00:00.000,2023-09-01 00:00:00.000,349,12092.9,5.175000,3.735657,2023-09-01 00:00:00.000,NULL,1,FR 4404288262
215,3,3,2021-02-27 00:00:00.000,2021-02-27 00:00:00.000,2022-07-06 00:00:00.000,494,16912.0,4.678947,3.313218,2022-07-06 00:00:00.000,NULL,1,FR 4404288253
215,2,2,2020-01-11 00:00:00.000,2020-01-11 00:00:00.000,2020-10-23 00:00:00.000,286,9061.5,4.039198,3.243379,2020-10-23 00:00:00.000,127,0,FR 4404288253
215,1,1,2018-11-18 00:00:00.000,2018-11-18 00:00:00.000,2019-11-08 00:00:00.000,355,8969.8,3.915464,3.284169,2019-11-08 00:00:00.000,64,0,FR 4404288253
216,1,1,2018-12-23 00:00:00.000,2018-12-24 00:00:00.000,2019-10-08 00:00:00.000,288,8229.8,3.784930,3.265243,2019-10-08 00:00:00.000,62,0,FR 4404288263
216,2,2,2019-12-09 00:00:00.000,2019-12-09 00:00:00.000,2020-09-21 00:00:00.000,287,11014.1,3.737569,3.218819,2020-09-21 00:00:00.000,48,0,FR 4404288263
216,3,3,2020-11-08 00:00:00.000,2020-11-08 00:00:00.000,2021-05-17 00:00:00.000,190,7012.1,3.796910,3.540104,2021-05-17 00:00:00.000,NULL,1,FR 4404288263
217,1,1,2019-01-13 00:00:00.000,2019-01-14 00:00:00.000,2019-12-18 00:00:00.000,338,9642.2,2.750739,3.186360,2019-12-18 00:00:00.000,50,0,FR 4404288264
217,2,2,2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,2020-11-23 00:00:00.000,291,10466.0,2.831849,3.121780,2020-11-23 00:00:00.000,51,0,FR 4404288264
217,3,3,2021-01-13 00:00:00.000,2021-01-13 00:00:00.000,2021-02-20 00:00:00.000,38,1706.5,3.150769,3.807692,2021-02-20 00:00:00.000,NULL,1,FR 4404288264
218,1,1,2019-03-04 00:00:00.000,2019-03-04 00:00:00.000,2019-12-18 00:00:00.000,289,7562.0,4.032793,3.448517,2019-12-18 00:00:00.000,98,0,FR 4404288265
218,2,2,2020-03-25 00:00:00.000,2020-03-25 00:00:00.000,2021-07-13 00:00:00.000,475,16618.8,4.765284,3.551789,2021-07-13 00:00:00.000,78,0,FR 4404288265
218,3,3,2021-09-28 00:00:00.000,2021-09-29 00:00:00.000,2022-07-01 00:00:00.000,275,10720.6,4.783550,3.618768,2022-07-01 00:00:00.000,NULL,1,FR 4404288265
219,1,1,2018-12-23 00:00:00.000,2018-12-23 00:00:00.000,2019-10-08 00:00:00.000,289,6580.6,3.567413,3.361241,2019-10-08 00:00:00.000,52,0,FR 4404288266
219,2,2,2019-11-29 00:00:00.000,2019-11-29 00:00:00.000,2020-10-23 00:00:00.000,329,10931.7,3.612393,3.315575,2020-10-23 00:00:00.000,58,0,FR 4404288266
219,3,3,2020-12-19 00:00:00.000,2020-12-20 00:00:00.000,2021-03-18 00:00:00.000,88,4329.3,3.275280,3.573595,2021-03-18 00:00:00.000,NULL,1,FR 4404288266
220,1,1,2019-04-16 00:00:00.000,2019-04-16 00:00:00.000,2020-02-17 00:00:00.000,307,8661.7,3.665504,3.352899,2020-02-17 00:00:00.000,68,0,FR 4404288267
220,2,2,2020-04-25 00:00:00.000,2020-04-25 00:00:00.000,2021-03-12 00:00:00.000,321,10172.5,4.170186,3.371335,2021-03-12 00:00:00.000,76,0,FR 4404288267
220,3,3,2021-05-27 00:00:00.000,2021-05-27 00:00:00.000,2021-10-27 00:00:00.000,153,4921.7,3.643594,3.310653,2021-10-27 00:00:00.000,NULL,1,FR 4404288267
222,1,1,2019-01-11 00:00:00.000,2019-01-11 00:00:00.000,2019-12-02 00:00:00.000,325,9002.6,3.258276,3.258061,2019-12-02 00:00:00.000,39,0,FR 4404288269
222,2,2,2020-01-10 00:00:00.000,2020-01-10 00:00:00.000,2020-11-05 00:00:00.000,300,10855.0,3.452093,3.279169,2020-11-05 00:00:00.000,69,0,FR 4404288269
222,3,3,2021-01-13 00:00:00.000,2021-01-13 00:00:00.000,2021-03-18 00:00:00.000,64,2883.4,3.500769,3.530769,2021-03-18 00:00:00.000,NULL,1,FR 4404288269
223,1,1,2019-03-04 00:00:00.000,2019-03-04 00:00:00.000,2020-01-23 00:00:00.000,325,6585.9,5.518282,3.382392,2020-01-23 00:00:00.000,47,0,FR 4404288270
223,2,2,2020-03-10 00:00:00.000,2020-03-10 00:00:00.000,2021-02-15 00:00:00.000,342,11017.0,5.610029,3.065451,2021-02-15 00:00:00.000,84,0,FR 4404288270
223,3,3,2021-05-10 00:00:00.000,2021-05-10 00:00:00.000,2022-06-24 00:00:00.000,410,15260.0,5.970267,3.040291,2022-06-24 00:00:00.000,57,0,FR 4404288270
223,4,4,2022-08-19 00:00:00.000,2022-08-20 00:00:00.000,2023-06-02 00:00:00.000,286,10689.4,6.052692,3.205454,2023-06-02 00:00:00.000,51,0,FR 4404288270
223,5,5,2023-07-22 00:00:00.000,2023-07-23 00:00:00.000,2024-09-19 00:00:00.000,424,13715.7,6.307835,3.255011,2024-09-19 00:00:00.000,NULL,1,FR 4404288270
225,2,2,2020-09-10 00:00:00.000,2020-09-10 00:00:00.000,2021-01-17 00:00:00.000,129,4129.6,4.720692,3.389692,2021-01-17 00:00:00.000,NULL,1,FR 4404288272
225,1,1,2019-09-17 00:00:00.000,2019-09-17 00:00:00.000,2020-07-16 00:00:00.000,303,8026.4,5.182401,3.425328,2020-07-16 00:00:00.000,56,0,FR 4404288272
226,1,1,2019-01-26 00:00:00.000,2019-01-26 00:00:00.000,2020-01-08 00:00:00.000,347,9496.8,3.493218,3.347586,2020-01-08 00:00:00.000,40,0,FR 4404288273
226,2,2,2020-02-17 00:00:00.000,2020-02-17 00:00:00.000,2021-05-20 00:00:00.000,458,17608.2,4.001416,3.322592,2021-05-20 00:00:00.000,53,0,FR 4404288273
226,3,3,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,2022-03-25 00:00:00.000,256,13356.9,3.500428,3.152490,2022-03-25 00:00:00.000,NULL,1,FR 4404288273
227,1,1,2019-06-08 00:00:00.000,2019-06-10 00:00:00.000,2019-08-21 00:00:00.000,72,2197.8,3.216714,3.233142,2019-08-21 00:00:00.000,NULL,1,FR 4404288274
228,1,1,2019-04-26 00:00:00.000,2019-04-27 00:00:00.000,2020-03-09 00:00:00.000,317,7553.3,4.012208,3.219810,2020-03-09 00:00:00.000,NULL,1,FR 4404288275
229,1,1,2019-05-22 00:00:00.000,2019-05-22 00:00:00.000,2020-03-08 00:00:00.000,291,8695.6,4.378316,3.378865,2020-03-08 00:00:00.000,120,0,FR 4404288276
229,2,2,2020-07-05 00:00:00.000,2020-07-06 00:00:00.000,2021-06-04 00:00:00.000,333,11043.8,4.669820,3.524281,2021-06-04 00:00:00.000,50,0,FR 4404288276
229,3,3,2021-07-24 00:00:00.000,2021-07-24 00:00:00.000,2022-09-16 00:00:00.000,419,13012.5,4.933023,3.580809,2022-09-16 00:00:00.000,122,0,FR 4404288276
229,4,4,2023-01-16 00:00:00.000,2023-01-16 00:00:00.000,2023-10-27 00:00:00.000,284,11277.9,4.773438,3.488000,2023-10-27 00:00:00.000,77,0,FR 4404288276
229,5,5,2024-01-12 00:00:00.000,2024-01-12 00:00:00.000,2024-09-19 00:00:00.000,251,10131.7,4.687103,3.690992,2024-09-19 00:00:00.000,NULL,1,FR 4404288276
230,1,1,2019-04-03 00:00:00.000,2019-04-03 00:00:00.000,2020-01-23 00:00:00.000,295,9214.1,4.795830,3.375016,2020-01-23 00:00:00.000,53,0,FR 4404288279
230,2,2,2020-03-15 00:00:00.000,2020-03-16 00:00:00.000,2021-02-03 00:00:00.000,324,10185.2,5.348800,3.584707,2021-02-03 00:00:00.000,53,0,FR 4404288279
230,3,3,2021-03-28 00:00:00.000,2021-03-28 00:00:00.000,2022-04-08 00:00:00.000,376,16035.9,5.241909,3.382466,2022-04-08 00:00:00.000,55,0,FR 4404288279
230,4,4,2022-06-02 00:00:00.000,2022-06-02 00:00:00.000,2023-07-21 00:00:00.000,414,17470.6,5.540554,3.514506,2023-07-21 00:00:00.000,49,0,FR 4404288279
230,5,5,2023-09-07 00:00:00.000,2023-09-08 00:00:00.000,2024-03-22 00:00:00.000,196,8721.2,5.431878,3.546497,2024-03-22 00:00:00.000,NULL,1,FR 4404288279
231,1,1,2019-07-04 00:00:00.000,2019-07-05 00:00:00.000,2019-07-05 00:00:00.000,0,3.3,4.550000,4.560000,2019-07-05 00:00:00.000,NULL,1,FR 4404288282
232,1,1,2019-06-11 00:00:00.000,2019-06-12 00:00:00.000,2020-07-17 00:00:00.000,401,10578.9,4.622412,3.395447,2020-07-17 00:00:00.000,69,0,FR 4404288283
232,2,3,2020-09-24 00:00:00.000,2020-09-24 00:00:00.000,2021-08-03 00:00:00.000,313,9972.1,4.557628,3.445769,2021-08-03 00:00:00.000,84,0,FR 4404288283
232,3,4,2021-10-26 00:00:00.000,2021-10-26 00:00:00.000,2022-09-24 00:00:00.000,333,12493.8,4.768682,3.425598,2022-09-24 00:00:00.000,119,0,FR 4404288283
232,4,5,2023-01-21 00:00:00.000,2023-01-21 00:00:00.000,2023-10-27 00:00:00.000,279,9466.0,5.269642,3.512035,2023-10-27 00:00:00.000,NULL,1,FR 4404288283
235,1,1,2019-08-02 00:00:00.000,2019-08-03 00:00:00.000,2019-10-18 00:00:00.000,76,1809.5,3.489870,3.048571,2019-10-18 00:00:00.000,NULL,1,FR 4404288285
236,4,4,2022-07-16 00:00:00.000,2022-07-16 00:00:00.000,2024-01-29 00:00:00.000,562,19354.9,4.739182,3.700994,2024-01-29 00:00:00.000,NULL,1,FR 4404288286
236,3,3,2021-07-01 00:00:00.000,2021-07-01 00:00:00.000,2022-05-25 00:00:00.000,328,11756.4,3.816322,3.498844,2022-05-25 00:00:00.000,52,0,FR 4404288286
236,2,2,2020-07-29 00:00:00.000,2020-07-30 00:00:00.000,2021-05-17 00:00:00.000,291,8866.5,4.039075,3.649383,2021-05-17 00:00:00.000,45,0,FR 4404288286
236,1,1,2019-07-16 00:00:00.000,2019-07-17 00:00:00.000,2020-06-01 00:00:00.000,320,9093.6,3.768068,3.456666,2020-06-01 00:00:00.000,59,0,FR 4404288286
237,1,1,2019-06-08 00:00:00.000,2019-06-08 00:00:00.000,2020-08-21 00:00:00.000,440,14880.8,3.779703,3.198792,2020-08-21 00:00:00.000,64,0,FR 4404288287
237,2,2,2020-10-23 00:00:00.000,2020-10-24 00:00:00.000,2021-10-15 00:00:00.000,356,15723.5,3.754509,3.236666,2021-10-15 00:00:00.000,52,0,FR 4404288287
237,3,3,2021-12-06 00:00:00.000,2021-12-06 00:00:00.000,2023-01-30 00:00:00.000,420,17455.1,4.319501,3.442992,2023-01-30 00:00:00.000,NULL,1,FR 4404288287
238,1,1,2020-01-19 00:00:00.000,2020-01-20 00:00:00.000,2020-10-23 00:00:00.000,277,6886.2,3.513489,3.457482,2020-10-23 00:00:00.000,105,0,FR 4404288288
238,2,2,2021-02-04 00:00:00.000,2021-02-05 00:00:00.000,2021-11-02 00:00:00.000,270,8113.2,3.665166,3.475867,2021-11-02 00:00:00.000,79,0,FR 4404288288
238,3,3,2022-01-20 00:00:00.000,2022-01-20 00:00:00.000,2022-10-28 00:00:00.000,281,9569.4,3.607446,3.432375,2022-10-28 00:00:00.000,56,0,FR 4404288288
238,4,4,2022-12-23 00:00:00.000,2022-12-23 00:00:00.000,2023-09-12 00:00:00.000,263,8752.9,3.902272,3.590265,2023-09-12 00:00:00.000,125,0,FR 4404288288
238,5,5,2024-01-15 00:00:00.000,2024-01-15 00:00:00.000,2024-09-18 00:00:00.000,247,9839.4,3.718346,3.554112,2024-09-18 00:00:00.000,NULL,1,FR 4404288288
242,1,1,2019-10-09 00:00:00.000,2019-10-09 00:00:00.000,2020-07-16 00:00:00.000,281,9559.5,3.560248,3.243687,2020-07-16 00:00:00.000,48,0,FR 4404288289
242,2,3,2020-09-02 00:00:00.000,2020-09-02 00:00:00.000,2021-08-13 00:00:00.000,345,14304.2,3.389393,3.237543,2021-08-13 00:00:00.000,52,0,FR 4404288289
242,3,4,2021-10-04 00:00:00.000,2021-10-04 00:00:00.000,2022-08-19 00:00:00.000,319,13464.2,3.392500,3.262781,2022-08-19 00:00:00.000,48,0,FR 4404288289
242,4,5,2022-10-06 00:00:00.000,2022-10-06 00:00:00.000,2023-09-05 00:00:00.000,334,13307.6,4.045880,3.385701,2023-09-05 00:00:00.000,NULL,1,FR 4404288289
243,1,1,2019-11-22 00:00:00.000,2019-11-22 00:00:00.000,2021-08-09 00:00:00.000,626,17277.5,4.816198,3.239137,2021-08-09 00:00:00.000,NULL,1,FR 4404288290
244,1,1,2019-07-07 00:00:00.000,2019-07-08 00:00:00.000,2020-06-19 00:00:00.000,347,7959.8,4.608534,3.344540,2020-06-19 00:00:00.000,57,0,FR 4404288291
244,2,2,2020-08-14 00:00:00.000,2020-08-15 00:00:00.000,2021-06-28 00:00:00.000,317,10612.3,4.386226,3.307547,2021-06-28 00:00:00.000,47,0,FR 4404288291
244,3,3,2021-08-14 00:00:00.000,2021-08-14 00:00:00.000,2022-07-17 00:00:00.000,337,12442.0,4.567278,3.260650,2022-07-17 00:00:00.000,NULL,1,FR 4404288291
247,1,1,2019-11-11 00:00:00.000,2019-11-11 00:00:00.000,2020-09-21 00:00:00.000,315,9777.5,5.137088,3.532689,2020-09-21 00:00:00.000,37,0,FR 4404288294
247,2,2,2020-10-27 00:00:00.000,2020-10-28 00:00:00.000,2021-09-09 00:00:00.000,316,8919.1,5.541689,3.678172,2021-09-09 00:00:00.000,41,0,FR 4404288294
