"","AniId","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","LacId","LacRemarks","LacColostrumDate","milk_production_start_date","milk_production_end_date","lactation_duration","total_milk_production","avg_daily_yield","early_lactation_yield","mid_lactation_yield","delta_early_mid_yield","mean_fat_percent","mean_protein_percent","dry_off_date","dry_off_interval","AniLifeNumber","AniActive","AniGenId","AniBirthday","AniMotherLifeNumber","category","customer_id","date","entry_code","entry_date","exit_code","exit_date","month","year","still_milking","est_deliver_total_milk_L","est_deliver_avg_daily_yield","est_deliver_early_lactation_yield","est_deliver_mid_lactation_yield","est_deliver_delta_lactation_yield","age_at_calving","n_insem","first_pregnancy","n_insem_flag","n_failed_insem","last_lactation","calving_to_insem_days","n_failed_pregnancies","calving_interval_days","calving_interval_reason"
"777",769,1,1,2023-04-21,2076,"+ ORBESEAL",2023-04-28,2023-04-21,2024-07-26,462,15059.61165,33.574458,859.80581,2274.660163,1414.854353,5.519546,3.631144,2024-07-26,52,"FR4404288491",TRUE,2,2021-01-30,"FR4404288259","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-04-21,"N",2021-01-30,"E",2024-10-16,4,2023,FALSE,14442.16757235,32.197905222,824.55377179,2181.399096317,1356.845324527,26,5,TRUE,"recorded",4,FALSE,108,3,514,"recorded"
"778",763,1,1,2023-04-29,2078,"+ ORBESEAL",2023-05-06,2023-04-30,2024-02-10,286,8593.495145,30.948601,544.757267,1838.155313,1293.398046,3.560419,3.248846,2024-02-10,56,"FR4404288490",TRUE,2,2021-01-18,"FR4404288362","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-04-29,"N",2021-01-18,NA,NA,4,2023,FALSE,8241.161844055,29.679708359,522.422219053,1762.790945167,1240.368726114,27,1,TRUE,"recorded",0,FALSE,63,0,343,"recorded"
"779",370,2,2,2023-05-01,2080,"",2023-05-08,2023-05-02,2024-04-12,346,10108.058252,30.090462,965.145616,1763.883467,798.737851,5.730922,3.221066,2024-04-12,NA,"FR4404288391",TRUE,2,2019-03-01,"FR4404288236","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-11-21,"N",2019-03-01,"B",2025-02-03,11,2021,FALSE,9693.627863668,28.856753058,925.574645744,1691.564244853,765.989599109,50,NA,FALSE,"unknown",NA,TRUE,NA,0,NA,"no subsequent calving"
"780",743,1,1,2023-05-01,2082,"+ ORBESEAL",2023-05-08,2023-05-02,2024-03-18,321,10546.019417,33.839252,884.466004,2302.912592,1418.446588,4.830652,3.298664,2024-03-18,49,"FR4404288484",TRUE,2,2020-12-09,"FR4404288217","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-05-01,"N",2020-12-09,NA,NA,5,2023,FALSE,10113.632620903,32.451842668,848.202897836,2208.493175728,1360.290277892,28,1,TRUE,"recorded",0,FALSE,94,0,371,"recorded"
"781",799,1,1,2023-05-02,2084,"+ ORBESEAL",2023-05-09,2023-05-03,2024-03-22,324,8913.495145,28.336111,836.699015,2042.427154,1205.728139,4.001969,3.403446,2024-03-22,133,"FR4404288503",TRUE,2,2021-04-26,"FR4404288389","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-05-02,"N",2021-04-26,NA,NA,5,2023,FALSE,8548.041844055,27.174330449,802.394355385,1958.687640686,1156.293285301,24,3,TRUE,"recorded",2,FALSE,99,2,458,"recorded"
"782",803,1,1,2023-05-03,2086,"+ ORBESEAL",2023-05-10,2023-05-04,2024-01-26,267,7651.747572,29.517977,709.611639,2040.87376,1331.262121,4.843544,3.389477,2024-01-26,61,"FR4404288505",TRUE,2,2021-05-07,"FR4404288171","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-05-03,"N",2021-05-07,NA,NA,5,2023,FALSE,7338.025921548,28.307739943,680.517561801,1957.19793584,1276.680374039,23,1,TRUE,"recorded",0,FALSE,51,0,329,"recorded"
"783",368,3,3,2023-05-04,2088,"+ ORBESEAL",2023-05-11,2023-05-04,2024-06-28,421,13442.135922,32.886935,1214.174744,2526.796084,1312.62134,4.821163,3.606223,2024-06-28,NA,"FR4404288389",TRUE,2,2019-02-26,"FR4404288240","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-26,"N",2019-02-26,NA,NA,4,2021,FALSE,12891.008349198,31.538570665,1164.393579496,2423.197444556,1258.80386506,50,8,FALSE,"recorded",7,FALSE,63,7,NA,"no subsequent calving"
"784",748,1,1,2023-05-05,2089,"+ ORBESEAL",2023-05-13,2023-05-06,2024-06-21,412,13006.019417,32.515048,791.456297,2177.378607,1385.92231,4.49075,3.661985,2024-06-21,60,"FR4404288486",FALSE,2,2020-12-19,"FR4404288266","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-05-05,"N",2020-12-19,"E",2024-09-12,5,2023,FALSE,12472.772620903,31.181931032,759.006588823,2088.106084113,1329.09949529,28,6,TRUE,"recorded",5,FALSE,68,5,473,"recorded"
"785",770,1,1,2023-05-16,2090,"+ ORBESEAL",2023-05-23,2023-05-16,2024-07-17,428,14524.466019,34.953738,1016.116491,2600.194144,1584.077653,4.436783,3.314032,2024-07-17,59,"FR4404288492",TRUE,2,2021-02-03,"FR4404288241","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-05-16,"N",2021-02-03,NA,NA,5,2023,FALSE,13928.962912221,33.520634742,974.455714869,2493.586184096,1519.130469227,27,6,TRUE,"recorded",5,FALSE,92,5,487,"recorded"
"786",783,1,1,2023-05-21,2091,"+ ORBESEAL",2023-05-29,2023-05-22,2024-03-29,312,10246.893203,33.827884,895.339793,2080.67958,1185.339787,4.251086,3.459297,2024-03-29,60,"FR4404288496",TRUE,2,2021-03-28,"FR4404288279","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-05-21,"N",2021-03-28,NA,NA,5,2023,FALSE,9826.770581677,32.440940756,858.630861487,1995.37171722,1136.740855733,25,3,TRUE,"recorded",2,FALSE,54,2,373,"recorded"
"787",804,1,1,2023-05-24,2093,"",2023-05-31,2023-05-26,2024-02-12,262,8261.84466,32.47977,650.873773,2031.262103,1380.38833,4.37203,3.333409,2024-02-12,NA,"FR4404288506",FALSE,2,2021-05-09,"FR4404288270","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-05-24,"N",2021-05-09,"M",2024-02-13,5,2023,FALSE,7923.10902894,31.14809943,624.187948307,1947.980356777,1323.79240847,24,4,TRUE,"recorded",3,TRUE,51,2,NA,"no subsequent calving"
"788",641,2,2,2023-05-25,2094,"+ ORBESEAL",2023-06-01,2023-05-26,2024-06-14,385,13933.592233,37.276883,1031.553387,2529.126185,1497.572798,4.268678,3.636865,2024-06-14,55,"FR4404288450",TRUE,2,2020-05-04,"FR4404288262","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-06-24,"N",2020-05-04,NA,NA,6,2022,FALSE,13362.314951447,35.748530797,989.259698133,2425.432011415,1436.172313282,36,5,FALSE,"recorded",4,FALSE,63,4,440,"recorded"
"789",171,6,6,2023-05-27,2095,"NULL",2023-06-05,2023-05-30,2024-03-03,278,9081.553398,33.647482,1003.689306,2621.650458,1617.961152,5.226379,3.31025,2024-03-03,NA,"FR4404288237",FALSE,2,2016-04-16,"FR4404288143","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2018-04-05,"N",2016-04-16,"B",2024-03-04,4,2018,FALSE,8709.209708682,32.267935238,962.538044454,2514.162789222,1551.624744768,85,NA,FALSE,"unknown",NA,TRUE,NA,0,NA,"no subsequent calving"
"790",792,1,1,2023-05-29,2096,"NULL",2023-06-05,2023-05-30,2024-08-26,454,13535.631067,30.70859,680.873772,1857.475699,1176.601927,4.83789,3.513164,2024-08-26,NA,"FR4404288500",FALSE,2,2021-04-07,"FR4404288379","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-05-29,"N",2021-04-07,"B",2024-08-26,5,2023,FALSE,12980.670193253,29.44953781,652.957947348,1781.319195341,1128.361247993,25,10,TRUE,"recorded",9,TRUE,60,9,NA,"no subsequent calving"
"791",407,2,2,2023-06-02,2099,"Ecasillée
Etai faible : à été sortie des logettes, mise sur paille
8 jours plus tard en Chaleur = accident !",2023-06-09,2023-06-02,2023-09-22,112,5201.650485,47.836607,1350.776685,3022.330066,1671.553381,3.189646,2.95646,2023-09-22,NA,"FR4404288426",FALSE,2,2019-12-08,"FR4404288263","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-04-16,"N",2019-12-08,"C",2023-09-26,4,2022,FALSE,4988.382815115,45.875306113,1295.394840915,2898.414533294,1603.019692379,41,2,FALSE,"recorded",1,TRUE,71,2,NA,"no subsequent calving"
"792",599,2,2,2023-06-09,2101,"+ ORBESEAL",2023-06-16,2023-06-09,2024-03-29,294,8259.417475,28.936054,618.155322,1999.417446,1381.262124,4.402372,3.506508,2024-03-29,170,"FR4404288440",FALSE,2,2020-02-16,"FR4404288215","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-06-07,"N",2020-02-16,NA,NA,6,2022,FALSE,7920.781358525,27.749675786,592.810953798,1917.441330714,1324.630376916,39,6,FALSE,"recorded",5,FALSE,68,5,464,"recorded"
"793",393,2,2,2023-06-10,2102,"",2023-06-15,2023-06-11,2024-04-28,322,13515.825242,43.23385,1429.126199,3139.320357,1710.194158,4.870743,3.247585,2024-04-28,106,"FR4404288413",TRUE,2,2019-09-06,"FR4404288303","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-05-02,"N",2019-09-06,NA,NA,5,2022,FALSE,12961.676407078,41.46126215,1370.532024841,3010.608222363,1640.076197522,45,4,FALSE,"recorded",3,FALSE,77,3,427,"recorded"
"794",628,2,2,2023-06-28,2103,"+ ORBESEAL",2023-07-05,2023-06-29,2024-09-13,442,14169.708737,33.019909,1069.417458,2350.097059,1280.679601,4.614153,3.3993,2024-09-13,NA,"FR4404288448",TRUE,2,2020-04-16,"FR4404658982","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-06-22,"N",2020-04-16,NA,NA,6,2022,FALSE,13588.750678783,31.666092731,1025.571342222,2253.743079581,1228.171737359,38,4,FALSE,"recorded",3,FALSE,59,2,NA,"no subsequent calving"
"795",600,2,2,2023-07-01,2105,"+ ORBESEAL",2023-07-12,2023-07-01,2024-07-26,391,14291.067961,37.646547,1313.88348,2421.456281,1107.572801,4.390561,3.668163,2024-07-26,NA,"FR4404288441",TRUE,2,2020-02-17,"FR4404288215","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-06-12,"N",2020-02-17,NA,NA,6,2022,FALSE,13705.134174599,36.103038573,1260.01425732,2322.176573479,1062.162316159,40,5,FALSE,"recorded",4,FALSE,59,4,NA,"no subsequent calving"
"796",331,3,3,2023-07-02,2106,"+ ORBESEAL",2023-07-05,2023-07-02,2024-08-09,404,15138.737864,38.596287,1429.999984,2828.834922,1398.834938,5.249333,3.486839,2024-08-09,NA,"FR4404288360",TRUE,2,2018-09-26,"FR4404288158","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-11-03,"N",2018-09-26,NA,NA,11,2020,FALSE,14518.049611576,37.013839233,1371.369984656,2712.852690198,1341.482705542,57,2,FALSE,"recorded",1,FALSE,157,1,NA,"no subsequent calving"
"797",808,1,1,2023-07-02,2107,"NULL",2023-07-13,2023-07-03,2023-09-13,72,2173.592233,31.094444,719.611638,1453.980558,734.36892,4.557123,3.429452,2023-09-13,NA,"FR4404288507",FALSE,2,2021-05-19,"FR4401572222","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-07-02,"N",2021-05-19,"E",2023-09-13,7,2023,FALSE,2084.474951447,29.819571796,690.107560842,1394.367355122,704.25979428,25,1,TRUE,"recorded",0,TRUE,55,1,NA,"no subsequent calving"
"798",676,4,4,2023-07-05,2109,"",2023-07-12,2023-07-05,2024-06-14,345,13008.155339,38.835942,1333.009694,2681.650459,1348.640765,5.178381,3.560375,2024-06-14,66,"FR4954409906",TRUE,2,2018-03-09,"FR4954409577","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-07-27,"A",2020-07-27,NA,NA,7,2020,FALSE,12474.820970101,37.243668378,1278.356296546,2571.702790181,1293.346493635,63,2,FALSE,"recorded",1,FALSE,110,1,410,"recorded"
"799",415,2,2,2023-07-05,2110,"+ ORBESEAL",2023-07-12,2023-07-05,2024-06-21,352,12728.834951,37.246306,1135.145615,2544.660166,1409.514551,5.457677,3.953739,2024-06-21,50,"FR4404288434",TRUE,2,2020-01-20,"FR4404288315","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-07-23,"N",2020-01-20,NA,NA,7,2022,FALSE,12206.952718009,35.719207454,1088.604644785,2440.329099194,1351.724454409,41,2,FALSE,"recorded",1,FALSE,72,1,402,"recorded"
"800",668,2,2,2023-07-05,2111,"+ ORBESEAL",2023-07-12,2023-07-06,2024-07-19,379,13550.291262,36.825329,1104.466005,2562.330066,1457.864061,5.071131,3.518578,2024-07-19,NA,"FR4404288458",TRUE,2,2020-07-01,"FR4944526073","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-08-13,"N",2020-07-01,NA,NA,8,2022,FALSE,12994.729320258,35.315490511,1059.182898795,2457.274533294,1398.091634499,36,6,FALSE,"recorded",5,FALSE,45,5,NA,"no subsequent calving"
"801",602,2,2,2023-07-08,2112,"+ ORBESEAL",2023-07-15,2023-07-09,2024-09-13,432,17071.941747,40.703935,1379.611637,2797.669875,1418.058238,3.992448,3.44702,2024-09-13,NA,"FR4404288443",TRUE,2,2020-02-17,"FR4404288174","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-06-05,"N",2020-02-17,NA,NA,6,2022,FALSE,16371.992135373,39.035073665,1323.047559883,2682.965410125,1359.917850242,40,7,FALSE,"recorded",6,FALSE,67,6,NA,"no subsequent calving"
"802",696,2,2,2023-07-14,2113,"",2023-07-21,2023-07-14,2024-05-24,315,10657.76699,34.849206,789.999984,2190.679583,1400.679599,4.762658,3.729113,2024-05-24,81,"FR4404288461",TRUE,2,2020-08-15,"FR4944526074","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-08-21,"N",2020-08-15,NA,NA,8,2022,FALSE,10220.79854341,33.420388554,757.609984656,2100.861720097,1343.251735441,34,2,FALSE,"recorded",1,FALSE,98,1,395,"recorded"
"803",319,3,3,2023-07-15,2115,"NULL",2023-07-19,2023-07-15,2024-09-19,432,18367.37864,43.792592,1392.718431,2988.640746,1595.922315,4.456397,3.434826,2024-09-19,NA,"FR4404288351",TRUE,2,2018-08-06,"FR4944526074","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-09-08,"N",2018-08-06,"B",2025-02-03,9,2020,FALSE,17614.31611576,41.997095728,1335.616975329,2866.106475414,1530.489500085,59,11,FALSE,"recorded",10,TRUE,51,8,NA,"no subsequent calving"
"804",829,1,1,2023-07-21,2118,"NULL",2023-07-28,2023-07-21,2023-07-22,1,13.980582,14.4,13.980582,0,-13.980582,7.82,4.75,2023-07-22,NA,"FR4404288513",FALSE,2,2021-06-25,"FR4404288332","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-07-20,"N",2021-06-25,"E",2023-10-03,7,2023,FALSE,13.407378138,13.8096,13.407378138,0,-13.407378138,24,NA,TRUE,"first pregnancy",NA,TRUE,NA,0,NA,"no subsequent calving"
"805",356,3,3,2023-07-22,2119,"",2023-07-29,2023-07-22,2023-08-30,39,978.252427,25.835897,706.116488,272.135917,-433.980571,5.127435,2.986666,2023-08-30,NA,"FR4404288379",FALSE,2,2019-01-31,"FR4404288171","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-07,"N",2019-01-31,"B",2023-11-22,4,2021,FALSE,938.144077493,24.776625223,677.165711992,260.978344403,-416.187367589,53,NA,FALSE,"unknown",NA,TRUE,NA,0,NA,"no subsequent calving"
"806",223,5,5,2023-07-22,2120,"NULL",2023-07-30,2023-07-23,2024-09-19,424,13316.213592,32.348349,980.582511,2126.601913,1146.019402,6.307835,3.255011,2024-09-19,NA,"FR4404288270",TRUE,2,2017-01-13,"FR4404288165","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2019-03-04,"N",2017-01-13,"B",2024-12-26,3,2019,FALSE,12770.248834728,31.022066691,940.378628049,2039.411234567,1099.032606518,78,2,FALSE,"recorded",1,TRUE,162,1,NA,"no subsequent calving"
"807",259,5,5,2023-07-23,2121,"",2023-07-30,2023-07-24,2024-05-10,291,11688.155339,41.370446,1316.601926,2985.533951,1668.932025,3.916575,3.246815,2024-05-10,119,"FR4404288302",TRUE,2,2017-08-23,"FR4404288088","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2019-08-01,"N",2017-08-23,NA,NA,8,2019,FALSE,11208.940970101,39.674257714,1262.621247034,2863.127059009,1600.505811975,71,3,FALSE,"recorded",2,FALSE,72,2,410,"recorded"
"808",389,3,3,2023-07-26,2122,"+ ORBESEAL",2023-08-02,2023-07-26,2024-07-26,366,14148.058252,39.815573,1253.786393,2486.601913,1232.81552,4.005204,3.385258,2024-07-26,49,"FR4404288410",TRUE,2,2019-08-03,"FR4944526074","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-09-08,"N",2019-08-03,NA,NA,9,2021,FALSE,13567.987863668,38.183134507,1202.381150887,2384.651234567,1182.27008368,47,3,FALSE,"recorded",2,FALSE,96,2,414,"recorded"
"809",324,3,3,2023-07-28,2124,"NULL",2023-08-04,2023-07-29,2024-09-18,417,14992.718446,37.032374,1059.902897,2138.252398,1078.349501,4.925143,3.526124,2024-09-18,NA,"FR4404288354",TRUE,2,2018-08-18,"FR4404288195","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-10-14,"N",2018-08-18,"B",2025-02-03,10,2020,FALSE,14378.016989714,35.514046666,1016.446878223,2050.584049682,1034.137171459,59,3,FALSE,"recorded",2,TRUE,274,1,NA,"no subsequent calving"
"810",409,2,2,2023-07-29,2125,"+ ORBESEAL",2023-08-03,2023-07-29,2024-03-22,237,8089.417475,35.15654,1136.796101,2240.679584,1103.883483,4.4921,3.635294,2024-03-22,NA,"FR4404288428",TRUE,2,2019-12-17,"FR4404288177","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-07-31,"N",2019-12-17,"B",2024-07-29,7,2022,FALSE,7757.751358525,33.71512186,1090.187460859,2148.811721056,1058.624260197,43,1,FALSE,"recorded",0,TRUE,63,0,NA,"no subsequent calving"
"811",374,3,3,2023-07-30,2126,"NULL",2023-08-06,2023-07-30,2024-09-19,417,16793.980582,41.481534,525.922316,2471.359195,1945.436879,4.857105,3.391842,2024-09-19,NA,"FR4404288395",TRUE,2,2019-03-04,"FR4404288270","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-03-13,"N",2019-03-04,"B",2024-12-26,3,2021,FALSE,16105.427378138,39.780791106,504.359501044,2370.033468005,1865.673966961,52,11,FALSE,"recorded",10,TRUE,78,9,NA,"no subsequent calving"
"812",595,2,2,2023-08-01,2128,"NULL",2023-08-08,2023-08-01,2023-10-10,70,2877.572815,42.341428,1178.834937,1698.737842,519.902905,4.144788,3.150704,2023-10-10,NA,"FR4404288439",FALSE,2,2020-02-10,"FR4404288328","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-04-07,"N",2020-02-10,"E",2023-10-10,4,2022,FALSE,2759.592329585,40.605429452,1130.502704583,1629.089590478,498.586885895,41,NA,FALSE,"unknown",NA,TRUE,NA,0,NA,"no subsequent calving"
"813",327,3,3,2023-08-07,2129,"+ ORBESEAL",2023-08-14,2023-08-07,2024-08-09,368,13128.349514,36.745108,1217.378623,2570.67958,1353.300957,5.0871,3.752222,2024-08-09,NA,"FR4404288357",TRUE,2,2018-09-08,"FR4404288239","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-09-05,"N",2018-09-08,NA,NA,9,2021,FALSE,12590.087183926,35.238558572,1167.466099457,2465.28171722,1297.815617763,58,2,FALSE,"recorded",1,FALSE,120,1,NA,"no subsequent calving"
"814",312,4,4,2023-08-10,2130,"+ ORBESEAL",2023-08-17,2023-08-10,2024-08-02,358,13871.650485,39.910055,1235.825227,2812.912591,1577.087364,4.519607,3.553613,2024-08-02,NA,"FR4404288344",TRUE,2,2018-05-21,"FR4404288217","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-05-09,"N",2018-05-21,NA,NA,5,2020,FALSE,13302.912815115,38.273742745,1185.156392693,2697.583174769,1512.426782076,62,3,FALSE,"recorded",2,FALSE,64,1,NA,"no subsequent calving"
"815",825,1,1,2023-08-13,2132,"+ orbeseal",2023-08-20,2023-08-14,2024-05-30,290,11461.941747,40.709655,851.844643,2490.485407,1638.640764,3.612371,3.249656,2024-05-30,57,"FR4404288511",TRUE,2,2021-06-21,"FR4404288400","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-08-12,"N",2021-06-21,NA,NA,8,2023,FALSE,10992.002135373,39.040559145,816.919012637,2388.375505313,1571.456492676,25,2,TRUE,"recorded",1,FALSE,48,1,347,"recorded"
"816",844,1,1,2023-08-13,2134,"NULL",2023-08-20,2023-08-14,2023-09-13,30,906.601941,31.126666,849.902897,56.699028,-793.203869,4.292258,3.490967,2023-09-13,NA,"FR4404288518",FALSE,2,2021-08-01,"FR4404659034","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-08-13,"N",2021-08-01,"E",2023-09-13,8,2023,FALSE,869.431261419,29.850472694,815.056878223,54.374367852,-760.682510371,24,NA,TRUE,"first pregnancy",NA,TRUE,NA,0,NA,"no subsequent calving"
"817",601,2,2,2023-08-20,2135,"+ ORBESEAL",2023-08-27,2023-08-20,2024-07-19,334,12471.067961,38.458682,1188.252412,2800.776672,1612.52426,5.900895,3.742179,2024-07-19,53,"FR4404288442",TRUE,2,2020-02-17,"FR4404288273","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-04-30,"N",2020-02-17,NA,NA,4,2022,FALSE,11959.754174599,36.881876038,1139.534063108,2685.944828448,1546.41076534,42,3,FALSE,"recorded",2,FALSE,64,2,387,"recorded"
"818",381,3,3,2023-08-23,2136,"NULL",2023-08-30,2023-08-24,2024-09-18,391,12663.203883,33.358312,968.058238,2627.572782,1659.514544,5.063163,3.706607,2024-09-18,NA,"FR4404288402",TRUE,2,2019-06-11,"FR4404288283","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-06-25,"N",2019-06-11,NA,NA,6,2021,TRUE,12144.012523797,31.990621208,928.367850242,2519.842297938,1591.474447696,50,3,FALSE,"recorded",2,FALSE,135,1,NA,"still milking"
"819",383,3,3,2023-08-24,2137,"+ UBROSTAR",2023-09-01,2023-08-25,2024-06-28,308,10900.097087,36.451623,953.980569,2432.330065,1478.349496,4.763883,3.492588,2024-06-28,64,"FR4404288404",TRUE,2,2019-07-05,"FR4404288291","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-08-30,"N",2019-07-05,NA,NA,8,2021,FALSE,10453.193106433,34.957106457,914.867365671,2332.604532335,1417.737166664,49,3,FALSE,"recorded",2,FALSE,48,2,373,"recorded"
"820",662,2,2,2023-08-26,2140,"NULL",2023-09-02,2023-08-26,2023-09-13,18,606.116504,34.683333,606.116495,0,-606.116495,4.032105,3.470526,2023-09-13,NA,"FR4404288455",FALSE,2,2020-06-16,"FR4404288341","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-09-25,"N",2020-06-16,"E",2023-09-13,9,2022,FALSE,581.265727336,33.261316347,581.265718705,0,-581.265718705,38,NA,FALSE,"unknown",NA,TRUE,NA,0,NA,"no subsequent calving"
"821",352,3,3,2023-08-27,2141,"+ ORBESEAL",2023-09-03,2023-08-28,2024-07-26,333,14554.854368,45.019519,946.116491,2811.747545,1865.631054,5.282245,3.565479,2024-07-26,NA,"FR4404288376",TRUE,2,2018-12-24,"FR4404288238","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-04-08,"N",2018-12-24,"M",2025-02-22,4,2021,FALSE,13958.105338912,43.173718721,907.325714869,2696.465895655,1789.140180786,56,2,FALSE,"recorded",1,TRUE,75,0,NA,"no subsequent calving"
"822",708,2,2,2023-08-27,2143,"+ ORBESEAL",2023-09-04,2023-08-28,2024-07-19,326,13051.84466,41.237423,974.951442,2442.330065,1467.378623,4.572171,3.549082,2024-07-19,49,"FR4404288466",TRUE,2,2020-09-08,"FR4404288351","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-10-08,"N",2020-09-08,NA,NA,10,2022,FALSE,12516.71902894,39.546688657,934.978432878,2342.194532335,1407.216099457,35,2,FALSE,"recorded",1,FALSE,78,1,375,"recorded"
"823",385,3,3,2023-08-29,2146,"NULL",2023-09-05,2023-08-29,2024-09-19,387,14299.902912,38.059173,830.776686,2389.611622,1558.834936,5.69863,3.601033,2024-09-19,NA,"FR4404288406",TRUE,2,2019-07-30,"FR4404288198","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2021-09-05,"N",2019-07-30,NA,NA,9,2021,TRUE,13713.606892608,36.498746907,796.714841874,2291.637545498,1494.922703624,48,4,FALSE,"recorded",3,FALSE,115,3,NA,"still milking"
"824",675,3,3,2023-08-30,2147,"+ ORBESEAL",2023-09-06,2023-08-30,2024-08-02,338,15941.553398,48.579289,1325.825228,3270.194146,1944.368918,4.102566,3.161445,2024-08-02,NA,"FR4954409920",TRUE,2,2018-06-19,"FR4954409675","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2020-07-27,"A",2020-07-27,NA,NA,7,2020,FALSE,15287.949708682,46.587538151,1271.466393652,3136.116186014,1864.649792362,62,3,FALSE,"recorded",2,FALSE,76,2,NA,"no subsequent calving"
"825",841,1,1,2023-08-30,2149,"+ ORBESEAL",2023-09-07,2023-09-01,2024-08-03,337,11078.349514,33.859643,785.922315,1945.53395,1159.611635,4.403639,3.456538,2024-08-03,NA,"FR4404288515",TRUE,2,2021-07-18,"FR4404288399","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-08-30,"N",2021-07-18,"B",2025-03-17,8,2023,FALSE,10624.137183926,32.471397637,753.699500085,1865.76705805,1112.067557965,25,5,TRUE,"recorded",4,TRUE,57,4,NA,"no subsequent calving"
"826",843,1,1,2023-08-31,2151,"+ ORBESEAL",2023-09-07,2023-09-01,2024-07-19,322,11269.805825,36.049378,693.009694,2010.194146,1317.184452,4.667708,3.406377,2024-07-19,56,"FR4404288517",TRUE,2,2021-08-01,"FR4404659034","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-08-31,"N",2021-08-01,NA,NA,8,2023,FALSE,10807.743786175,34.571353502,664.596296546,1927.776186014,1263.179889468,24,2,TRUE,"recorded",1,FALSE,54,1,379,"recorded"
"827",58,9,8,2023-08-31,2152,"+ ORBESEAL",2023-09-07,2023-08-31,2024-06-14,288,9605.145631,34.351736,922.71843,2380.67958,1457.96115,5.176262,3.765536,2024-06-14,80,"FR4404288139",TRUE,2,2013-09-23,"FR4404288060","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-10-02,NA,NA,NA,NA,10,2015,FALSE,9211.334660129,32.943314824,884.88697437,2283.07171722,1398.18474285,119,2,FALSE,"recorded",1,FALSE,47,0,368,"recorded"
"828",659,2,2,2023-09-01,2153,"NULL",2023-09-06,2023-09-01,2023-09-13,12,377.281553,32.383333,377.281547,0,-377.281547,4.425384,3.566923,2023-09-13,NA,"FR4404288454",FALSE,2,2020-06-13,"FR4404288332","VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-09-30,"N",2020-06-13,"E",2023-09-13,9,2022,FALSE,361.813009327,31.055616347,361.813003573,0,-361.813003573,38,NA,FALSE,"unknown",NA,TRUE,NA,0,NA,"no subsequent calving"
