AniId,RemLactation_LacNumber,CalculatedLactationCycle,LacCalvingDate,LacId,LacRemarks,LacColostrumDate,milk_production_start_date,milk_production_end_date,lactation_duration,total_milk_production,avg_daily_yield,early_lactation_yield,mid_lactation_yield,delta_early_mid_yield,mean_fat_percent,mean_protein_percent,dry_off_date,dry_off_interval,AniLifeNumber
490,5,4,2023-12-20 00:00:00.000,1497,,2023-12-28 09:59:00.000,2023-12-21 00:00:00.000,2024-09-18 00:00:00.000,272,12092.524271,45.791544,1271.359210,3150.097060,1878.737850,3.985238,3.342637,2024-09-18 00:00:00.000,77,FR 4401572289
490,6,5,2024-12-04 00:00:00.000,1635,NULL,2024-12-11 15:51:00.000,2024-12-04 00:00:00.000,2025-03-12 00:00:00.000,98,4459.223300,46.867346,1168.834934,2873.980553,1705.145619,3.922121,3.650808,2025-03-12 00:00:00.000,NULL,FR 4401572289
493,1,1,2021-01-12 00:00:00.000,1105,NULL,2021-01-15 19:15:00.000,2021-01-12 00:00:00.000,2021-01-20 00:00:00.000,8,133.009708,17.125000,133.009704,0.000000,-133.009704,NULL,NULL,2021-01-20 00:00:00.000,NULL,FR 4401572290
498,1,1,2021-11-15 00:00:00.000,1221,NULL,2021-11-22 00:00:00.000,2021-11-16 00:00:00.000,2022-07-12 00:00:00.000,238,7958.640776,34.442857,787.572799,1920.582494,1133.009695,3.958270,3.177383,2022-07-12 00:00:00.000,NULL,FR 4401572291
503,1,1,2021-02-02 00:00:00.000,1111,NULL,2021-02-05 10:27:00.000,2021-02-03 00:00:00.000,2021-04-10 00:00:00.000,66,2133.203883,33.290909,724.563094,1408.640759,684.077665,2.718400,2.880800,2021-04-10 00:00:00.000,NULL,FR 4401572293
507,1,1,2020-11-13 00:00:00.000,1072,,2020-11-15 12:32:00.000,2020-11-14 00:00:00.000,2022-01-12 00:00:00.000,424,11987.475728,29.120518,483.203870,1524.757254,1041.553384,4.189006,3.091986,2022-01-12 00:00:00.000,38,FR 4401572295
507,2,2,2022-02-18 00:00:00.000,1253,NULL,2022-02-25 00:00:00.000,2022-02-19 00:00:00.000,2022-02-19 00:00:00.000,0,9.514563,NULL,9.514563,0.000000,-9.514563,3.640000,5.120000,2022-02-19 00:00:00.000,NULL,FR 4401572295
508,1,1,2021-03-22 00:00:00.000,1135,NULL,2021-03-26 18:40:00.000,2021-03-22 00:00:00.000,2021-04-10 00:00:00.000,19,440.970873,23.905263,440.970864,0.000000,-440.970864,4.124500,3.562500,2021-04-10 00:00:00.000,NULL,FR 4401572296
509,1,1,2021-02-16 00:00:00.000,1116,NULL,2021-02-16 10:13:00.000,2021-02-16 00:00:00.000,2021-04-10 00:00:00.000,53,1596.504854,31.026415,790.388334,806.116496,15.728162,3.368800,2.903200,2021-04-10 00:00:00.000,NULL,FR 4401572297
512,1,1,2021-02-11 00:00:00.000,1113,NULL,2021-02-12 17:49:00.000,2021-02-11 00:00:00.000,2021-02-22 00:00:00.000,11,133.980582,12.545454,133.980577,0.000000,-133.980577,NULL,NULL,2021-02-22 00:00:00.000,NULL,FR 4401572298
515,1,1,2021-08-27 00:00:00.000,1171,,2021-08-31 10:59:00.000,2021-08-27 00:00:00.000,2022-10-04 00:00:00.000,403,10938.446601,27.956823,607.961150,1815.242687,1207.281537,4.719201,3.467780,2022-10-04 00:00:00.000,141,FR 4401572300
515,2,2,2023-02-22 00:00:00.000,1398,,2023-03-01 00:00:00.000,2023-02-22 00:00:00.000,2024-01-12 00:00:00.000,324,11418.252427,36.298765,1184.174743,2777.475703,1593.300960,4.862000,3.360190,2024-01-12 00:00:00.000,88,FR 4401572300
515,3,3,2024-04-08 00:00:00.000,1538,NULL,2024-04-15 00:00:00.000,2024-04-09 00:00:00.000,2025-03-12 00:00:00.000,337,11489.514563,35.116320,1115.242703,2661.553364,1546.310661,4.995887,3.505887,2025-03-12 00:00:00.000,NULL,FR 4401572300
518,1,1,2021-09-01 00:00:00.000,1177,,2021-09-04 09:26:00.000,2021-09-01 00:00:00.000,2022-07-01 00:00:00.000,303,9590.194174,32.600330,735.145616,1915.242693,1180.097077,4.386092,3.672748,2022-07-01 00:00:00.000,50,FR 4401572301
518,2,2,2022-08-17 00:00:00.000,1320,,2022-08-24 00:00:00.000,2022-08-20 00:00:00.000,2023-07-17 00:00:00.000,331,10449.223300,32.515709,729.320372,1983.689290,1254.368918,5.156728,3.787695,2023-07-17 00:00:00.000,42,FR 4401572301
518,3,3,2023-08-28 00:00:00.000,1434,,2023-09-04 00:00:00.000,2023-08-28 00:00:00.000,2024-09-19 00:00:00.000,388,13635.048543,36.196134,981.067946,2492.330067,1511.262121,4.963187,3.797609,2024-09-19 00:00:00.000,74,FR 4401572301
518,4,4,2024-12-01 00:00:00.000,1632,NULL,2024-12-08 00:00:00.000,2024-12-02 00:00:00.000,2025-03-12 00:00:00.000,100,4128.252427,42.521000,1041.359210,2599.223269,1557.864059,4.697623,3.937623,2025-03-12 00:00:00.000,NULL,FR 4401572301
524,1,1,2021-06-02 00:00:00.000,1151,NULL,2021-06-06 10:49:00.000,2021-06-04 00:00:00.000,2021-08-13 00:00:00.000,70,1795.728155,26.422857,601.165035,1194.563087,593.398052,3.166619,3.085352,2021-08-13 00:00:00.000,NULL,FR 4401572302
527,1,1,2021-09-09 00:00:00.000,1183,,2021-09-12 06:42:00.000,2021-09-09 00:00:00.000,2022-11-22 00:00:00.000,439,14855.048543,34.853530,775.728143,2167.961131,1392.232988,3.878568,3.141547,2022-11-22 00:00:00.000,53,FR 4401572303
527,2,2,2023-01-14 00:00:00.000,1377,,2023-01-21 00:00:00.000,2023-01-14 00:00:00.000,2023-12-01 00:00:00.000,321,13380.679611,42.934890,1251.941730,3184.660159,1932.718429,3.989450,3.155860,2023-12-01 00:00:00.000,48,FR 4401572303
527,3,3,2024-01-18 00:00:00.000,1506,,2024-01-25 00:00:00.000,2024-01-18 00:00:00.000,2025-01-09 00:00:00.000,357,14846.601941,42.834733,1366.407754,2609.611622,1243.203868,3.971759,3.251033,2025-01-09 00:00:00.000,NULL,FR 4401572303
529,1,1,2021-10-05 00:00:00.000,1201,,2021-10-12 00:00:00.000,2021-10-07 00:00:00.000,2022-08-19 00:00:00.000,316,10369.514563,33.799367,728.737850,2066.601912,1337.864062,4.474872,3.320636,2022-08-19 00:00:00.000,46,FR 4401572304
529,2,2,2022-10-03 00:00:00.000,1333,,2022-10-10 00:00:00.000,2022-10-04 00:00:00.000,2023-08-21 00:00:00.000,321,11290.000000,36.226479,884.077655,2369.320361,1485.242706,4.849769,3.150769,2023-08-21 00:00:00.000,44,FR 4401572304
529,3,3,2023-10-04 00:00:00.000,1460,,2023-10-11 09:41:00.000,2023-10-04 00:00:00.000,2024-07-10 00:00:00.000,280,10158.737864,37.369642,1142.621341,2908.446570,1765.825229,4.509395,3.320711,2024-07-10 00:00:00.000,143,FR 4401572304
529,4,4,2024-11-29 00:00:00.000,1629,NULL,2024-12-06 00:00:00.000,2024-11-30 00:00:00.000,2025-03-12 00:00:00.000,102,3550.582524,35.853921,858.834938,2174.854338,1316.019400,4.570776,3.629611,2025-03-12 00:00:00.000,NULL,FR 4401572304
530,1,1,2021-09-14 00:00:00.000,1187,,2021-09-15 11:08:00.000,2021-09-14 00:00:00.000,2022-07-08 00:00:00.000,297,8519.029126,29.544107,569.514546,1760.097057,1190.582511,4.187162,3.542060,2022-07-08 00:00:00.000,45,FR 4401572305
530,2,2,2022-08-20 00:00:00.000,1322,,2022-08-27 00:00:00.000,2022-08-22 00:00:00.000,2023-07-06 00:00:00.000,318,10622.718446,34.406918,987.572803,2430.582496,1443.009693,4.683007,3.463710,2023-07-06 00:00:00.000,NULL,FR 4401572305
531,1,1,2021-08-31 00:00:00.000,1175,,2021-09-03 14:32:00.000,2021-09-01 00:00:00.000,2022-06-21 00:00:00.000,293,7373.009708,25.918771,615.728138,1518.737830,903.009692,4.707020,3.549828,2022-06-21 00:00:00.000,45,4401572306
531,2,2,2022-08-05 00:00:00.000,1312,NULL,2022-08-12 10:59:00.000,2022-08-05 00:00:00.000,2023-07-10 00:00:00.000,339,8857.669902,26.912684,825.631052,1834.174732,1008.543680,5.168122,3.625956,2023-07-10 00:00:00.000,NULL,4401572306
533,1,1,2021-08-29 00:00:00.000,1173,,2021-09-03 19:38:00.000,2021-08-30 00:00:00.000,2022-08-08 00:00:00.000,343,10232.427184,30.727113,630.970859,1674.757254,1043.786395,4.158274,3.216988,2022-08-08 00:00:00.000,38,FR 4401572307
533,2,2,2022-09-15 00:00:00.000,1328,,2022-09-22 00:00:00.000,2022-09-15 00:00:00.000,2023-09-18 00:00:00.000,368,11486.699029,32.150271,804.174742,2069.999973,1265.825231,4.230261,3.237222,2023-09-18 00:00:00.000,45,FR 4401572307
533,3,3,2023-11-01 00:00:00.000,1473,NULL,2023-11-08 00:00:00.000,2023-11-02 00:00:00.000,2024-10-07 00:00:00.000,340,12540.388349,37.990000,1030.097072,2487.961133,1457.864061,3.939794,3.307155,2024-10-07 00:00:00.000,NULL,FR 4401572307
534,1,1,2021-09-06 00:00:00.000,1180,,2021-09-09 19:01:00.000,2021-09-06 00:00:00.000,2022-06-28 00:00:00.000,295,7283.398058,25.430169,503.009695,1565.631037,1062.621342,3.754880,3.248634,2022-06-28 00:00:00.000,45,FR 4401572308
534,2,2,2022-08-11 00:00:00.000,1316,,2022-08-18 00:00:00.000,2022-08-12 00:00:00.000,2023-03-02 00:00:00.000,202,6924.077669,35.305940,1009.223287,2218.252396,1209.029109,3.354822,3.230000,2023-03-02 00:00:00.000,179,FR 4401572308
534,3,3,2023-08-27 00:00:00.000,1433,,2023-09-03 00:00:00.000,2023-08-28 00:00:00.000,2024-02-29 00:00:00.000,185,6932.718446,38.598378,1076.213574,2662.232976,1586.019402,3.478440,3.418118,2024-02-29 00:00:00.000,221,FR 4401572308
534,4,4,2024-10-05 00:00:00.000,1605,NULL,2024-10-14 10:43:00.000,2024-10-07 00:00:00.000,2025-03-12 00:00:00.000,156,4509.902912,29.776923,858.640763,2182.232981,1323.592218,3.729044,3.580509,2025-03-12 00:00:00.000,NULL,FR 4401572308
535,1,1,2021-09-14 00:00:00.000,1188,,2021-09-15 15:07:00.000,2021-09-14 00:00:00.000,2022-07-01 00:00:00.000,290,9132.524271,32.436206,727.961151,1962.427151,1234.466000,3.510519,3.274429,2022-07-01 00:00:00.000,39,FR 4401572309
535,2,2,2022-08-09 00:00:00.000,1314,,2022-08-12 12:00:00.000,2022-08-09 00:00:00.000,2023-05-29 00:00:00.000,293,9260.097087,32.552559,873.883478,2097.961136,1224.077658,4.087025,3.422112,2023-05-29 00:00:00.000,46,FR 4401572309
535,3,3,2023-07-14 00:00:00.000,1427,,2023-07-19 20:20:00.000,2023-07-14 00:00:00.000,2024-06-27 00:00:00.000,349,10742.912621,31.705444,939.417461,2230.582497,1291.165036,4.014057,3.554714,2024-06-27 00:00:00.000,71,FR 4401572309
535,4,4,2024-09-05 00:00:00.000,1588,NULL,2024-09-09 00:00:00.000,2024-09-06 00:00:00.000,2025-03-12 00:00:00.000,187,7422.912621,40.885561,1123.980570,2497.864047,1373.883477,3.805265,3.524308,2025-03-12 00:00:00.000,NULL,FR 4401572309
548,1,1,2021-12-20 00:00:00.000,1236,,2021-12-27 00:00:00.000,2021-12-21 00:00:00.000,2022-11-02 00:00:00.000,316,10718.737864,34.937658,652.427171,2135.048515,1482.621344,4.121838,3.447677,2022-11-02 00:00:00.000,54,FR 4401572310
548,2,2,2022-12-25 00:00:00.000,1372,,2023-01-01 00:00:00.000,2022-12-26 00:00:00.000,2023-07-23 00:00:00.000,209,9603.689320,47.329186,1156.019405,2987.766962,1831.747557,3.819600,3.448066,2023-07-23 00:00:00.000,149,FR 4401572310
548,3,3,2023-12-19 00:00:00.000,1495,,2023-12-26 00:00:00.000,2023-12-19 00:00:00.000,2024-05-13 00:00:00.000,146,6240.679611,44.026712,1188.640762,2822.038805,1633.398043,3.979931,3.507482,2024-05-13 00:00:00.000,NULL,FR 4401572310
550,1,1,2021-12-30 00:00:00.000,1239,,2022-01-06 00:00:00.000,2022-01-01 00:00:00.000,2022-11-18 00:00:00.000,321,9924.951456,31.846417,544.854355,2090.194147,1545.339792,3.661234,3.439968,2022-11-18 00:00:00.000,60,FR 4401572311
550,2,2,2023-01-16 00:00:00.000,1378,,2023-01-23 00:00:00.000,2023-01-17 00:00:00.000,2023-10-10 00:00:00.000,266,10807.184466,41.847368,1186.893191,2780.873756,1593.980565,3.686515,3.250135,2023-10-10 00:00:00.000,69,FR 4401572311
550,3,3,2023-12-18 00:00:00.000,1494,,2023-12-25 00:00:00.000,2023-12-18 00:00:00.000,2024-10-11 00:00:00.000,298,11069.320388,38.259731,1280.194159,2443.106770,1162.912611,3.864983,3.356454,2024-10-11 00:00:00.000,NULL,FR 4401572311
551,1,1,2022-07-03 00:00:00.000,1292,NULL,2022-07-09 10:49:00.000,2022-07-04 00:00:00.000,2022-07-06 00:00:00.000,2,0.970873,0.500000,0.970872,0.000000,-0.970872,3.466666,4.230000,2022-07-06 00:00:00.000,NULL,FR 4401572312
556,1,1,2022-06-23 00:00:00.000,1283,,2022-06-30 00:00:00.000,2022-06-24 00:00:00.000,2023-04-27 00:00:00.000,307,10097.281553,33.876872,929.708724,2230.097059,1300.388335,4.906024,3.524467,2023-04-27 00:00:00.000,43,FR 4401572314
556,2,2,2023-06-08 00:00:00.000,1416,,2023-06-15 00:00:00.000,2023-06-09 00:00:00.000,2024-05-10 00:00:00.000,336,12982.815533,39.798511,1137.572802,2813.592204,1676.019402,4.823620,3.676943,2024-05-10 00:00:00.000,95,FR 4401572314
556,3,3,2024-08-12 00:00:00.000,1578,NULL,2024-08-19 00:00:00.000,2024-08-13 00:00:00.000,2024-11-04 00:00:00.000,83,4047.087378,50.222891,1330.194160,2716.893179,1386.699019,4.044642,3.628571,2024-11-04 00:00:00.000,NULL,FR 4401572314
559,1,1,2021-12-16 00:00:00.000,1234,NULL,2021-12-31 00:00:00.000,2021-12-17 00:00:00.000,2022-04-13 00:00:00.000,117,1930.873786,16.998290,289.417464,1143.883467,854.466003,4.518434,3.841217,2022-04-13 00:00:00.000,NULL,FR 4401572315
560,1,1,2021-11-26 00:00:00.000,1229,,2021-12-03 00:00:00.000,2021-11-29 00:00:00.000,2022-09-10 00:00:00.000,285,8205.922330,29.656491,517.378628,1675.922299,1158.543671,3.790565,3.575936,2022-09-10 00:00:00.000,51,FR 4401572316
560,2,2,2022-10-29 00:00:00.000,1348,NULL,2022-11-05 00:00:00.000,2022-10-31 00:00:00.000,2023-10-30 00:00:00.000,364,11681.262135,33.054120,742.524256,2033.689289,1291.165033,4.029120,3.576351,2023-10-30 00:00:00.000,NULL,FR 4401572316
562,1,1,2022-03-05 00:00:00.000,1259,,2022-03-12 00:00:00.000,2022-03-07 00:00:00.000,2023-01-13 00:00:00.000,312,8953.689320,29.558653,570.388339,1938.834919,1368.446580,4.381845,3.454295,2023-01-13 00:00:00.000,49,FR 4401572318
562,2,2,2023-03-02 00:00:00.000,1404,,2023-03-09 00:00:00.000,2023-03-03 00:00:00.000,2023-12-21 00:00:00.000,293,10710.776699,37.652218,1048.932026,2566.407739,1517.475713,4.351156,3.499897,2023-12-21 00:00:00.000,47,FR 4401572318
562,3,3,2024-02-05 00:00:00.000,1516,,2024-02-12 00:00:00.000,2024-02-06 00:00:00.000,2024-11-22 00:00:00.000,290,12217.572815,43.393448,1199.223286,2983.883461,1784.660175,4.349140,3.528797,2024-11-22 00:00:00.000,76,FR 4401572318
562,4,4,2025-02-06 00:00:00.000,1652,NULL,2025-02-13 09:25:00.000,2025-02-06 00:00:00.000,2025-03-12 00:00:00.000,34,1530.776699,46.373529,1259.999985,270.776697,-989.223288,4.396857,3.992285,2025-03-12 00:00:00.000,NULL,FR 4401572318
565,1,1,2022-01-01 00:00:00.000,1240,,2022-01-08 00:00:00.000,2022-01-01 00:00:00.000,2022-10-14 00:00:00.000,286,7905.631067,28.471328,700.582513,1821.650454,1121.067941,3.746476,3.489786,2022-10-14 00:00:00.000,54,FR 4401572319
565,2,2,2022-12-07 00:00:00.000,1364,,2022-12-14 00:00:00.000,2022-12-07 00:00:00.000,2023-12-29 00:00:00.000,387,11023.009708,29.337726,1047.184452,2405.631038,1358.446586,4.064164,3.481945,2023-12-29 00:00:00.000,102,FR 4401572319
565,3,3,2024-04-08 00:00:00.000,1537,NULL,2024-04-15 00:00:00.000,2024-04-09 00:00:00.000,2025-03-10 00:00:00.000,335,12219.029126,37.568955,1187.864064,2887.184435,1699.320371,3.952083,3.560029,2025-03-10 00:00:00.000,NULL,FR 4401572319
566,1,1,2022-01-21 00:00:00.000,1242,,2022-01-28 00:00:00.000,2022-01-21 00:00:00.000,2022-12-14 00:00:00.000,327,10026.116504,31.580733,798.834937,2133.300945,1334.466008,4.176273,3.212577,2022-12-14 00:00:00.000,63,FR 4401572320
566,2,2,2023-02-15 00:00:00.000,1392,,2023-02-19 14:28:00.000,2023-02-15 00:00:00.000,2023-12-21 00:00:00.000,309,12112.718446,40.375728,1252.524259,2799.611624,1547.087365,3.977142,3.254353,2023-12-21 00:00:00.000,50,FR 4401572320
566,3,3,2024-02-09 00:00:00.000,1517,,2024-02-16 00:00:00.000,2024-02-09 00:00:00.000,2024-10-29 00:00:00.000,263,10164.854368,39.809125,1076.407752,2680.582493,1604.174741,3.967452,3.375741,2024-10-29 00:00:00.000,78,FR 4401572320
566,4,4,2025-01-14 00:00:00.000,1648,NULL,2025-01-21 00:00:00.000,2025-01-15 00:00:00.000,2025-03-12 00:00:00.000,56,2576.699029,47.392857,1223.592219,1353.106784,129.514565,3.940000,3.608245,2025-03-12 00:00:00.000,NULL,FR 4401572320
575,1,1,2022-03-19 00:00:00.000,1263,,2022-03-26 00:00:00.000,2022-03-23 00:00:00.000,2023-01-06 00:00:00.000,289,8367.475728,29.821799,534.368920,1823.398033,1289.029113,4.599363,3.360600,2023-01-06 00:00:00.000,45,FR 4401572323
575,2,2,2023-02-18 00:00:00.000,1395,,2023-02-25 00:00:00.000,2023-02-20 00:00:00.000,2023-11-23 00:00:00.000,276,9954.368932,37.148550,942.621343,2511.165019,1568.543676,4.498082,3.443646,2023-11-23 00:00:00.000,84,FR 4401572323
575,3,3,2024-02-12 00:00:00.000,1518,,2024-02-19 00:00:00.000,2024-02-15 00:00:00.000,2024-12-02 00:00:00.000,291,12413.495145,43.937800,1150.970860,3228.446571,2077.475711,4.718595,3.333287,2024-12-02 00:00:00.000,77,FR 4401572323
575,4,4,2025-02-16 00:00:00.000,1655,NULL,2025-02-23 00:00:00.000,2025-02-17 00:00:00.000,2025-03-12 00:00:00.000,23,946.407766,42.382608,946.407752,0.000000,-946.407752,4.975833,3.757083,2025-03-12 00:00:00.000,NULL,FR 4401572323
581,1,1,2021-11-18 00:00:00.000,1225,,2021-11-25 00:00:00.000,2021-11-18 00:00:00.000,2023-01-02 00:00:00.000,410,13247.281553,33.279756,661.359205,1913.592206,1252.233001,4.381777,3.425728,2023-01-02 00:00:00.000,46,FR 4439733676
581,2,2,2023-02-16 00:00:00.000,1393,,2023-02-23 00:00:00.000,2023-02-17 00:00:00.000,2024-01-02 00:00:00.000,319,11871.165048,38.330094,1174.271829,3011.456281,1837.184452,4.545065,3.443366,2024-01-02 00:00:00.000,NULL,FR 4439733676
582,1,1,2021-12-07 00:00:00.000,1231,NULL,2021-12-14 00:00:00.000,2021-12-07 00:00:00.000,2022-10-24 00:00:00.000,321,9550.873786,30.646105,525.728140,1744.951429,1219.223289,4.150696,3.424398,2022-10-24 00:00:00.000,NULL,FR 4439733677
591,1,1,2022-04-08 00:00:00.000,1266,,2022-04-15 00:00:00.000,2022-04-13 00:00:00.000,2023-02-22 00:00:00.000,315,9042.330097,29.566984,609.999989,1878.737834,1268.737845,3.551992,3.450306,2023-02-22 00:00:00.000,85,FR 4401572324
591,2,2,2023-05-18 00:00:00.000,1407,,2023-05-25 00:00:00.000,2023-05-18 00:00:00.000,2024-05-30 00:00:00.000,378,14225.436893,38.762433,1230.776684,2831.844631,1601.067947,3.737282,3.575224,2024-05-30 00:00:00.000,46,FR 4401572324
591,3,3,2024-07-15 00:00:00.000,1568,NULL,2024-07-22 08:55:00.000,2024-07-15 00:00:00.000,2025-03-12 00:00:00.000,240,9921.456310,42.579583,1133.398042,2756.601915,1623.203873,3.782365,3.664398,2025-03-12 00:00:00.000,NULL,FR 4401572324
595,1,1,2022-07-03 00:00:00.000,1293,,2022-07-10 00:00:00.000,2022-07-04 00:00:00.000,2023-02-07 00:00:00.000,218,5214.951456,24.639449,557.961151,1590.776670,1032.815519,4.319333,3.311444,2023-02-07 00:00:00.000,223,FR 4401572325
595,2,2,2023-09-15 00:00:00.000,1443,,2023-09-22 00:00:00.000,2023-09-18 00:00:00.000,2024-10-04 00:00:00.000,382,11828.834951,31.894502,912.232998,2195.631035,1283.398037,4.548507,3.499973,2024-10-04 00:00:00.000,80,FR 4401572325
595,3,3,2024-12-22 00:00:00.000,1642,NULL,2024-12-29 00:00:00.000,2024-12-23 00:00:00.000,2025-03-12 00:00:00.000,79,3261.165048,42.518987,1092.621347,2168.543659,1075.922312,4.191750,3.587250,2025-03-12 00:00:00.000,NULL,FR 4401572325
597,1,1,2022-02-12 00:00:00.000,1251,,2022-02-19 00:00:00.000,2022-02-14 00:00:00.000,2022-11-22 00:00:00.000,281,8881.650485,32.555516,706.310665,2005.048515,1298.737850,3.871007,3.345467,2022-11-22 00:00:00.000,49,FR 4401572326
597,2,2,2023-01-10 00:00:00.000,1376,,2023-01-15 07:37:00.000,2023-01-10 00:00:00.000,2023-11-02 00:00:00.000,296,11519.708737,40.085472,1204.660179,2802.815508,1598.155329,4.007213,3.335122,2023-11-02 00:00:00.000,42,FR 4401572326
597,3,3,2023-12-14 00:00:00.000,1491,,2023-12-21 15:55:00.000,2023-12-14 00:00:00.000,2024-10-04 00:00:00.000,295,12738.834951,44.477966,1328.446585,3168.640747,1840.194162,4.038175,3.423074,2024-10-04 00:00:00.000,96,FR 4401572326
597,4,4,2025-01-08 00:00:00.000,1644,NULL,2025-01-15 00:00:00.000,2025-01-08 00:00:00.000,2025-03-12 00:00:00.000,63,3287.766990,53.752380,1401.650471,1886.116490,484.466019,3.769062,3.618750,2025-03-12 00:00:00.000,NULL,FR 4401572326
600,1,1,2022-10-04 00:00:00.000,1335,,2022-10-11 00:00:00.000,2022-10-05 00:00:00.000,2023-10-09 00:00:00.000,369,12055.436893,33.650677,732.330081,2002.621329,1270.291248,3.855954,3.243527,2023-10-09 00:00:00.000,78,FR 4401572327
600,2,2,2023-12-24 00:00:00.000,1501,NULL,2023-12-31 00:00:00.000,2023-12-26 00:00:00.000,2024-03-15 00:00:00.000,80,3200.097087,41.201250,809.029113,2391.067937,1582.038824,3.595641,3.467820,2024-03-15 00:00:00.000,NULL,FR 4401572327
602,1,1,2022-07-12 00:00:00.000,1296,,2022-07-19 00:00:00.000,2022-07-13 00:00:00.000,2023-06-09 00:00:00.000,331,8811.553398,27.419637,656.796102,1748.446569,1091.650467,4.776992,3.479511,2023-06-09 00:00:00.000,108,FR 4401572328
602,2,2,2023-09-24 00:00:00.000,1449,,2023-10-01 00:00:00.000,2023-09-25 00:00:00.000,2024-07-26 00:00:00.000,305,10803.883495,36.485245,997.669887,2394.077643,1396.407756,4.766666,3.552810,2024-07-26 00:00:00.000,46,FR 4401572328
602,3,3,2024-09-08 00:00:00.000,1590,NULL,2024-09-15 00:00:00.000,2024-09-10 00:00:00.000,2025-03-12 00:00:00.000,183,6481.262135,36.479234,955.533965,2257.572787,1302.038822,4.630108,3.760326,2025-03-12 00:00:00.000,NULL,FR 4401572328
603,1,1,2022-03-09 00:00:00.000,1261,NULL,2022-03-16 00:00:00.000,2022-03-11 00:00:00.000,2022-09-27 00:00:00.000,200,5117.669902,26.356000,608.640763,1846.504823,1237.864060,4.098009,3.732139,2022-09-27 00:00:00.000,NULL,FR 4401572329
604,1,1,2022-05-21 00:00:00.000,1274,NULL,2022-05-26 07:56:00.000,2022-05-21 00:00:00.000,2022-07-14 00:00:00.000,54,1368.349514,26.100000,722.912608,645.436879,-77.475729,4.361636,3.381454,2022-07-14 00:00:00.000,NULL,FR 4401572330
606,1,1,2022-03-05 00:00:00.000,1258,,2022-03-09 17:43:00.000,2022-03-06 00:00:00.000,2023-03-29 00:00:00.000,388,10361.067961,27.504896,591.650471,1783.106768,1191.456297,5.007760,3.435582,2023-03-29 00:00:00.000,87,FR 4401572331
606,2,2,2023-06-22 00:00:00.000,1422,,2023-06-29 00:00:00.000,2023-06-24 00:00:00.000,2024-05-27 00:00:00.000,338,12304.174757,37.494970,1072.427171,2607.766961,1535.339790,5.204129,3.445545,2024-05-27 00:00:00.000,62,FR 4401572331
606,3,3,2024-07-26 00:00:00.000,1573,NULL,2024-08-02 00:00:00.000,2024-07-28 00:00:00.000,2025-03-12 00:00:00.000,227,9386.213592,42.589427,1168.155324,2685.728126,1517.572802,5.035219,3.368377,2025-03-12 00:00:00.000,NULL,FR 4401572331
618,1,1,2022-07-17 00:00:00.000,1299,,2022-07-24 00:00:00.000,2022-07-18 00:00:00.000,2023-01-30 00:00:00.000,196,4519.902912,23.752551,533.592219,1505.533950,971.941731,4.308915,3.588132,2023-01-30 00:00:00.000,137,FR 4401572332
618,2,2,2023-06-15 00:00:00.000,1418,,2023-06-22 00:00:00.000,2023-06-16 00:00:00.000,2024-03-06 00:00:00.000,264,9199.417475,35.891666,1109.611636,2442.524244,1332.912608,4.344166,3.630037,2024-03-06 00:00:00.000,68,FR 4401572332
618,3,3,2024-05-13 00:00:00.000,1547,,2024-05-20 00:00:00.000,2024-05-13 00:00:00.000,2025-02-17 00:00:00.000,280,10020.291262,36.860357,1287.475712,2722.524240,1435.048528,4.498149,3.654982,2025-02-17 00:00:00.000,NULL,FR 4401572332
620,1,1,2022-05-11 00:00:00.000,1271,,2022-05-12 10:39:00.000,2022-05-11 00:00:00.000,2023-02-01 00:00:00.000,266,5618.737864,21.756766,494.854355,1363.689290,868.834935,4.139316,3.543547,2023-02-01 00:00:00.000,127,FR 4401572333
620,2,2,2023-06-06 00:00:00.000,1415,,2023-06-13 00:00:00.000,2023-06-08 00:00:00.000,2024-03-20 00:00:00.000,286,8877.766990,31.972377,952.621347,2442.912592,1490.291245,4.326153,3.614090,2024-03-20 00:00:00.000,113,FR 4401572333
620,3,3,2024-07-10 00:00:00.000,1567,NULL,2024-07-17 00:00:00.000,2024-07-11 00:00:00.000,2025-03-12 00:00:00.000,244,8918.058252,37.645901,1121.553384,2381.456279,1259.902895,4.207591,3.634857,2025-03-12 00:00:00.000,NULL,FR 4401572333
625,1,1,2022-09-26 00:00:00.000,1332,,2022-10-03 00:00:00.000,2022-09-27 00:00:00.000,2024-01-02 00:00:00.000,462,16218.446601,36.158008,729.126199,1972.232979,1243.106780,4.543025,3.285550,2024-01-02 00:00:00.000,51,FR 4401572334
625,2,2,2024-02-19 00:00:00.000,1520,NULL,2024-02-26 00:00:00.000,2024-02-22 00:00:00.000,2025-03-12 00:00:00.000,384,16508.155339,44.279687,1216.601928,3235.048515,2018.446587,4.708181,3.443090,2025-03-12 00:00:00.000,NULL,FR 4401572334
626,1,2,2022-11-01 00:00:00.000,1351,,2022-11-08 00:00:00.000,2022-11-02 00:00:00.000,2023-05-10 00:00:00.000,189,3938.932038,21.466137,546.310664,1414.174727,867.864063,5.210381,3.549160,2023-05-10 00:00:00.000,164,FR 4401572335
626,2,3,2023-10-19 00:00:00.000,1469,,2023-10-26 00:00:00.000,2023-10-21 00:00:00.000,2024-07-26 00:00:00.000,279,8209.611650,30.307885,836.601928,1947.378609,1110.776681,5.174892,3.690857,2024-07-26 00:00:00.000,71,FR 4401572335
