"","InsId","InsNumber","InsDate","InsSirId","InsChargeNumber","InsSequenceNumber","InsLacId","InsConId","InsRemarks","AniLifeNumber","AniBirthday","AniKeep","AniGenId","AniActive","AniMotherLifeNumber","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","milk_production_start_date","milk_production_end_date","lactation_duration","total_milk_production","mean_fat_percent","mean_protein_percent","dry_off_date","dry_off_interval","still_milking","LacAniId","LacRemarks","LacColostrumDate","PreDate","PreRemark","successful_insem"
"2813",3829,5,2022-10-24,118,NA,1,1874,0,NA,"FR4404288433",2020-01-19,TRUE,2,FALSE,"FR 4404288288",1,1,2022-05-11,"2022-05-11 00:00:00.000","2023-03-13 00:00:00.000",306,10422.2,"3.749379","3.241862","2023-03-13 00:00:00.000","NULL",1,"414",NA,2022-05-18 12:43:00,2022-11-28,"",TRUE
"2814",3830,1,2022-10-25,409,NA,1,1650,0,NA,"FR4404288516",2021-07-18,TRUE,2,TRUE,"FR 4404288403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01,"",TRUE
"2815",3831,1,2022-10-25,409,NA,1,1629,0,NA,"FR4404288512",2021-06-25,TRUE,2,TRUE,"FR 4404288402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01,"",TRUE
"2816",3832,4,2022-10-26,89,NA,1,1864,0,NA,"FR4404288442",2020-02-17,TRUE,2,TRUE,"FR 4404288273",1,1,2022-04-30,"2022-05-01 00:00:00.000","2023-04-22 00:00:00.000",356,10141,"5.458655","3.800056","2023-04-22 00:00:00.000","120",0,"601","",2022-05-07 19:00:00,NA,NA,FALSE
"2817",3833,1,2022-10-27,111,NA,0,1919,0,"","FR4404288270",2017-01-13,TRUE,2,TRUE,"FR 4404288165",4,4,2022-08-19,"2022-08-20 00:00:00.000","2023-06-02 00:00:00.000",286,10689.4,"6.052692","3.205454","2023-06-02 00:00:00.000","51",0,"223","+ ORBESEAL",2022-08-26 09:00:00,2023-01-10,"",TRUE
"2818",3834,2,2022-10-28,385,NA,0,1615,0,"","FR4404288509",2021-06-12,TRUE,2,FALSE,"FR 4404288401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-02,"A REVOIR - A CONFIRMER",TRUE
"2819",3835,1,2022-10-28,412,NA,0,1652,0,"","FR4404288515",2021-07-18,TRUE,2,TRUE,"FR 4404288399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"2820",3836,1,2022-10-28,118,NA,0,1926,0,"","FR4404288357",2018-09-08,TRUE,2,TRUE,"FR 4404288239",2,2,2022-08-30,"2022-08-31 00:00:00.000","2023-06-02 00:00:00.000",275,9582,"5.142753","3.768188","2023-06-02 00:00:00.000","66",0,"327","",2022-09-03 18:03:00,2023-01-10,"",TRUE
"2821",3837,6,2022-10-28,324,NA,0,1851,0,"","FR4404288439",2020-02-10,TRUE,2,FALSE,"FR 4404288328",1,1,2022-04-07,"2022-04-08 00:00:00.000","2023-04-22 00:00:00.000",379,10901.7,"3.885684","3.479552","2023-04-22 00:00:00.000","101",0,"595","",2022-04-14 10:07:00,2023-01-10,"",TRUE
"2822",3838,8,2022-10-29,414,NA,0,1847,0,"","FR4404288395",2019-03-04,TRUE,2,TRUE,"FR 4404288270",2,2,2022-04-06,"2022-04-07 00:00:00.000","2023-06-09 00:00:00.000",428,17474.9,"4.819906","3.194965","2023-06-09 00:00:00.000","51",0,"374","+ ORBESEAL",2022-04-13 10:33:00,2023-01-10,"",TRUE
"2823",3839,8,2022-10-31,351,NA,1,1799,0,NA,"FR4954409920",2018-06-19,TRUE,2,TRUE,"FR 4954409675",2,2,2022-01-17,"2022-01-17 00:00:00.000","2023-03-31 00:00:00.000",438,16746.7,"4.466446","3.152642","2023-03-31 00:00:00.000","152",0,"675","",2022-01-21 07:12:00,NA,NA,FALSE
"2824",3840,3,2022-10-31,355,NA,1,1885,0,NA,"FR4404288279",2017-03-30,TRUE,2,TRUE,"FR 4404288192",4,4,2022-06-02,"2022-06-02 00:00:00.000","2023-07-21 00:00:00.000",414,17470.6,"5.540554","3.514506","2023-07-21 00:00:00.000","49",0,"230"," + ORBESEAL",2022-06-09 05:00:00,NA,NA,FALSE
"2825",3841,1,2022-11-02,415,NA,1,1624,0,NA,"FR4404288511",2021-06-21,TRUE,2,TRUE,"FR 4404288400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-10,"",TRUE
"2826",3842,5,2022-11-03,104,NA,1,1761,0,NA,"FR4404288287",2017-06-07,TRUE,2,FALSE,"FR 4404288154",3,3,2021-12-06,"2021-12-06 00:00:00.000","2023-01-30 00:00:00.000",420,17455.1,"4.319501","3.442992","2023-01-30 00:00:00.000","NULL",1,"237",NA,2021-12-11 06:52:00,NA,NA,FALSE
"2827",3843,4,2022-11-03,104,NA,1,1752,0,NA,"FR4954409802",2016-01-03,TRUE,2,FALSE,"FR 4954409572",4,2,2021-11-28,"2021-11-28 00:00:00.000","2023-04-14 00:00:00.000",502,18296.8,"6.047654","3.664612","2023-04-14 00:00:00.000","NULL",1,"680","+ ORBESEAL",2021-12-05 10:08:00,NA,NA,FALSE
"2828",3844,4,2022-11-04,410,NA,1,1904,0,NA,"FR4404288286",2017-05-25,TRUE,2,FALSE,"FR 4404288194",4,4,2022-07-16,"2022-07-16 00:00:00.000","2024-01-29 00:00:00.000",562,19354.9,"4.739182","3.700994","2024-01-29 00:00:00.000","NULL",1,"236",NA,2022-07-20 10:35:00,NA,NA,FALSE
"2829",3845,5,2022-11-04,369,NA,1,1879,0,NA,"FR4404288344",2018-05-21,TRUE,2,TRUE,"FR 4404288217",3,3,2022-05-14,"2022-05-14 00:00:00.000","2023-05-19 00:00:00.000",370,12478.8,"4.831428","3.565121","2023-05-19 00:00:00.000","83",0,"312","+ ORBESEAL",2022-05-21 14:53:00,2023-01-10,"",TRUE
"2830",3846,1,2022-11-04,415,NA,1,1660,0,NA,"FR4404288518",2021-08-01,TRUE,2,FALSE,"FR 4404659034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-10,"",TRUE
"2831",3847,1,2022-11-05,365,NA,1,1922,0,NA,"FR4404288461",2020-08-15,TRUE,2,TRUE,"FR 4944526074",1,1,2022-08-21,"2022-08-22 00:00:00.000","2023-06-16 00:00:00.000",298,9616.5,"4.664648","3.639866","2023-06-16 00:00:00.000","28",0,"696","+ ORBESEAL",2022-08-28 10:08:00,2023-01-10,"",TRUE
"2832",3848,1,2022-11-05,412,NA,1,1659,0,NA,"FR4404288517",2021-08-01,TRUE,2,TRUE,"FR 4404659034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"2833",3849,2,2022-11-07,412,NA,1,1631,0,NA,"FR4404288513",2021-06-25,TRUE,2,FALSE,"FR 4404288332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-10,"",TRUE
"2834",3850,3,2022-11-07,28,NA,1,1866,0,NA,"FR4404288363",2018-11-04,TRUE,2,FALSE,"FR 4404288249",2,2,2022-05-01,"2022-05-02 00:00:00.000","2023-09-04 00:00:00.000",490,16584.5,"4.627372","3.696761","2023-09-04 00:00:00.000","NULL",1,"336","",2022-05-06 21:27:00,NA,NA,FALSE
"2835",3851,1,2022-11-07,392,NA,1,1665,0,NA,"FR4404288519",2021-08-07,TRUE,2,TRUE,"FR 4404288262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"2836",3852,4,2022-11-08,324,NA,1,1898,0,NA,"FR4401572222",2016-08-25,TRUE,2,FALSE,"FR 4401572089",4,4,2022-07-05,"2022-07-05 00:00:00.000","2023-07-31 00:00:00.000",391,13696.5,"4.895816","3.463367","2023-07-31 00:00:00.000","NULL",1,"342",NA,2022-07-10 07:40:00,NA,NA,FALSE
"2837",3853,1,2022-11-11,404,NA,1,1908,0,NA,"FR4404288409",2019-08-02,TRUE,2,TRUE,"FR 4404659023",2,2,2022-07-29,"2022-07-29 00:00:00.000","2023-08-11 00:00:00.000",378,14150.7,"5.490765","3.401029","2023-08-11 00:00:00.000","48",0,"388","+ ORBESEAL",2022-08-02 08:04:00,NA,NA,FALSE
"2838",3854,1,2022-11-11,118,NA,1,1936,0,NA,"FR4404283104",2018-09-17,TRUE,2,TRUE,"FR 4404288139",3,3,2022-09-23,"2022-09-24 00:00:00.000","2023-09-04 00:00:00.000",345,11677.8,"4.898786","3.470867","2023-09-04 00:00:00.000","109",0,"334","",2022-09-30 18:08:00,NA,NA,FALSE
"2839",3855,1,2022-11-14,118,NA,1,1905,0,NA,"FR4404288402",2019-06-11,TRUE,2,TRUE,"FR 4404288283",2,2,2022-07-19,"2022-07-19 00:00:00.000","2023-03-10 00:00:00.000",234,6886.4,"4.379446","3.587404","2023-03-10 00:00:00.000","167",0,"381","+ ORBESEAL",2022-07-24 08:29:00,2023-01-10,"",TRUE
"2840",3856,3,2022-11-14,351,NA,1,1774,0,NA,"FR4404288354",2018-08-18,TRUE,2,TRUE,"FR 4404288195",2,2,2021-12-23,"2021-12-23 00:00:00.000","2023-01-27 00:00:00.000",400,13674.3,"4.671695","3.415336","2023-01-27 00:00:00.000","183",0,"324","+ ORBESEAL",2021-12-30 10:57:00,2023-01-10,"",TRUE
"2841",3857,5,2022-11-14,351,NA,1,1791,0,NA,"FR4404288318",2017-11-25,TRUE,2,TRUE,"FR 4404658982",2,2,2022-01-05,"2022-01-05 00:00:00.000","2023-04-22 00:00:00.000",472,18650.5,"5.226448","3.427293","2023-04-22 00:00:00.000","136",0,"289","",2022-01-09 07:57:00,NA,NA,FALSE
"2842",3858,2,2022-11-15,408,NA,1,1925,0,NA,"FR4404288346",2018-07-09,TRUE,2,FALSE,"FR 4404288194",3,3,2022-08-29,"2022-08-29 00:00:00.000","2023-06-05 00:00:00.000",280,13182.7,"4.940142","3.597686","2023-06-05 00:00:00.000","NULL",1,"314",NA,2022-09-05 10:30:00,NA,NA,FALSE
"2843",3859,5,2022-11-15,89,NA,1,1864,0,NA,"FR4404288442",2020-02-17,TRUE,2,TRUE,"FR 4404288273",1,1,2022-04-30,"2022-05-01 00:00:00.000","2023-04-22 00:00:00.000",356,10141,"5.458655","3.800056","2023-04-22 00:00:00.000","120",0,"601","",2022-05-07 19:00:00,2023-02-01,"",TRUE
"2844",3860,2,2022-11-18,385,NA,1,1648,0,NA,"FR4404288514",2021-07-12,TRUE,2,FALSE,"FR 4404288273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"2845",3861,2,2022-11-19,416,NA,1,1652,0,NA,"FR4404288515",2021-07-18,TRUE,2,TRUE,"FR 4404288399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-30,"",TRUE
"2846",3862,9,2022-11-21,414,NA,1,1799,0,NA,"FR4954409920",2018-06-19,TRUE,2,TRUE,"FR 4954409675",2,2,2022-01-17,"2022-01-17 00:00:00.000","2023-03-31 00:00:00.000",438,16746.7,"4.466446","3.152642","2023-03-31 00:00:00.000","152",0,"675","",2022-01-21 07:12:00,2023-01-10,"",TRUE
"2847",3863,1,2022-11-21,386,NA,1,1929,0,NA,"FR4404288348",2018-07-23,TRUE,2,TRUE,"FR 4404288157",3,4,2022-09-19,"2022-09-19 00:00:00.000","2023-08-18 00:00:00.000",333,12565.1,"5.360988","3.466706","2023-08-18 00:00:00.000","129",0,"316","",2022-09-26 16:13:00,2023-01-10,"",TRUE
"2848",3864,1,2022-11-22,408,NA,1,1931,0,NA,"FR4404288404",2019-07-05,TRUE,2,TRUE,"FR 4404288291",2,2,2022-09-19,"2022-09-19 00:00:00.000","2023-06-29 00:00:00.000",283,9718.1,"4.467992","3.405422","2023-06-29 00:00:00.000","57",0,"383","+ ORBESEAL",2022-09-26 16:15:00,2023-02-01,"",TRUE
"2849",3865,1,2022-11-22,417,NA,1,1937,0,NA,"FR4404288455",2020-06-16,TRUE,2,FALSE,"FR 4404288341",1,1,2022-09-26,"2022-09-26 00:00:00.000","2023-03-31 00:00:00.000",186,4934.4,"4.205752","3.398978","2023-03-31 00:00:00.000","148",0,"662","",2022-10-03 07:53:00,2022-12-22,"",TRUE
"2850",3866,1,2022-11-22,408,NA,1,1948,0,NA,"FR4404288466",2020-09-08,TRUE,2,TRUE,"FR 4404288351",1,1,2022-10-08,"2022-10-09 00:00:00.000","2023-06-29 00:00:00.000",263,9632.2,"4.224204","3.444015","2023-06-29 00:00:00.000","60",0,"708","+ ORBESEAL",2022-10-13 17:34:00,2023-01-09,"",TRUE
"2851",3867,1,2022-11-22,412,NA,1,1679,0,NA,"FR4404288522",2021-08-25,TRUE,2,TRUE,"FR 4404288409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"2852",3868,1,2022-11-24,118,NA,1,1947,0,NA,"FR4404288390",2019-02-26,TRUE,2,FALSE,"FR 4404288174",2,2,2022-10-07,"2022-10-07 00:00:00.000","2023-08-18 00:00:00.000",315,11603,"4.348322","3.528797","2023-08-18 00:00:00.000","NULL",1,"369","",2022-10-11 18:29:00,NA,NA,FALSE
"2853",3869,1,2022-11-24,333,NA,1,1944,0,NA,"FR4404288454",2020-06-13,TRUE,2,FALSE,"FR 4404288332",1,1,2022-09-30,"2022-10-01 00:00:00.000","2023-06-29 00:00:00.000",271,10196.7,"3.831617","3.339301","2023-06-29 00:00:00.000","64",0,"659","+ ORBESEAL",2022-10-07 20:42:00,2023-01-10,"",TRUE
"2854",3870,2,2022-11-24,412,NA,1,1659,0,NA,"FR4404288517",2021-08-01,TRUE,2,TRUE,"FR 4404659034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-10,"",TRUE
"2855",3871,5,2022-11-25,80,NA,1,1904,0,NA,"FR4404288286",2017-05-25,TRUE,2,FALSE,"FR 4404288194",4,4,2022-07-16,"2022-07-16 00:00:00.000","2024-01-29 00:00:00.000",562,19354.9,"4.739182","3.700994","2024-01-29 00:00:00.000","NULL",1,"236",NA,2022-07-20 10:35:00,NA,NA,FALSE
"2856",3872,1,2022-11-26,404,NA,1,1942,0,NA,"FR4404288349",2018-07-30,TRUE,2,TRUE,"FR 4404288140",3,3,2022-09-30,"2022-09-30 00:00:00.000","2023-08-18 00:00:00.000",322,13862.2,"4.518482","3.425108","2023-08-18 00:00:00.000","63",0,"317","",2022-10-07 15:04:00,NA,NA,FALSE
"2857",3873,6,2022-11-26,359,NA,1,1761,0,NA,"FR4404288287",2017-06-07,TRUE,2,FALSE,"FR 4404288154",3,3,2021-12-06,"2021-12-06 00:00:00.000","2023-01-30 00:00:00.000",420,17455.1,"4.319501","3.442992","2023-01-30 00:00:00.000","NULL",1,"237",NA,2021-12-11 06:52:00,2023-01-13,"",TRUE
"2858",3874,5,2022-11-26,89,NA,1,1752,0,NA,"FR4954409802",2016-01-03,TRUE,2,FALSE,"FR 4954409572",4,2,2021-11-28,"2021-11-28 00:00:00.000","2023-04-14 00:00:00.000",502,18296.8,"6.047654","3.664612","2023-04-14 00:00:00.000","NULL",1,"680","+ ORBESEAL",2021-12-05 10:08:00,2023-01-10,"",TRUE
"2859",3875,4,2022-11-26,89,NA,1,1866,0,NA,"FR4404288363",2018-11-04,TRUE,2,FALSE,"FR 4404288249",2,2,2022-05-01,"2022-05-02 00:00:00.000","2023-09-04 00:00:00.000",490,16584.5,"4.627372","3.696761","2023-09-04 00:00:00.000","NULL",1,"336","",2022-05-06 21:27:00,2023-01-20,"",TRUE
"2860",3876,3,2022-11-28,401,NA,1,1911,0,NA,"FR4404288406",2019-07-30,TRUE,2,TRUE,"FR 4404288198",2,2,2022-08-01,"2022-08-01 00:00:00.000","2023-07-07 00:00:00.000",340,12874.3,"5.412551","3.462434","2023-07-07 00:00:00.000","53",0,"385","",2022-08-08 07:49:00,2023-02-28,"",TRUE
"2861",3877,3,2022-11-29,386,NA,1,1843,0,NA,"FR4404288376",2018-12-24,TRUE,2,TRUE,"FR 4404288238",2,2,2022-04-02,"2022-04-02 00:00:00.000","2023-07-07 00:00:00.000",461,17702.1,"5.174740","3.494112","2023-07-07 00:00:00.000","52",0,"352","",2022-04-06 07:45:00,2023-01-10,"",TRUE
"2862",3878,1,2022-11-30,118,NA,1,1935,0,NA,"FR4404288139",2013-09-23,TRUE,2,TRUE,"FR 4404288060",8,7,2022-09-23,"2022-09-24 00:00:00.000","2023-06-09 00:00:00.000",258,9639.8,"4.950965","3.715135","2023-06-09 00:00:00.000","83",0,"58","+ ORBESEAL",2022-09-30 18:07:00,2023-01-10,"",TRUE
"2863",3879,1,2022-12-01,415,NA,1,1693,0,NA,"FR4404288526",2021-09-07,TRUE,2,TRUE,"FR 4404288298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-10,"",TRUE
"2864",3880,6,2022-12-02,401,NA,1,1514,0,NA,"FR4404288489",2021-01-13,TRUE,2,TRUE,"FR 4404288378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-01-10,"",TRUE
"2865",3881,1,2022-12-03,418,NA,1,1954,0,NA,"FR4404288469",2020-09-22,TRUE,2,FALSE,"FR 4404288145",1,1,2022-10-17,"2022-10-18 00:00:00.000","2023-07-21 00:00:00.000",276,8157.9,"4.231407","3.585595","2023-07-21 00:00:00.000","45",0,"711"," + ORBESEAL",2022-10-24 20:22:00,2023-01-10,"",TRUE
"2866",3882,1,2022-12-03,419,NA,1,1946,0,NA,"FR4404288289",2017-06-26,TRUE,2,FALSE,"FR 4950954269",4,5,2022-10-06,"2022-10-06 00:00:00.000","2023-09-05 00:00:00.000",334,13307.6,"4.045880","3.385701","2023-09-05 00:00:00.000","NULL",1,"242","",2022-10-13 08:54:00,NA,NA,FALSE
"2867",3883,6,2022-12-03,365,NA,1,1874,0,NA,"FR4404288433",2020-01-19,TRUE,2,FALSE,"FR 4404288288",1,1,2022-05-11,"2022-05-11 00:00:00.000","2023-03-13 00:00:00.000",306,10422.2,"3.749379","3.241862","2023-03-13 00:00:00.000","NULL",1,"414",NA,2022-05-18 12:43:00,2023-01-10,"",TRUE
"2868",3884,3,2022-12-03,355,NA,1,1925,0,NA,"FR4404288346",2018-07-09,TRUE,2,FALSE,"FR 4404288194",3,3,2022-08-29,"2022-08-29 00:00:00.000","2023-06-05 00:00:00.000",280,13182.7,"4.940142","3.597686","2023-06-05 00:00:00.000","NULL",1,"314",NA,2022-09-05 10:30:00,2023-01-10,"",TRUE
"2869",3885,2,2022-12-05,118,NA,1,1936,0,NA,"FR4404283104",2018-09-17,TRUE,2,TRUE,"FR 4404288139",3,3,2022-09-23,"2022-09-24 00:00:00.000","2023-09-04 00:00:00.000",345,11677.8,"4.898786","3.470867","2023-09-04 00:00:00.000","109",0,"334","",2022-09-30 18:08:00,2023-01-10,"",TRUE
"2870",3886,1,2022-12-05,416,NA,1,1691,0,NA,"FR4404288525",2021-09-05,TRUE,2,TRUE,"FR 4404288346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"2871",3887,3,2022-12-05,389,NA,1,1615,0,NA,"FR4404288509",2021-06-12,TRUE,2,FALSE,"FR 4404288401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-19,"",TRUE
"2872",3888,5,2022-12-06,420,NA,1,1898,0,NA,"FR4401572222",2016-08-25,TRUE,2,FALSE,"FR 4401572089",4,4,2022-07-05,"2022-07-05 00:00:00.000","2023-07-31 00:00:00.000",391,13696.5,"4.895816","3.463367","2023-07-31 00:00:00.000","NULL",1,"342",NA,2022-07-10 07:40:00,NA,NA,FALSE
"2873",3889,4,2022-12-06,420,NA,1,1885,0,NA,"FR4404288279",2017-03-30,TRUE,2,TRUE,"FR 4404288192",4,4,2022-06-02,"2022-06-02 00:00:00.000","2023-07-21 00:00:00.000",414,17470.6,"5.540554","3.514506","2023-07-21 00:00:00.000","49",0,"230"," + ORBESEAL",2022-06-09 05:00:00,2023-01-10,"",TRUE
