AniId,RemLactation_LacNumber,CalculatedLactationCycle,LacCalvingDate,LacId,LacRemarks,LacColostrumDate,milk_production_start_date,milk_production_end_date,lactation_duration,total_milk_production,avg_daily_yield,early_lactation_yield,mid_lactation_yield,delta_early_mid_yield,mean_fat_percent,mean_protein_percent,dry_off_date,dry_off_interval,AniLifeNumber
210,1,1,2018-11-01 00:00:00.000,787,,2018-11-08 09:42:00.000,2018-11-01 00:00:00.000,2019-08-27 00:00:00.000,299,8091.359223,27.873244,716.990275,1800.291231,1083.300956,4.247566,3.287966,2019-08-27 00:00:00.000,64,FR 4404288251
210,2,2,2019-10-29 00:00:00.000,978,,2019-11-05 23:36:00.000,2019-10-30 00:00:00.000,2020-10-08 00:00:00.000,344,12205.339805,36.545058,1069.029113,2560.194148,1491.165035,4.638782,3.202405,2020-10-08 00:00:00.000,59,FR 4404288251
210,3,3,2020-12-06 00:00:00.000,1475,+ ORBESEAL,2020-12-13 11:18:00.000,2020-12-06 00:00:00.000,2021-09-17 00:00:00.000,285,8394.660194,30.338596,836.407752,2292.427155,1456.019403,4.251853,3.604965,2021-09-17 00:00:00.000,55,FR 4404288251
210,4,4,2021-11-10 00:00:00.000,1736,+ ORBESEAL,2021-11-17 15:00:00.000,2021-11-11 00:00:00.000,2022-09-24 00:00:00.000,317,13177.864077,42.817665,1103.300959,3070.679580,1967.378621,4.562987,3.254056,2022-09-24 00:00:00.000,58,FR 4404288251
210,5,5,2022-11-21 00:00:00.000,1981,,2022-11-28 14:08:00.000,2022-11-21 00:00:00.000,2023-09-08 00:00:00.000,291,11775.631067,41.680068,1093.009695,2938.543659,1845.533964,4.715342,3.360034,2023-09-08 00:00:00.000,61,FR 4404288251
210,6,6,2023-11-08 00:00:00.000,2201,+ ORBESEAL,2023-11-15 18:35:00.000,2023-11-08 00:00:00.000,2024-08-09 00:00:00.000,275,12083.203883,45.257090,1279.029110,3126.699003,1847.669893,4.814311,3.489963,2024-08-09 00:00:00.000,NULL,FR 4404288251
213,1,1,2019-05-31 00:00:00.000,911,,2019-06-04 15:00:00.000,2019-06-01 00:00:00.000,2020-06-01 00:00:00.000,366,11240.000000,31.631693,774.563091,2149.708710,1375.145619,4.325464,3.287103,2020-06-01 00:00:00.000,56,FR 4404288261
213,2,2,2020-07-27 00:00:00.000,1348,,2020-08-03 12:35:00.000,2020-07-27 00:00:00.000,2021-08-13 00:00:00.000,382,13242.427184,35.706020,1015.436877,2303.786380,1288.349503,4.368328,3.384308,2021-08-13 00:00:00.000,67,FR 4404288261
213,3,3,2021-10-18 00:00:00.000,1724,+ ORBESEAL,2021-10-25 16:16:00.000,2021-10-19 00:00:00.000,2022-11-25 00:00:00.000,402,15086.116504,38.653482,1083.009694,2633.689290,1550.679596,4.729601,3.358557,2022-11-25 00:00:00.000,58,FR 4404288261
213,4,4,2023-01-21 00:00:00.000,2027,DEJA TARIE LE Ve 12/01/2024 - > Mamite Coli le 14/04/2024,2023-01-28 19:19:00.000,2023-01-22 00:00:00.000,2024-04-19 00:00:00.000,453,16288.543689,37.035761,1403.106784,3224.563077,1821.456293,5.350730,3.538097,2024-04-19 00:00:00.000,NULL,FR 4404288261
214,1,1,2019-02-14 00:00:00.000,867,,2019-02-17 22:00:00.000,2019-02-15 00:00:00.000,2020-02-17 00:00:00.000,367,8513.980582,23.894822,687.184451,1730.582490,1043.398039,4.384538,3.696114,2020-02-17 00:00:00.000,78,FR 4404288262
214,2,2,2020-05-04 00:00:00.000,1296,"Ordonnance n° 0210326558, du 11.03.2021",2020-05-10 19:55:00.000,2020-05-05 00:00:00.000,2021-03-12 00:00:00.000,311,8690.873786,28.783279,872.718436,2249.611620,1376.893184,4.654935,3.705000,2021-03-12 00:00:00.000,148,FR 4404288262
214,3,3,2021-08-07 00:00:00.000,1666,+ ORBESEAL,2021-08-14 08:45:00.000,2021-08-07 00:00:00.000,2022-05-27 00:00:00.000,293,9691.456310,34.068941,726.407755,2304.174727,1577.766972,4.994353,3.689693,2022-05-27 00:00:00.000,113,FR 4404288262
214,4,4,2022-09-17 00:00:00.000,1927,,2022-09-24 09:13:00.000,2022-09-17 00:00:00.000,2023-09-01 00:00:00.000,349,11740.679611,34.650143,989.611637,2471.165021,1481.553384,5.175000,3.735657,2023-09-01 00:00:00.000,NULL,FR 4404288262
215,1,1,2018-11-18 00:00:00.000,802,,2018-11-24 23:30:00.000,2018-11-18 00:00:00.000,2019-11-08 00:00:00.000,355,8708.543689,25.267042,704.368919,1800.291234,1095.922315,3.915464,3.284169,2019-11-08 00:00:00.000,64,FR 4404288253
215,2,2,2020-01-11 00:00:00.000,1020,,2020-01-18 08:21:00.000,2020-01-11 00:00:00.000,2020-10-23 00:00:00.000,286,8797.572815,31.683566,823.300955,2094.368904,1271.067949,4.039198,3.243379,2020-10-23 00:00:00.000,127,FR 4404288253
215,3,3,2021-02-27 00:00:00.000,1542,NULL,2021-03-06 03:15:00.000,2021-02-27 00:00:00.000,2022-07-06 00:00:00.000,494,16419.417475,34.234817,1068.543673,2716.407740,1647.864067,4.678947,3.313218,2022-07-06 00:00:00.000,NULL,FR 4404288253
216,1,1,2018-12-23 00:00:00.000,837,,2018-12-26 20:54:00.000,2018-12-24 00:00:00.000,2019-10-08 00:00:00.000,288,7990.097087,28.575694,689.320372,1775.825209,1086.504837,3.784930,3.265243,2019-10-08 00:00:00.000,62,FR 4404288263
216,2,2,2019-12-09 00:00:00.000,1002,,2019-12-12 06:52:00.000,2019-12-09 00:00:00.000,2020-09-21 00:00:00.000,287,10693.300970,38.376655,1154.271831,2664.854340,1510.582509,3.737569,3.218819,2020-09-21 00:00:00.000,48,FR 4404288263
216,3,3,2020-11-08 00:00:00.000,1445,"ordonnance : 0210527775, du 05/05/2021",2020-11-12 08:22:00.000,2020-11-08 00:00:00.000,2021-05-17 00:00:00.000,190,6807.864077,36.905789,1135.339792,2474.465991,1339.126199,3.796910,3.540104,2021-05-17 00:00:00.000,NULL,FR 4404288263
217,1,1,2019-01-13 00:00:00.000,844,,2019-01-20 07:53:00.000,2019-01-14 00:00:00.000,2019-12-18 00:00:00.000,338,9361.359223,28.527218,566.310667,1736.699003,1170.388336,2.750739,3.186360,2019-12-18 00:00:00.000,50,FR 4404288264
217,2,2,2020-02-06 00:00:00.000,1215,"Ordonnance n° 0201124020, du 09/11/2020",2020-02-13 08:35:00.000,2020-02-06 00:00:00.000,2020-11-23 00:00:00.000,291,10161.165048,35.965635,1016.796104,2574.951427,1558.155323,2.831849,3.121780,2020-11-23 00:00:00.000,51,FR 4404288264
217,3,3,2021-01-13 00:00:00.000,1509,NULL,2021-01-17 08:10:00.000,2021-01-13 00:00:00.000,2021-02-20 00:00:00.000,38,1656.796116,44.907894,1207.184454,449.611646,-757.572808,3.150769,3.807692,2021-02-20 00:00:00.000,NULL,FR 4404288264
218,1,1,2019-03-04 00:00:00.000,889,,2019-03-11 10:26:00.000,2019-03-04 00:00:00.000,2019-12-18 00:00:00.000,289,7341.747572,26.166089,695.145618,1717.378611,1022.232993,4.032793,3.448517,2019-12-18 00:00:00.000,98,FR 4404288265
218,2,2,2020-03-25 00:00:00.000,1263,"Ordonnance n° 02576, du 13.07.2021",2020-03-29 18:23:00.000,2020-03-25 00:00:00.000,2021-07-13 00:00:00.000,475,16134.757281,34.986947,1146.116487,2707.766962,1561.650475,4.765284,3.551789,2021-07-13 00:00:00.000,78,FR 4404288265
218,3,3,2021-09-28 00:00:00.000,1712,Reforme,2021-10-05 09:12:00.000,2021-09-29 00:00:00.000,2022-07-01 00:00:00.000,275,10408.349514,38.984000,1069.029112,2499.223270,1430.194158,4.783550,3.618768,2022-07-01 00:00:00.000,NULL,FR 4404288265
219,1,1,2018-12-23 00:00:00.000,836,,2018-12-26 10:53:00.000,2018-12-23 00:00:00.000,2019-10-08 00:00:00.000,289,6388.932038,22.770242,615.436881,1516.990262,901.553381,3.567413,3.361241,2019-10-08 00:00:00.000,52,FR 4404288266
219,2,2,2019-11-29 00:00:00.000,999,,2019-12-06 07:56:00.000,2019-11-29 00:00:00.000,2020-10-23 00:00:00.000,329,10613.300970,33.227051,921.165034,2279.126184,1357.961150,3.612393,3.315575,2020-10-23 00:00:00.000,58,FR 4404288266
219,3,3,2020-12-19 00:00:00.000,1490,NULL,2020-12-26 18:43:00.000,2020-12-20 00:00:00.000,2021-03-18 00:00:00.000,88,4203.203883,49.196590,1199.611636,3003.592204,1803.980568,3.275280,3.573595,2021-03-18 00:00:00.000,NULL,FR 4404288266
220,1,1,2019-04-16 00:00:00.000,900,,2019-04-20 12:50:00.000,2019-04-16 00:00:00.000,2020-02-17 00:00:00.000,307,8409.417475,28.214006,675.145618,1792.232981,1117.087363,3.665504,3.352899,2020-02-17 00:00:00.000,68,FR 4404288267
220,2,2,2020-04-25 00:00:00.000,1288,"Ordonnance n° 0210326558, du 11.03.2021",2020-05-02 07:41:00.000,2020-04-25 00:00:00.000,2021-03-12 00:00:00.000,321,9876.213592,31.690031,1006.310664,2401.067935,1394.757271,4.170186,3.371335,2021-03-12 00:00:00.000,76,FR 4404288267
220,3,3,2021-05-27 00:00:00.000,1602,+ ORBESEAL,2021-06-01 16:08:00.000,2021-05-27 00:00:00.000,2021-10-27 00:00:00.000,153,4778.349514,32.167973,1155.436877,2308.640749,1153.203872,3.643594,3.310653,2021-10-27 00:00:00.000,NULL,FR 4404288267
222,1,1,2019-01-11 00:00:00.000,843,,2019-01-18 13:59:00.000,2019-01-11 00:00:00.000,2019-12-02 00:00:00.000,325,8740.388349,27.700307,716.213577,1612.232982,896.019405,3.258276,3.258061,2019-12-02 00:00:00.000,39,FR 4404288269
222,2,2,2020-01-10 00:00:00.000,1019,,2020-01-17 08:54:00.000,2020-01-10 00:00:00.000,2020-11-05 00:00:00.000,300,10538.834951,36.183333,1024.757268,2568.543661,1543.786393,3.452093,3.279169,2020-11-05 00:00:00.000,69,FR 4404288269
222,3,3,2021-01-13 00:00:00.000,1508,NULL,2021-01-17 08:09:00.000,2021-01-13 00:00:00.000,2021-03-18 00:00:00.000,64,2799.417475,45.053125,1094.466004,1704.951441,610.485437,3.500769,3.530769,2021-03-18 00:00:00.000,NULL,FR 4404288269
223,1,1,2019-03-04 00:00:00.000,891,,2019-03-11 10:27:00.000,2019-03-04 00:00:00.000,2020-01-23 00:00:00.000,325,6394.077669,20.264307,347.378627,1420.776668,1073.398041,5.518282,3.382392,2020-01-23 00:00:00.000,47,FR 4404288270
223,2,2,2020-03-10 00:00:00.000,1250,"Ordonnance n° 0210225962, du 12.02.2021",2020-03-17 16:57:00.000,2020-03-10 00:00:00.000,2021-02-15 00:00:00.000,342,10696.116504,32.213450,1097.475714,2398.834921,1301.359207,5.610029,3.065451,2021-02-15 00:00:00.000,84,FR 4404288270
223,3,3,2021-05-10 00:00:00.000,1596,+ ORBESEAL,2021-05-15 09:57:00.000,2021-05-10 00:00:00.000,2022-06-24 00:00:00.000,410,14815.533980,37.219512,1371.844645,3003.689291,1631.844646,5.970267,3.040291,2022-06-24 00:00:00.000,57,FR 4404288270
223,4,4,2022-08-19 00:00:00.000,1919,+ ORBESEAL,2022-08-26 09:00:00.000,2022-08-20 00:00:00.000,2023-06-02 00:00:00.000,286,10378.058252,37.375524,1013.786390,2513.300939,1499.514549,6.052692,3.205454,2023-06-02 00:00:00.000,51,FR 4404288270
223,5,5,2023-07-22 00:00:00.000,2120,NULL,2023-07-30 09:36:00.000,2023-07-23 00:00:00.000,2024-09-19 00:00:00.000,424,13316.213592,32.348349,980.582511,2126.601913,1146.019402,6.307835,3.255011,2024-09-19 00:00:00.000,NULL,FR 4404288270
225,1,1,2019-09-17 00:00:00.000,958,"Ordonnance n° 0200721179, du 08.07.2020",2019-09-20 18:31:00.000,2019-09-17 00:00:00.000,2020-07-16 00:00:00.000,303,7792.621359,26.489768,629.514547,1786.310651,1156.796104,5.182401,3.425328,2020-07-16 00:00:00.000,56,FR 4404288272
225,2,2,2020-09-10 00:00:00.000,1407,NULL,2020-09-14 15:43:00.000,2020-09-10 00:00:00.000,2021-01-17 00:00:00.000,129,4009.320388,32.012403,858.349500,1980.776670,1122.427170,4.720692,3.389692,2021-01-17 00:00:00.000,NULL,FR 4404288272
226,1,1,2019-01-26 00:00:00.000,850,,2019-02-02 09:01:00.000,2019-01-26 00:00:00.000,2020-01-08 00:00:00.000,347,9220.194174,27.368299,631.844644,1641.941723,1010.097079,3.493218,3.347586,2020-01-08 00:00:00.000,40,FR 4404288273
226,2,2,2020-02-17 00:00:00.000,1231,"Ordonnance 0210527775, du 05/05/2021",2020-02-24 16:34:00.000,2020-02-17 00:00:00.000,2021-05-20 00:00:00.000,458,17095.339805,38.445851,1067.184452,2665.242685,1598.058233,4.001416,3.322592,2021-05-20 00:00:00.000,53,FR 4404288273
226,3,3,2021-07-12 00:00:00.000,1649,NULL,2021-07-19 09:59:00.000,2021-07-12 00:00:00.000,2022-03-25 00:00:00.000,256,12967.864077,52.175390,1486.796103,3179.902881,1693.106778,3.500428,3.152490,2022-03-25 00:00:00.000,NULL,FR 4404288273
227,1,1,2019-06-08 00:00:00.000,916,"Accident logettes - Dos vertèbres Abîmés
REFORME",2019-06-15 09:28:00.000,2019-06-10 00:00:00.000,2019-08-21 00:00:00.000,72,2133.786407,30.525000,691.941734,1441.844639,749.902905,3.216714,3.233142,2019-08-21 00:00:00.000,NULL,FR 4404288274
228,1,1,2019-04-26 00:00:00.000,902,,2019-05-03 07:25:00.000,2019-04-27 00:00:00.000,2020-03-09 00:00:00.000,317,7333.300970,23.827444,633.495131,1651.844627,1018.349496,4.012208,3.219810,2020-03-09 00:00:00.000,NULL,FR 4404288275
229,1,1,2019-05-22 00:00:00.000,908,,2019-05-29 08:21:00.000,2019-05-22 00:00:00.000,2020-03-08 00:00:00.000,291,8442.330097,29.881786,793.980567,1958.737835,1164.757268,4.378316,3.378865,2020-03-08 00:00:00.000,120,FR 4404288276
229,2,2,2020-07-05 00:00:00.000,1339,"Ordonnance : 0210528278, du 28/05/2021",2020-07-10 19:29:00.000,2020-07-06 00:00:00.000,2021-06-04 00:00:00.000,333,10722.135922,33.164564,873.203867,2247.864048,1374.660181,4.669820,3.524281,2021-06-04 00:00:00.000,50,FR 4404288276
229,3,3,2021-07-24 00:00:00.000,1657,+ ORBESEAL,2021-07-31 09:23:00.000,2021-07-24 00:00:00.000,2022-09-16 00:00:00.000,419,12633.495145,31.056085,657.864065,2007.184439,1349.320374,4.933023,3.580809,2022-09-16 00:00:00.000,122,FR 4404288276
229,4,4,2023-01-16 00:00:00.000,2020,,2023-01-20 09:29:00.000,2023-01-16 00:00:00.000,2023-10-27 00:00:00.000,284,10949.417475,39.710915,1205.922315,2873.689293,1667.766978,4.773438,3.488000,2023-10-27 00:00:00.000,77,FR 4404288276
229,5,5,2024-01-12 00:00:00.000,2241,NULL,2024-01-19 11:39:00.000,2024-01-12 00:00:00.000,2024-09-19 00:00:00.000,251,9836.601941,40.365338,1060.776684,2896.310648,1835.533964,4.687103,3.690992,2024-09-19 00:00:00.000,NULL,FR 4404288276
230,1,1,2019-04-03 00:00:00.000,896,,2019-04-10 07:07:00.000,2019-04-03 00:00:00.000,2020-01-23 00:00:00.000,295,8945.728155,31.234237,770.097071,2066.601914,1296.504843,4.795830,3.375016,2020-01-23 00:00:00.000,53,FR 4404288279
230,2,2,2020-03-15 00:00:00.000,1255,Ordon: 0201124440,2020-03-21 11:50:00.000,2020-03-16 00:00:00.000,2021-02-03 00:00:00.000,324,9888.543689,31.435802,710.582508,2127.281522,1416.699014,5.348800,3.584707,2021-02-03 00:00:00.000,53,FR 4404288279
230,3,3,2021-03-28 00:00:00.000,1557,+ ORBESEAL,2021-04-01 12:33:00.000,2021-03-28 00:00:00.000,2022-04-08 00:00:00.000,376,15568.834951,42.648670,1397.961149,3071.941716,1673.980567,5.241909,3.382466,2022-04-08 00:00:00.000,55,FR 4404288279
230,4,4,2022-06-02 00:00:00.000,1885," + ORBESEAL",2022-06-09 05:00:00.000,2022-06-02 00:00:00.000,2023-07-21 00:00:00.000,414,16961.747572,42.199516,1328.446586,3052.232983,1723.786397,5.540554,3.514506,2023-07-21 00:00:00.000,49,FR 4404288279
230,5,5,2023-09-07 00:00:00.000,2162,+ ORBESEAL,2023-09-15 18:04:00.000,2023-09-08 00:00:00.000,2024-03-22 00:00:00.000,196,8467.184466,44.495918,1022.621344,2814.368906,1791.747562,5.431878,3.546497,2024-03-22 00:00:00.000,NULL,FR 4404288279
231,1,1,2019-07-04 00:00:00.000,923,accidentée,2019-07-11 10:24:00.000,2019-07-05 00:00:00.000,2019-07-05 00:00:00.000,0,3.203883,NULL,3.203883,0.000000,-3.203883,4.550000,4.560000,2019-07-05 00:00:00.000,NULL,FR 4404288282
232,1,1,2019-06-11 00:00:00.000,919,"Ordonnance n° 0200721179, du 08.07.2020",2019-06-18 15:31:00.000,2019-06-12 00:00:00.000,2020-07-17 00:00:00.000,401,10270.776699,26.381296,722.815518,1917.087354,1194.271836,4.622412,3.395447,2020-07-17 00:00:00.000,69,FR 4404288283
232,2,3,2020-09-24 00:00:00.000,1416,,2020-10-01 09:33:00.000,2020-09-24 00:00:00.000,2021-08-03 00:00:00.000,313,9681.650485,31.859744,944.174741,2173.980552,1229.805811,4.557628,3.445769,2021-08-03 00:00:00.000,84,FR 4404288283
232,3,4,2021-10-26 00:00:00.000,1728,+ ORBESEAL,2021-11-02 18:07:00.000,2021-10-26 00:00:00.000,2022-09-24 00:00:00.000,333,12129.902912,37.518918,1158.155325,2450.291234,1292.135909,4.768682,3.425598,2022-09-24 00:00:00.000,119,FR 4404288283
232,4,5,2023-01-21 00:00:00.000,2025,,2023-01-28 15:39:00.000,2023-01-21 00:00:00.000,2023-10-27 00:00:00.000,279,9190.291262,33.928315,1098.834935,2221.941719,1123.106784,5.269642,3.512035,2023-10-27 00:00:00.000,NULL,FR 4404288283
235,1,1,2019-08-02 00:00:00.000,935,REFORME : ne s'adapte pas aux logettes,2019-08-06 15:05:00.000,2019-08-03 00:00:00.000,2019-10-18 00:00:00.000,76,1756.796116,23.809210,640.485421,1116.310656,475.825235,3.489870,3.048571,2019-10-18 00:00:00.000,NULL,FR 4404288285
236,1,1,2019-07-16 00:00:00.000,928,,2019-07-23 17:50:00.000,2019-07-17 00:00:00.000,2020-06-01 00:00:00.000,320,8828.737864,28.417500,699.417462,1939.126181,1239.708719,3.768068,3.456666,2020-06-01 00:00:00.000,59,FR 4404288286
236,2,2,2020-07-29 00:00:00.000,1365,"Ordonnance : 0210527775, du 05/05/2021",2020-08-05 21:01:00.000,2020-07-30 00:00:00.000,2021-05-17 00:00:00.000,291,8608.252427,30.469072,768.543674,1867.572790,1099.029116,4.039075,3.649383,2021-05-17 00:00:00.000,45,FR 4404288286
236,3,3,2021-07-01 00:00:00.000,1636,+ ORBESEAL,2021-07-08 11:59:00.000,2021-07-01 00:00:00.000,2022-05-25 00:00:00.000,328,11413.980582,35.842682,958.834940,2321.650453,1362.815513,3.816322,3.498844,2022-05-25 00:00:00.000,52,FR 4404288286
236,4,4,2022-07-16 00:00:00.000,1904,NULL,2022-07-20 10:35:00.000,2022-07-16 00:00:00.000,2024-01-29 00:00:00.000,562,18791.165048,34.439323,1047.864064,2559.902883,1512.038819,4.739182,3.700994,2024-01-29 00:00:00.000,NULL,FR 4404288286
237,1,1,2019-06-08 00:00:00.000,914,,2019-06-15 06:43:00.000,2019-06-08 00:00:00.000,2020-08-21 00:00:00.000,440,14447.378640,33.820000,896.116489,2081.941717,1185.825228,3.779703,3.198792,2020-08-21 00:00:00.000,64,FR 4404288287
237,2,2,2020-10-23 00:00:00.000,1437,+ ORBESEAL,2020-10-30 16:38:00.000,2020-10-24 00:00:00.000,2021-10-15 00:00:00.000,356,15265.533980,44.167134,1158.640762,3041.067926,1882.427164,3.754509,3.236666,2021-10-15 00:00:00.000,52,FR 4404288287
237,3,3,2021-12-06 00:00:00.000,1761,NULL,2021-12-11 06:52:00.000,2021-12-06 00:00:00.000,2023-01-30 00:00:00.000,420,16946.699029,41.559761,1296.019402,3460.388320,2164.368918,4.319501,3.442992,2023-01-30 00:00:00.000,NULL,FR 4404288287
238,1,1,2020-01-19 00:00:00.000,1029,,2020-01-30 07:20:00.000,2020-01-20 00:00:00.000,2020-10-23 00:00:00.000,277,6685.631067,24.859927,615.145616,1625.825211,1010.679595,3.513489,3.457482,2020-10-23 00:00:00.000,105,FR 4404288288
238,2,2,2021-02-04 00:00:00.000,1532,+ ORBESEAL,2021-02-11 22:13:00.000,2021-02-05 00:00:00.000,2021-11-02 00:00:00.000,270,7876.893203,30.048888,884.174744,2057.961136,1173.786392,3.665166,3.475867,2021-11-02 00:00:00.000,79,FR 4404288288
238,3,3,2022-01-20 00:00:00.000,1803,+ ORBESEAL,2022-01-27 15:47:00.000,2022-01-20 00:00:00.000,2022-10-28 00:00:00.000,281,9290.679611,34.054804,1049.126196,2410.194146,1361.067950,3.607446,3.432375,2022-10-28 00:00:00.000,56,FR 4404288288
238,4,4,2022-12-23 00:00:00.000,1995,,2022-12-27 12:08:00.000,2022-12-23 00:00:00.000,2023-09-12 00:00:00.000,263,8497.961165,33.280988,921.941734,2369.999971,1448.058237,3.902272,3.590265,2023-09-12 00:00:00.000,125,FR 4404288288
238,5,5,2024-01-15 00:00:00.000,2242,NULL,2024-01-22 11:12:00.000,2024-01-15 00:00:00.000,2024-09-18 00:00:00.000,247,9552.815533,39.835627,1142.524255,2776.698997,1634.174742,3.718346,3.554112,2024-09-18 00:00:00.000,NULL,FR 4404288288
242,1,1,2019-10-09 00:00:00.000,969,"Ordonnance n° 0200721179, du 08.07.2020",2019-10-16 09:09:00.000,2019-10-09 00:00:00.000,2020-07-16 00:00:00.000,281,9281.067961,34.019572,911.262123,2275.728127,1364.466004,3.560248,3.243687,2020-07-16 00:00:00.000,48,FR 4404288289
242,2,3,2020-09-02 00:00:00.000,1401,,2020-09-06 10:27:00.000,2020-09-02 00:00:00.000,2021-08-13 00:00:00.000,345,13887.572815,41.461449,1169.805811,2703.009681,1533.203870,3.389393,3.237543,2021-08-13 00:00:00.000,52,FR 4404288289
242,3,4,2021-10-04 00:00:00.000,1719,,2021-10-11 10:00:00.000,2021-10-04 00:00:00.000,2022-08-19 00:00:00.000,319,13072.038834,42.207523,1201.747557,2922.912592,1721.165035,3.392500,3.262781,2022-08-19 00:00:00.000,48,FR 4404288289
242,4,5,2022-10-06 00:00:00.000,1946,,2022-10-13 08:54:00.000,2022-10-06 00:00:00.000,2023-09-05 00:00:00.000,334,12920.000000,39.843113,1240.194162,2938.640746,1698.446584,4.045880,3.385701,2023-09-05 00:00:00.000,NULL,FR 4404288289
243,1,1,2019-11-22 00:00:00.000,996,NULL,2019-11-29 08:57:00.000,2019-11-22 00:00:00.000,2021-08-09 00:00:00.000,626,16774.271844,27.599840,843.495129,2119.805794,1276.310665,4.816198,3.239137,2021-08-09 00:00:00.000,NULL,FR 4404288290
244,1,1,2019-07-07 00:00:00.000,925,Ordonnance : 0200520154,2019-07-14 09:39:00.000,2019-07-08 00:00:00.000,2020-06-19 00:00:00.000,347,7727.961165,22.938904,429.902896,1441.359193,1011.456297,4.608534,3.344540,2020-06-19 00:00:00.000,57,FR 4404288291
244,2,2,2020-08-14 00:00:00.000,1381,"Ordonnance n° 000852, du 14/06/2021",2020-08-19 16:56:00.000,2020-08-15 00:00:00.000,2021-06-28 00:00:00.000,317,10303.203883,33.477287,887.864064,2071.456280,1183.592216,4.386226,3.307547,2021-06-28 00:00:00.000,47,FR 4404288291
244,3,3,2021-08-14 00:00:00.000,1671,Reforme,2021-08-20 08:11:00.000,2021-08-14 00:00:00.000,2022-07-17 00:00:00.000,337,12079.611650,36.919881,1067.961153,2358.252397,1290.291244,4.567278,3.260650,2022-07-17 00:00:00.000,NULL,FR 4404288291
247,1,1,2019-11-11 00:00:00.000,989,,2019-11-14 08:23:00.000,2019-11-11 00:00:00.000,2020-09-21 00:00:00.000,315,9492.718446,31.039682,766.699013,2201.456279,1434.757266,5.137088,3.532689,2020-09-21 00:00:00.000,37,FR 4404288294
247,2,2,2020-10-27 00:00:00.000,1438,,2020-11-12 08:01:00.000,2020-10-28 00:00:00.000,2021-09-09 00:00:00.000,316,8659.320388,28.225000,997.766977,2286.116477,1288.349500,5.541689,3.678172,2021-09-09 00:00:00.000,41,FR 4404288294
247,3,4,2021-10-19 00:00:00.000,1725,+ ORBESEAL,2021-10-26 16:56:00.000,2021-10-20 00:00:00.000,2022-08-26 00:00:00.000,310,10969.514563,36.447096,1188.349499,2727.087350,1538.737851,5.516205,3.546945,2022-08-26 00:00:00.000,NULL,FR 4404288294
252,1,1,2019-08-20 00:00:00.000,947,"Ordonnance n° 0200721179, du 08.07.2020",2019-08-27 17:31:00.000,2019-08-20 00:00:00.000,2020-07-17 00:00:00.000,332,8991.553398,27.895481,709.223286,1679.611622,970.388336,3.942696,3.261848,2020-07-17 00:00:00.000,39,FR 4404288298
252,2,2,2020-08-24 00:00:00.000,1389,AGRAVATION ABSCES PATTE AVG -> RISQUE EUTHANASIE,2020-08-31 09:34:00.000,2020-08-25 00:00:00.000,2021-03-02 00:00:00.000,189,7346.019417,40.033862,1090.873773,2415.533949,1324.660176,3.388736,3.134894,2021-03-02 00:00:00.000,189,FR 4404288298
252,3,3,2021-09-07 00:00:00.000,1694,+ ORBESEAL,2021-09-14 14:57:00.000,2021-09-07 00:00:00.000,2022-07-08 00:00:00.000,304,12085.728155,40.948355,1199.223286,2552.621329,1353.398043,3.904000,3.176524,2022-07-08 00:00:00.000,43,FR 4404288298
252,4,4,2022-08-20 00:00:00.000,1920,+ ORBESEAL,2022-08-27 09:36:00.000,2022-08-20 00:00:00.000,2023-05-19 00:00:00.000,272,10096.601941,38.233455,1054.854357,2532.912590,1478.058233,4.098351,3.310366,2023-05-19 00:00:00.000,NULL,FR 4404288298
259,1,1,2019-08-01 00:00:00.000,934,Ordonnance : 0200520154,2019-08-05 16:25:00.000,2019-08-01 00:00:00.000,2020-06-19 00:00:00.000,323,8806.019417,28.081114,618.155324,1889.708709,1271.553385,3.504876,3.053858,2020-06-19 00:00:00.000,61,FR 4404288302
259,2,2,2020-08-18 00:00:00.000,1386,"Ordonnance n° 000852, du 14/06/2021",2020-08-23 09:11:00.000,2020-08-19 00:00:00.000,2021-06-28 00:00:00.000,313,10610.485436,34.916293,1056.213579,2346.504827,1290.291248,3.582611,3.143885,2021-06-28 00:00:00.000,47,FR 4404288302
259,3,3,2021-08-13 00:00:00.000,1673,+ ORBESEAL,2021-08-20 08:14:00.000,2021-08-14 00:00:00.000,2022-05-27 00:00:00.000,286,10157.961165,36.582867,1171.359210,2485.145602,1313.786392,3.547526,3.120592,2022-05-27 00:00:00.000,76,FR 4404288302
259,4,4,2022-08-10 00:00:00.000,1913,+ ORBESEAL,2022-08-17 19:18:00.000,2022-08-11 00:00:00.000,2023-06-02 00:00:00.000,295,12556.019417,43.839661,1377.475713,3107.475700,1729.999987,3.804256,3.152939,2023-06-02 00:00:00.000,52,FR 4404288302
259,5,5,2023-07-23 00:00:00.000,2121,,2023-07-30 22:24:00.000,2023-07-24 00:00:00.000,2024-05-10 00:00:00.000,291,11688.155339,41.370446,1316.601926,2985.533951,1668.932025,3.916575,3.246815,2024-05-10 00:00:00.000,119,FR 4404288302
259,6,6,2024-09-05 00:00:00.000,2360,NULL,2024-09-12 17:16:00.000,2024-09-06 00:00:00.000,2024-09-19 00:00:00.000,13,620.776699,49.184615,620.776692,0.000000,-620.776692,4.662142,3.751428,2024-09-19 00:00:00.000,NULL,FR 4404288302
