AniLifeNumber,Month,mdpMonthlyMilkYield_Liters
FR 4404288235,2020-07,1023.429902
FR 4404288236,2020-07,1106.294951
FR 4404288237,2020-07,1177.242330
FR 4404288239,2020-07,918.964077
FR 4404288240,2020-07,1100.801650
FR 4404288241,2020-07,903.880776
FR 4404288242,2020-07,877.997087
FR 4404288243,2020-07,454.454271
FR 4404288247,2020-07,800.811553
FR 4404288249,2020-07,933.581844
FR 4404288251,2020-07,938.144077
FR 4404288253,2020-07,944.102912
FR 4404288257,2020-07,925.109126
FR 4404288258,2020-07,1018.774563
FR 4404288259,2020-07,875.669417
FR 4404288261,2020-07,75.509611
FR 4404288262,2020-07,1090.094368
FR 4404288263,2020-07,940.006213
FR 4404288264,2020-07,1068.493592
FR 4404288265,2020-07,1246.327572
FR 4404288266,2020-07,950.713495
FR 4404288267,2020-07,1095.215242
FR 4404288269,2020-07,1054.248252
FR 4404288270,2020-07,1081.435436
FR 4404288272,2020-07,273.361553
FR 4404288273,2020-07,1214.205728
FR 4404288276,2020-07,723.067378
FR 4404288279,2020-07,1014.491650
FR 4404288283,2020-07,284.999902
FR 4404288286,2020-07,12.569417
FR 4404288287,2020-07,763.848155
FR 4404288288,2020-07,750.906310
FR 4404288289,2020-07,257.347184
FR 4404288290,2020-07,777.814174
FR 4404288294,2020-07,787.683495
FR 4404288298,2020-07,313.304368
FR 4404288300,2020-07,630.426116
FR 4404288303,2020-07,309.393883
FR 4404288305,2020-07,897.177087
FR 4404288306,2020-07,676.327766
FR 4404288308,2020-07,851.089223
FR 4404288310,2020-07,990.842524
FR 4404288311,2020-07,977.528252
FR 4404288314,2020-07,861.237864
FR 4404288315,2020-07,716.177475
FR 4404288316,2020-07,614.877281
FR 4404288317,2020-07,786.473106
FR 4404288319,2020-07,955.182621
FR 4404288320,2020-07,719.901747
FR 4404288321,2020-07,1017.843495
FR 4404288322,2020-07,801.742621
FR 4404288323,2020-07,600.911262
FR 4404288327,2020-07,543.929902
FR 4404288328,2020-07,864.869029
FR 4404288329,2020-07,772.786407
FR 4404288331,2020-07,530.336310
FR 4404288332,2020-07,744.295728
FR 4404288339,2020-07,862.634466
FR 4404288340,2020-07,542.160873
FR 4404288341,2020-07,859.561941
FR 4404288344,2020-07,914.960485
FR 4404288348,2020-07,65.454077
FR 4404658920,2020-07,772.600194
FR 4404658982,2020-07,1109.739902
FR 4404659023,2020-07,695.042233
FR 4404659034,2020-07,740.012815
FR 4454691592,2020-07,825.391747
FR 4944526073,2020-07,1033.857864
FR 4954409802,2020-07,182.768640
FR 4954409839,2020-07,180.999611
FR 4954409903,2020-07,149.157087
FR 4954409905,2020-07,136.122135
FR 4954409906,2020-07,97.389708
FR 4954409920,2020-07,116.290388
FR 4954409921,2020-07,108.283203
FR 4958880362,2020-07,536.108932
FR 4958880507,2020-07,897.735728
FR 4963097404,2020-07,1093.166893
,2020-08,78.861456
FR 4401572219,2020-08,494.583300
FR 4401572222,2020-08,1014.305436
FR 4401572223,2020-08,720.367281
FR 4404288098,2020-08,503.242233
FR 4404288101,2020-08,647.371553
FR 4404288128,2020-08,967.286504
FR 4404288136,2020-08,677.910582
FR 4404288140,2020-08,530.801844
FR 4404288141,2020-08,875.483203
FR 4404288150,2020-08,647.278446
FR 4404288151,2020-08,574.841359
FR 4404288161,2020-08,376.896310
FR 4404288164,2020-08,909.839611
FR 4404288167,2020-08,1110.205436
FR 4404288171,2020-08,1119.050582
FR 4404288174,2020-08,884.328349
FR 4404288175,2020-08,1002.573980
FR 4404288177,2020-08,916.543300
FR 4404288180,2020-08,1005.087864
FR 4404288185,2020-08,750.999417
FR 4404288194,2020-08,17.131650
FR 4404288197,2020-08,1001.549805
FR 4404288198,2020-08,1264.762718
FR 4404288202,2020-08,724.650194
FR 4404288203,2020-08,1183.294271
FR 4404288205,2020-08,1178.545825
FR 4404288208,2020-08,749.975242
FR 4404288211,2020-08,985.069902
FR 4404288212,2020-08,1204.057087
FR 4404288214,2020-08,1165.324660
FR 4404288215,2020-08,1067.562524
FR 4404288217,2020-08,670.275825
FR 4404288218,2020-08,90.127378
FR 4404288219,2020-08,607.894271
FR 4404288220,2020-08,1230.778737
FR 4404288221,2020-08,1159.365825
FR 4404288222,2020-08,433.970776
FR 4404288224,2020-08,832.654077
FR 4404288225,2020-08,886.749126
FR 4404288228,2020-08,1257.314174
FR 4404288229,2020-08,450.916213
FR 4404288233,2020-08,1222.212912
FR 4404288234,2020-08,875.296990
FR 4404288235,2020-08,951.272135
FR 4404288236,2020-08,952.110097
FR 4404288237,2020-08,1109.926116
FR 4404288239,2020-08,906.953300
FR 4404288240,2020-08,1114.674563
FR 4404288241,2020-08,831.350582
FR 4404288242,2020-08,852.765145
FR 4404288243,2020-08,65.267864
FR 4404288247,2020-08,716.922330
FR 4404288249,2020-08,877.531553
FR 4404288251,2020-08,860.399902
FR 4404288253,2020-08,872.131359
FR 4404288257,2020-08,907.977475
FR 4404288258,2020-08,972.221165
FR 4404288259,2020-08,865.706990
FR 4404288261,2020-08,1174.635339
FR 4404288262,2020-08,1002.760194
FR 4404288263,2020-08,886.097378
FR 4404288264,2020-08,1027.433495
FR 4404288265,2020-08,1144.654951
FR 4404288266,2020-08,878.648834
FR 4404288267,2020-08,1051.548155
FR 4404288269,2020-08,1013.746796
FR 4404288270,2020-08,1029.109417
FR 4404288273,2020-08,1171.935242
FR 4404288276,2020-08,1201.915631
FR 4404288279,2020-08,1009.370776
FR 4404288283,2020-08,0.000000
FR 4404288286,2020-08,880.790291
FR 4404288287,2020-08,339.932912
FR 4404288288,2020-08,727.257184
FR 4404288289,2020-08,0.000000
FR 4404288290,2020-08,889.169902
FR 4404288291,2020-08,461.157961
FR 4404288294,2020-08,744.295728
FR 4404288298,2020-08,226.715048
FR 4404288300,2020-08,626.236310
FR 4404288302,2020-08,391.607184
FR 4404288303,2020-08,6.703689
FR 4404288305,2020-08,894.756310
FR 4404288308,2020-08,818.501844
FR 4404288310,2020-08,985.349223
FR 4404288311,2020-08,966.169223
FR 4404288314,2020-08,873.527961
FR 4404288315,2020-08,691.876601
FR 4404288316,2020-08,589.552233
FR 4404288317,2020-08,805.280679
FR 4404288319,2020-08,934.047378
FR 4404288320,2020-08,726.419223
FR 4404288321,2020-08,987.956213
FR 4404288322,2020-08,799.973592
FR 4404288323,2020-08,594.300679
FR 4404288327,2020-08,509.480388
FR 4404288328,2020-08,884.328349
FR 4404288329,2020-08,767.200000
FR 4404288331,2020-08,564.413398
FR 4404288332,2020-08,796.342427
FR 4404288339,2020-08,1027.526601
FR 4404288340,2020-08,600.166407
FR 4404288341,2020-08,833.492038
FR 4404288343,2020-08,43.387766
FR 4404288344,2020-08,882.745533
FR 4404288346,2020-08,1.769029
FR 4404288348,2020-08,835.447281
FR 4404658982,2020-08,1077.152524
FR 4404659023,2020-08,148.039805
FR 4404659034,2020-08,1302.470970
FR 4454691592,2020-08,636.198737
FR 4944526073,2020-08,1268.859417
FR 4944526074,2020-08,538.995242
FR 4954409802,2020-08,1322.395825
FR 4954409839,2020-08,1412.523203
FR 4954409903,2020-08,1168.117864
FR 4954409905,2020-08,913.098349
FR 4954409906,2020-08,1035.347572
FR 4954409920,2020-08,960.396601
FR 4954409921,2020-08,818.688058
FR 4958880362,2020-08,84.354757
FR 4958880507,2020-08,873.155533
FR 4963097404,2020-08,1058.438058
FR 3526708960,2020-09,27.652718
FR 3527660505,2020-09,15.455728
FR 4124295420,2020-09,14.897087
FR 4124295424,2020-09,30.911456
FR 4401541379,2020-09,33.983980
FR 4401541383,2020-09,20.204174
FR 4401541384,2020-09,13.593592
FR 4401541390,2020-09,27.559611
FR 4401541395,2020-09,26.721650
FR 4401541403,2020-09,32.494271
FR 4401541407,2020-09,19.180000
FR 4401541409,2020-09,18.062718
FR 4401541411,2020-09,17.317864
FR 4401541418,2020-09,29.794174
FR 4401541419,2020-09,20.017961
FR 4401541425,2020-09,8.565825
FR 4401541426,2020-09,17.410970
FR 4401541428,2020-09,11.079708
FR 4401541431,2020-09,23.556019
FR 4401541432,2020-09,30.911456
FR 4401541440,2020-09,6.238155
FR 4401541441,2020-09,29.607961
FR 4401541443,2020-09,16.386796
FR 4401541444,2020-09,14.245339
FR 4401541445,2020-09,14.059126
FR 4401541446,2020-09,28.397572
FR 4401541447,2020-09,28.863106
FR 4401541450,2020-09,22.904271
FR 4401541452,2020-09,11.545242
FR 4401541454,2020-09,23.276699
FR 4401541456,2020-09,28.397572
FR 4401541457,2020-09,13.966019
FR 4401541459,2020-09,20.390388
FR 4401541460,2020-09,6.983009
FR 4401541462,2020-09,21.414563
FR 4401541463,2020-09,21.321456
FR 4401541464,2020-09,17.317864
FR 4401541466,2020-09,18.155825
FR 4401541469,2020-09,19.366213
FR 4401541471,2020-09,27.745825
FR 4401541472,2020-09,14.059126
FR 4401541473,2020-09,20.762815
FR 4401541474,2020-09,23.462912
FR 4401541476,2020-09,15.269514
FR 4401541477,2020-09,25.418155
FR 4401541478,2020-09,17.410970
FR 4401541481,2020-09,17.969611
FR 4401541483,2020-09,24.021553
FR 4401541484,2020-09,26.721650
FR 4401541485,2020-09,29.328640
FR 4401541486,2020-09,17.504077
FR 4401541489,2020-09,17.969611
FR 4401541492,2020-09,22.159417
FR 4401541493,2020-09,24.114660
FR 4401541494,2020-09,19.738640
FR 4401541495,2020-09,23.742233
FR 4401541497,2020-09,25.045728
FR 4401541500,2020-09,11.638349
FR 4401541501,2020-09,18.807572
FR 4401541502,2020-09,12.755631
FR 4401541504,2020-09,24.021553
FR 4401541506,2020-09,20.762815
FR 4401541511,2020-09,12.103883
FR 4401541515,2020-09,25.790582
FR 4401541529,2020-09,21.973203
FR 4401550359,2020-09,12.848737
FR 4401550420,2020-09,2.793203
FR 4401550435,2020-09,31.283883
FR 4401550437,2020-09,11.359029
FR 4401550467,2020-09,9.031359
FR 4401550518,2020-09,16.014368
FR 4401550521,2020-09,13.966019
FR 4401550528,2020-09,15.176407
FR 4401550537,2020-09,23.835339
FR 4401550538,2020-09,16.666116
FR 4401550541,2020-09,12.755631
FR 4401550544,2020-09,16.107475
FR 4401572218,2020-09,4.469126
FR 4401572222,2020-09,1001.736019
FR 4401572223,2020-09,605.007961
FR 4404288101,2020-09,511.714951
FR 4404288128,2020-09,776.510679
FR 4404288136,2020-09,216.659514
FR 4404288139,2020-09,322.987475
FR 4404288141,2020-09,782.748834
FR 4404288145,2020-09,259.023106
FR 4404288150,2020-09,289.562135
FR 4404288151,2020-09,247.198543
FR 4404288161,2020-09,1063.652038
FR 4404288164,2020-09,779.303883
FR 4404288167,2020-09,961.513883
FR 4404288171,2020-09,956.486116
FR 4404288174,2020-09,820.736407
FR 4404288175,2020-09,911.050000
FR 4404288177,2020-09,681.262427
FR 4404288180,2020-09,523.818834
FR 4404288185,2020-09,620.091262
FR 4404288193,2020-09,169.919902
FR 4404288194,2020-09,1158.807184
FR 4404288195,2020-09,647.092233
FR 4404288197,2020-09,944.475339
FR 4404288198,2020-09,1080.411262
FR 4404288202,2020-09,559.944271
FR 4404288203,2020-09,1053.782718
FR 4404288205,2020-09,949.037572
FR 4404288208,2020-09,656.589126
FR 4404288210,2020-09,264.143980
FR 4404288211,2020-09,774.369223
FR 4404288212,2020-09,1041.213300
FR 4404288214,2020-09,1001.642912
FR 4404288215,2020-09,923.153883
FR 4404288217,2020-09,208.000582
FR 4404288219,2020-09,259.488640
FR 4404288220,2020-09,1015.795145
FR 4404288221,2020-09,994.753009
FR 4404288222,2020-09,947.640970
FR 4404288224,2020-09,682.659029
FR 4404288225,2020-09,792.711262
FR 4404288228,2020-09,1112.905533
FR 4404288233,2020-09,1102.570679
FR 4404288234,2020-09,791.128446
FR 4404288235,2020-09,892.428640
FR 4404288236,2020-09,810.308446
FR 4404288237,2020-09,879.952330
FR 4404288239,2020-09,819.432912
FR 4404288240,2020-09,959.837961
FR 4404288241,2020-09,700.907961
FR 4404288242,2020-09,710.870388
FR 4404288247,2020-09,557.337281
FR 4404288249,2020-09,743.271553
FR 4404288251,2020-09,627.819126
FR 4404288253,2020-09,722.881165
FR 4404288257,2020-09,831.257475
FR 4404288258,2020-09,820.177766
FR 4404288259,2020-09,662.920388
FR 4404288261,2020-09,1116.629805
FR 4404288262,2020-09,875.296990
FR 4404288263,2020-09,453.523203
FR 4404288264,2020-09,820.643300
FR 4404288265,2020-09,1077.711165
FR 4404288266,2020-09,740.012815
FR 4404288267,2020-09,943.264951
FR 4404288269,2020-09,830.791941
FR 4404288270,2020-09,881.162718
FR 4404288272,2020-09,517.022038
FR 4404288273,2020-09,1060.020873
FR 4404288276,2020-09,1039.444271
FR 4404288279,2020-09,917.846796
FR 4404288283,2020-09,164.054174
FR 4404288286,2020-09,918.126116
FR 4404288288,2020-09,606.125242
FR 4404288289,2020-09,1077.990485
FR 4404288290,2020-09,711.335922
FR 4404288291,2020-09,1007.601747
FR 4404288294,2020-09,381.179223
FR 4404288298,2020-09,1130.316504
FR 4404288300,2020-09,597.373203
FR 4404288302,2020-09,1153.593203
FR 4404288303,2020-09,1059.089805
FR 4404288305,2020-09,724.463980
FR 4404288306,2020-09,34.915048
FR 4404288308,2020-09,619.998155
FR 4404288310,2020-09,521.025631
FR 4404288311,2020-09,814.312038
FR 4404288314,2020-09,740.664563
FR 4404288315,2020-09,614.411747
FR 4404288316,2020-09,227.273689
FR 4404288317,2020-09,730.981456
FR 4404288319,2020-09,812.729223
FR 4404288320,2020-09,563.947864
FR 4404288321,2020-09,744.575048
FR 4404288322,2020-09,684.334951
FR 4404288323,2020-09,470.934174
FR 4404288327,2020-09,221.314854
FR 4404288328,2020-09,731.260776
FR 4404288329,2020-09,604.449320
FR 4404288331,2020-09,514.880582
FR 4404288332,2020-09,650.444077
FR 4404288339,2020-09,898.108155
FR 4404288340,2020-09,492.348737
FR 4404288341,2020-09,819.991553
FR 4404288343,2020-09,585.734854
FR 4404288344,2020-09,759.751456
FR 4404288346,2020-09,873.807281
FR 4404288348,2020-09,810.587766
FR 4404288349,2020-09,146.643203
FR 4404288351,2020-09,471.585922
FR 4404288353,2020-09,315.818252
FR 4404288355,2020-09,43.667087
FR 4404658920,2020-09,87.706601
FR 4404658982,2020-09,882.000679
FR 4404659034,2020-09,1231.896019
FR 4435990603,2020-09,26.069902
FR 4435990663,2020-09,18.062718
FR 4435990676,2020-09,16.852330
FR 4435990684,2020-09,20.111067
FR 4435990692,2020-09,13.128058
FR 4435990694,2020-09,14.059126
FR 4906157222,2020-09,10.241747
FR 4906157266,2020-09,15.455728
FR 4923746451,2020-09,18.993786
FR 4923746505,2020-09,11.452135
FR 4923746511,2020-09,6.983009
FR 4939387183,2020-09,22.904271
FR 4939387226,2020-09,27.838932
FR 4939387236,2020-09,26.814757
FR 4939432663,2020-09,18.714466
FR 4939549636,2020-09,22.624951
FR 4944441101,2020-09,17.131650
FR 4944441107,2020-09,21.507669
FR 4944441117,2020-09,21.600776
FR 4944441121,2020-09,18.062718
FR 4944441129,2020-09,15.083300
FR 4944526073,2020-09,1138.975436
FR 4944526074,2020-09,1185.808155
FR 4954409802,2020-09,1142.327281
FR 4954409839,2020-09,1221.840485
FR 4954409903,2020-09,1046.334174
FR 4954409906,2020-09,1058.344951
FR 4954409920,2020-09,872.038252
FR 4954409921,2020-09,847.830485
FR 4954615254,2020-09,18.528252
FR 4958880507,2020-09,757.889320
FR 4963097404,2020-09,861.237864
FR 4968695919,2020-09,16.945436
FR 4968915660,2020-09,14.338446
FR 4968915664,2020-09,12.848737
FR 5345849921,2020-09,18.900679
FR 5346756962,2020-09,19.831747
FR 5371202098,2020-09,19.645533
FR 5698151341,2020-09,12.755631
,2020-10,30.073495
FR 3526708960,2020-10,23.183592
FR 3527660505,2020-10,10.334854
FR 4124295420,2020-10,12.569417
FR 4124295424,2020-10,22.997378
FR 4401541379,2020-10,23.649126
FR 4401541384,2020-10,7.727864
FR 4401541390,2020-10,22.159417
FR 4401541395,2020-10,24.580194
FR 4401541403,2020-10,29.328640
FR 4401541407,2020-10,12.383203
FR 4401541411,2020-10,20.762815
FR 4401541412,2020-10,24.114660
FR 4401541418,2020-10,21.786990
FR 4401541419,2020-10,23.928446
FR 4401541425,2020-10,10.800388
FR 4401541426,2020-10,16.666116
FR 4401541431,2020-10,20.204174
FR 4401541432,2020-10,23.742233
FR 4401541441,2020-10,25.138834
FR 4401541442,2020-10,28.397572
FR 4401541443,2020-10,14.803980
FR 4401541444,2020-10,12.383203
FR 4401541446,2020-10,26.814757
FR 4401541447,2020-10,23.556019
FR 4401541450,2020-10,20.111067
FR 4401541454,2020-10,19.738640
FR 4401541456,2020-10,26.163009
FR 4401541457,2020-10,11.731456
FR 4401541459,2020-10,20.204174
FR 4401541462,2020-10,20.017961
FR 4401541463,2020-10,19.086893
FR 4401541464,2020-10,16.479902
FR 4401541466,2020-10,18.435145
FR 4401541467,2020-10,24.300873
FR 4401541469,2020-10,16.573009
FR 4401541471,2020-10,26.628543
FR 4401541473,2020-10,21.042135
FR 4401541474,2020-10,25.976796
FR 4401541476,2020-10,14.990194
FR 4401541477,2020-10,23.276699
FR 4401541478,2020-10,13.128058
FR 4401541480,2020-10,21.600776
FR 4401541481,2020-10,17.876504
FR 4401541483,2020-10,23.276699
FR 4401541484,2020-10,24.114660
FR 4401541485,2020-10,27.280291
FR 4401541486,2020-10,14.897087
FR 4401541489,2020-10,16.200582
FR 4401541492,2020-10,21.135242
FR 4401541493,2020-10,26.256116
FR 4401541494,2020-10,16.479902
FR 4401541495,2020-10,13.966019
FR 4401541497,2020-10,19.086893
FR 4401541499,2020-10,16.293689
FR 4401541500,2020-10,14.524660
FR 4401541501,2020-10,19.924854
FR 4401541502,2020-10,9.776213
FR 4401541503,2020-10,20.762815
FR 4401541504,2020-10,22.438737
FR 4401541506,2020-10,19.459320
FR 4401541508,2020-10,28.956213
FR 4401541511,2020-10,7.634757
FR 4401541512,2020-10,28.676893
FR 4401541513,2020-10,16.386796
FR 4401541515,2020-10,22.252524
FR 4401541516,2020-10,29.328640
FR 4401541529,2020-10,26.907864
FR 4401541530,2020-10,19.924854
FR 4401550303,2020-10,22.997378
FR 4401550359,2020-10,10.614174
FR 4401550435,2020-10,23.369805
FR 4401550437,2020-10,9.776213
FR 4401550467,2020-10,5.772621
FR 4401550518,2020-10,13.407378
FR 4401550521,2020-10,11.638349
FR 4401550528,2020-10,13.314271
FR 4401550537,2020-10,17.969611
FR 4401550538,2020-10,12.476310
FR 4401550541,2020-10,12.103883
FR 4401550544,2020-10,15.083300
FR 4401572218,2020-10,1039.258058
FR 4401572219,2020-10,258.464466
FR 4401572222,2020-10,1000.991165
FR 4401572223,2020-10,127.928737
FR 4404283104,2020-10,572.420582
FR 4404288098,2020-10,86.868640
FR 4404288101,2020-10,286.117184
FR 4404288128,2020-10,679.772718
FR 4404288139,2020-10,1131.620000
FR 4404288140,2020-10,538.529708
FR 4404288141,2020-10,776.045145
FR 4404288145,2020-10,1394.832912
FR 4404288161,2020-10,1190.277281
FR 4404288164,2020-10,705.004660
FR 4404288167,2020-10,925.853980
FR 4404288171,2020-10,936.747475
FR 4404288174,2020-10,774.555436
FR 4404288175,2020-10,941.868349
FR 4404288177,2020-10,378.386019
FR 4404288185,2020-10,33.425339
FR 4404288193,2020-10,1316.530097
FR 4404288194,2020-10,1499.857378
FR 4404288195,2020-10,1286.270388
FR 4404288197,2020-10,872.503786
FR 4404288198,2020-10,931.161067
FR 4404288202,2020-10,119.083592
FR 4404288203,2020-10,1062.441650
FR 4404288205,2020-10,805.280679
FR 4404288208,2020-10,624.467281
FR 4404288210,2020-10,1304.240000
FR 4404288211,2020-10,452.778349
FR 4404288212,2020-10,942.333883
FR 4404288214,2020-10,947.175436
FR 4404288215,2020-10,899.504757
FR 4404288220,2020-10,1046.985922
FR 4404288221,2020-10,978.273106
FR 4404288222,2020-10,1064.955533
FR 4404288224,2020-10,624.281067
FR 4404288225,2020-10,693.924951
FR 4404288228,2020-10,1178.732038
FR 4404288233,2020-10,1125.661165
FR 4404288234,2020-10,756.027184
FR 4404288235,2020-10,923.433203
FR 4404288236,2020-10,713.849805
FR 4404288237,2020-10,856.396310
FR 4404288239,2020-10,795.132038
FR 4404288240,2020-10,880.324757
FR 4404288241,2020-10,394.027961
FR 4404288242,2020-10,681.634854
FR 4404288249,2020-10,398.217766
FR 4404288251,2020-10,129.883980
FR 4404288253,2020-10,451.940388
FR 4404288257,2020-10,826.322815
FR 4404288258,2020-10,721.577669
FR 4404288259,2020-10,630.891650
FR 4404288261,2020-10,1125.102524
FR 4404288262,2020-10,850.437475
FR 4404288264,2020-10,853.789320
FR 4404288265,2020-10,1088.418446
FR 4404288266,2020-10,498.586893
FR 4404288267,2020-10,974.362621
FR 4404288269,2020-10,773.158834
FR 4404288270,2020-10,844.757961
FR 4404288272,2020-10,1099.870582
FR 4404288273,2020-10,1138.509902
FR 4404288276,2020-10,1033.206116
FR 4404288279,2020-10,911.515533
FR 4404288283,2020-10,1062.907184
FR 4404288286,2020-10,909.653398
FR 4404288287,2020-10,192.265533
FR 4404288288,2020-10,411.532038
FR 4404288289,2020-10,1433.379126
FR 4404288290,2020-10,781.072912
FR 4404288291,2020-10,1065.514174
FR 4404288294,2020-10,57.074466
FR 4404288298,2020-10,1237.575533
FR 4404288300,2020-10,611.153009
FR 4404288302,2020-10,1226.775145
FR 4404288303,2020-10,1295.581067
FR 4404288305,2020-10,414.511456
FR 4404288306,2020-10,1335.244563
FR 4404288308,2020-10,34.449514
FR 4404288311,2020-10,529.032815
FR 4404288314,2020-10,168.523300
FR 4404288315,2020-10,346.543495
FR 4404288317,2020-10,739.361067
FR 4404288318,2020-10,309.673203
FR 4404288319,2020-10,803.977184
FR 4404288320,2020-10,428.011941
FR 4404288322,2020-10,667.203300
FR 4404288323,2020-10,321.777087
FR 4404288324,2020-10,565.996213
