"","InsId","InsSirId","InsNumber","InsRemarks","InsDate","InsLacId","AniId","AniLifeNumber","AniBirthday","AniGenId","AniMotherLifeNumber","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","LacRemarks","LacColostrumDate","dry_off_date","dry_off_interval","AniActive","category","customer_id","date","entry_code","entry_date","exit_code","exit_date","month","year"
"110",2323,NA,1,"",2020-01-22,972,27,"FR4404288098",2012-01-20,2,"FR 4404288040",6,4,2019-10-16,"",2019-10-20,2020-08-31,58,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-01-20,"E",2023-01-30,1,2015
"111",2880,107,1,NA,2020-12-26,1440,27,"FR4404288098",2012-01-20,2,"FR 4404288040",7,5,2020-10-27,"+ ORBESEAL",2020-11-03,2021-09-17,56,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-01-20,"E",2023-01-30,1,2015
"112",2911,107,2,NA,2021-01-18,1440,27,"FR4404288098",2012-01-20,2,"FR 4404288040",7,5,2020-10-27,"+ ORBESEAL",2020-11-03,2021-09-17,56,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-01-20,"E",2023-01-30,1,2015
"113",2946,12,3,NA,2021-02-08,1440,27,"FR4404288098",2012-01-20,2,"FR 4404288040",7,5,2020-10-27,"+ ORBESEAL",2020-11-03,2021-09-17,56,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-01-20,"E",2023-01-30,1,2015
"114",3484,28,1,NA,2022-01-12,1738,27,"FR4404288098",2012-01-20,2,"FR 4404288040",8,6,2021-11-12,"+ ORBESEAL",2021-11-19,2022-08-26,60,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-01-20,"E",2023-01-30,1,2015
"115",1592,NA,1,"",2017-11-23,618,29,"FR4404288100",2012-02-20,2,"FR 4404281413",4,2,2017-10-07,"",2017-10-14,2018-06-28,71,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"B",2020-04-20,1,2015
"116",233,NA,2,"",2016-10-11,264,29,"FR4404288100",2012-02-20,2,"FR 4404281413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",193,NA,1,"",2016-08-13,264,29,"FR4404288100",2012-02-20,2,"FR 4404281413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",290,NA,3,"",2016-12-03,264,29,"FR4404288100",2012-02-20,2,"FR 4404281413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",312,NA,4,"",2016-12-27,264,29,"FR4404288100",2012-02-20,2,"FR 4404281413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",1960,NA,1,"",2019-01-17,763,29,"FR4404288100",2012-02-20,2,"FR 4404281413",5,4,2018-09-07,"+ MAMISEAL",2018-09-12,2020-02-17,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"B",2020-04-20,1,2015
"121",1698,NA,3,"",2018-03-05,620,30,"FR4404288101",2012-03-18,2,"FR 4404287009",4,2,2017-10-09,"+ Obturateur Mamiseal",2017-10-15,2018-09-05,94,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"E",2021-12-01,1,2015
"122",1990,NA,1,"",2019-02-18,822,30,"FR4404288101",2012-03-18,2,"FR 4404287009",5,3,2018-12-08,"",2018-12-20,2019-09-23,61,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"E",2021-12-01,1,2015
"123",316,NA,2,"",2017-01-10,402,30,"FR4404288101",2012-03-18,2,"FR 4404287009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",299,NA,1,"",2016-12-19,402,30,"FR4404288101",2012-03-18,2,"FR 4404287009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",34,NA,1,"",2016-01-16,266,30,"FR4404288101",2012-03-18,2,"FR 4404287009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",1635,NA,1,"",2017-12-29,620,30,"FR4404288101",2012-03-18,2,"FR 4404287009",4,2,2017-10-09,"+ Obturateur Mamiseal",2017-10-15,2018-09-05,94,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"E",2021-12-01,1,2015
"127",1651,NA,2,"",2018-01-19,620,30,"FR4404288101",2012-03-18,2,"FR 4404287009",4,2,2017-10-09,"+ Obturateur Mamiseal",2017-10-15,2018-09-05,94,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"E",2021-12-01,1,2015
"128",3089,87,1,NA,2021-05-10,1548,30,"FR4404288101",2012-03-18,2,"FR 4404287009",7,5,2021-03-04,"NULL",2021-03-11,2021-12-01,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"E",2021-12-01,1,2015
"129",3114,118,2,NA,2021-06-07,1548,30,"FR4404288101",2012-03-18,2,"FR 4404287009",7,5,2021-03-04,"NULL",2021-03-11,2021-12-01,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"E",2021-12-01,1,2015
"130",3214,80,3,NA,2021-08-10,1548,30,"FR4404288101",2012-03-18,2,"FR 4404287009",7,5,2021-03-04,"NULL",2021-03-11,2021-12-01,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"E",2021-12-01,1,2015
"131",2379,NA,2,NA,2020-02-17,998,30,"FR4404288101",2012-03-18,2,"FR 4404287009",6,4,2019-11-23,"",2019-12-04,2020-10-19,137,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"E",2021-12-01,1,2015
"132",2362,NA,1,NA,2020-02-01,998,30,"FR4404288101",2012-03-18,2,"FR 4404287009",6,4,2019-11-23,"",2019-12-04,2020-10-19,137,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"E",2021-12-01,1,2015
"133",2490,16,3,NA,2020-04-10,998,30,"FR4404288101",2012-03-18,2,"FR 4404287009",6,4,2019-11-23,"",2019-12-04,2020-10-19,137,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"E",2021-12-01,1,2015
"134",2518,34,4,NA,2020-05-02,998,30,"FR4404288101",2012-03-18,2,"FR 4404287009",6,4,2019-11-23,"",2019-12-04,2020-10-19,137,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"E",2021-12-01,1,2015
"135",2551,8,5,NA,2020-05-25,998,30,"FR4404288101",2012-03-18,2,"FR 4404287009",6,4,2019-11-23,"",2019-12-04,2020-10-19,137,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"E",2021-12-01,1,2015
"136",1655,NA,4,"",2018-01-26,590,31,"FR4404288102",2012-04-09,2,"FR 4404281420",4,2,2017-08-31,"",2017-09-05,2018-10-23,93,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"B",2020-04-20,1,2015
"137",1638,NA,3,"",2018-01-02,590,31,"FR4404288102",2012-04-09,2,"FR 4404281420",4,2,2017-08-31,"",2017-09-05,2018-10-23,93,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"B",2020-04-20,1,2015
"138",1594,NA,2,"",2017-11-24,590,31,"FR4404288102",2012-04-09,2,"FR 4404281420",4,2,2017-08-31,"",2017-09-05,2018-10-23,93,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"B",2020-04-20,1,2015
"139",1566,NA,1,"",2017-11-06,590,31,"FR4404288102",2012-04-09,2,"FR 4404281420",4,2,2017-08-31,"",2017-09-05,2018-10-23,93,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"B",2020-04-20,1,2015
"140",287,NA,3,"",2016-11-26,269,31,"FR4404288102",2012-04-09,2,"FR 4404281420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",235,NA,1,"",2016-10-15,269,31,"FR4404288102",2012-04-09,2,"FR 4404281420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",250,NA,2,"",2016-11-05,269,31,"FR4404288102",2012-04-09,2,"FR 4404281420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",2064,NA,1,"",2019-04-26,849,31,"FR4404288102",2012-04-09,2,"FR 4404281420",5,3,2019-01-24,"REFORME",2019-01-31,2019-12-02,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"B",2020-04-20,1,2015
"144",2220,NA,2,"",2019-10-08,849,31,"FR4404288102",2012-04-09,2,"FR 4404281420",5,3,2019-01-24,"REFORME",2019-01-31,2019-12-02,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"B",2020-04-20,1,2015
"145",1685,NA,5,"",2018-02-17,590,31,"FR4404288102",2012-04-09,2,"FR 4404281420",4,2,2017-08-31,"",2017-09-05,2018-10-23,93,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"B",2020-04-20,1,2015
"146",1724,NA,6,"",2018-03-24,590,31,"FR4404288102",2012-04-09,2,"FR 4404281420",4,2,2017-08-31,"",2017-09-05,2018-10-23,93,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"B",2020-04-20,1,2015
"147",1740,NA,7,"",2018-04-14,590,31,"FR4404288102",2012-04-09,2,"FR 4404281420",4,2,2017-08-31,"",2017-09-05,2018-10-23,93,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"B",2020-04-20,1,2015
"148",1753,NA,8,"",2018-04-18,590,31,"FR4404288102",2012-04-09,2,"FR 4404281420",4,2,2017-08-31,"",2017-09-05,2018-10-23,93,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,NA,NA,"B",2020-04-20,1,2015
"149",1864,NA,3,"",2018-09-20,722,32,"FR4404288105",2012-04-11,2,"",4,2,2018-05-27,"REFORME",2018-06-03,2018-11-24,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-04-11,"B",2019-02-04,1,2015
"150",1881,NA,4,"",2018-10-11,722,32,"FR4404288105",2012-04-11,2,"",4,2,2018-05-27,"REFORME",2018-06-03,2018-11-24,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-04-11,"B",2019-02-04,1,2015
"151",1818,NA,1,"",2018-07-24,722,32,"FR4404288105",2012-04-11,2,"",4,2,2018-05-27,"REFORME",2018-06-03,2018-11-24,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-04-11,"B",2019-02-04,1,2015
"152",1844,NA,2,"",2018-08-29,722,32,"FR4404288105",2012-04-11,2,"",4,2,2018-05-27,"REFORME",2018-06-03,2018-11-24,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-04-11,"B",2019-02-04,1,2015
"153",339,NA,1,"",2017-02-15,458,32,"FR4404288105",2012-04-11,2,"",3,1,2016-12-17,"orbeseal ar d et g",2016-12-24,2017-12-01,178,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-04-11,"B",2019-02-04,1,2015
"154",35,NA,1,"",2015-11-06,271,32,"FR4404288105",2012-04-11,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",36,NA,2,"",2015-12-21,271,32,"FR4404288105",2012-04-11,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",37,NA,3,"",2016-02-17,271,32,"FR4404288105",2012-04-11,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",38,NA,4,"",2016-03-08,271,32,"FR4404288105",2012-04-11,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",374,NA,2,"",2017-03-31,458,32,"FR4404288105",2012-04-11,2,"",3,1,2016-12-17,"orbeseal ar d et g",2016-12-24,2017-12-01,178,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-04-11,"B",2019-02-04,1,2015
"159",409,NA,3,"",2017-05-12,458,32,"FR4404288105",2012-04-11,2,"",3,1,2016-12-17,"orbeseal ar d et g",2016-12-24,2017-12-01,178,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-04-11,"B",2019-02-04,1,2015
"160",500,NA,6,"",2017-08-21,458,32,"FR4404288105",2012-04-11,2,"",3,1,2016-12-17,"orbeseal ar d et g",2016-12-24,2017-12-01,178,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-04-11,"B",2019-02-04,1,2015
"161",478,NA,5,"",2017-07-25,458,32,"FR4404288105",2012-04-11,2,"",3,1,2016-12-17,"orbeseal ar d et g",2016-12-24,2017-12-01,178,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-04-11,"B",2019-02-04,1,2015
"162",463,NA,4,"",2017-07-03,458,32,"FR4404288105",2012-04-11,2,"",3,1,2016-12-17,"orbeseal ar d et g",2016-12-24,2017-12-01,178,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-04-11,"B",2019-02-04,1,2015
"163",39,NA,1,"",2015-11-16,273,33,"FR4404288106",2012-04-30,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",40,NA,1,"",2015-11-25,276,35,"FR4404288109",2012-07-04,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",302,NA,2,"",2016-12-12,384,35,"FR4404288109",2012-07-04,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",248,NA,1,"",2016-11-02,384,35,"FR4404288109",2012-07-04,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",194,NA,3,"",2016-07-29,278,36,"FR4404288110",2012-07-17,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",224,NA,4,"",2016-10-01,278,36,"FR4404288110",2012-07-17,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",41,NA,1,"",2016-06-08,278,36,"FR4404288110",2012-07-17,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",42,NA,2,"",2016-07-04,278,36,"FR4404288110",2012-07-17,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",43,NA,1,"",2015-12-24,280,37,"FR4404288111",2012-07-31,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",295,NA,1,"",2016-12-09,392,37,"FR4404288111",2012-07-31,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",1574,NA,1,"",2017-11-10,599,37,"FR4404288111",2012-07-31,2,"",4,2,2017-09-12,"",2017-09-16,2018-07-17,48,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-10-29,"N",2012-07-31,"B",2018-12-03,10,2015
"174",1603,NA,2,"",2017-12-04,599,37,"FR4404288111",2012-07-31,2,"",4,2,2017-09-12,"",2017-09-16,2018-07-17,48,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-10-29,"N",2012-07-31,"B",2018-12-03,10,2015
"175",448,NA,4,"",2017-07-08,456,38,"FR4404288112",2012-07-31,2,"",3,1,2016-12-14,"",2016-12-21,2017-10-11,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-07-31,"B",2018-03-26,1,2015
"176",432,NA,3,"",2017-06-17,456,38,"FR4404288112",2012-07-31,2,"",3,1,2016-12-14,"",2016-12-21,2017-10-11,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-07-31,"B",2018-03-26,1,2015
"177",410,NA,2,"",2017-05-24,456,38,"FR4404288112",2012-07-31,2,"",3,1,2016-12-14,"",2016-12-21,2017-10-11,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-07-31,"B",2018-03-26,1,2015
"178",399,NA,1,"",2017-05-01,456,38,"FR4404288112",2012-07-31,2,"",3,1,2016-12-14,"",2016-12-21,2017-10-11,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-07-31,"B",2018-03-26,1,2015
"179",44,NA,1,"",2016-02-27,282,38,"FR4404288112",2012-07-31,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",45,NA,2,"",2016-03-07,282,38,"FR4404288112",2012-07-31,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",46,NA,1,"",2015-11-16,283,39,"FR4404288114",2012-09-13,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",47,NA,2,"",2015-12-08,283,39,"FR4404288114",2012-09-13,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",48,NA,1,"",2016-04-22,285,40,"FR4404288115",2012-09-17,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",396,NA,2,"",2017-04-29,482,40,"FR4404288115",2012-09-17,2,"",3,2,2017-01-28,"pas lait quartier AR G",2017-02-04,2018-02-13,55,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-09-17,"M",2020-01-03,1,2015
"185",376,NA,1,"",2017-04-05,482,40,"FR4404288115",2012-09-17,2,"",3,2,2017-01-28,"pas lait quartier AR G",2017-02-04,2018-02-13,55,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-09-17,"M",2020-01-03,1,2015
"186",430,NA,3,"",2017-06-14,482,40,"FR4404288115",2012-09-17,2,"",3,2,2017-01-28,"pas lait quartier AR G",2017-02-04,2018-02-13,55,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-09-17,"M",2020-01-03,1,2015
"187",447,NA,4,"",2017-07-06,482,40,"FR4404288115",2012-09-17,2,"",3,2,2017-01-28,"pas lait quartier AR G",2017-02-04,2018-02-13,55,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-09-17,"M",2020-01-03,1,2015
"188",1826,NA,1,"",2018-06-11,704,40,"FR4404288115",2012-09-17,2,"",4,3,2018-04-09,"",2018-04-12,2019-01-23,44,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-09-17,"M",2020-01-03,1,2015
"189",2085,NA,1,"",2019-05-09,894,40,"FR4404288115",2012-09-17,2,"",5,4,2019-03-07,"",2019-03-14,2019-12-18,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-09-17,"M",2020-01-03,1,2015
"190",483,NA,2,"",2017-07-29,463,41,"FR4404288116",2012-09-19,2,"",3,1,2016-12-22,"",2016-12-26,2017-10-11,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-09-19,"B",2018-01-02,1,2015
"191",504,NA,3,"",2017-08-16,463,41,"FR4404288116",2012-09-19,2,"",3,1,2016-12-22,"",2016-12-26,2017-10-11,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-09-19,"B",2018-01-02,1,2015
"192",368,NA,1,"",2017-03-27,463,41,"FR4404288116",2012-09-19,2,"",3,1,2016-12-22,"",2016-12-26,2017-10-11,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-09-19,"B",2018-01-02,1,2015
"193",49,NA,1,"",2016-03-17,287,41,"FR4404288116",2012-09-19,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",50,NA,1,"",2016-03-15,289,42,"FR4404288120",2012-10-01,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",360,NA,1,"",2017-03-13,466,42,"FR4404288120",2012-10-01,2,"",3,1,2016-12-23,"ord 706004044",2016-12-27,2017-10-19,72,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-10-01,"M",2020-01-11,1,2015
"196",2091,NA,1,"",2019-05-13,856,42,"FR4404288120",2012-10-01,2,"",5,3,2019-02-05,"",2019-02-12,2019-11-22,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-10-01,"M",2020-01-11,1,2015
"197",1762,NA,1,"",2018-05-01,664,42,"FR4404288120",2012-10-01,2,"",4,2,2017-12-30,"",2018-01-06,2018-12-11,56,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-10-01,"M",2020-01-11,1,2015
"198",1775,NA,5,"",2018-05-15,655,43,"FR4404288121",2012-10-05,2,"",3,2,2017-12-04,"",2017-12-11,2018-10-02,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-10-05,"B",2019-02-04,1,2015
"199",1741,NA,4,"",2018-04-13,655,43,"FR4404288121",2012-10-05,2,"",3,2,2017-12-04,"",2017-12-11,2018-10-02,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-10-05,"B",2019-02-04,1,2015
"200",1785,NA,6,"",2018-05-25,655,43,"FR4404288121",2012-10-05,2,"",3,2,2017-12-04,"",2017-12-11,2018-10-02,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-10-05,"B",2019-02-04,1,2015
"201",1808,NA,7,"",2018-07-12,655,43,"FR4404288121",2012-10-05,2,"",3,2,2017-12-04,"",2017-12-11,2018-10-02,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-10-05,"B",2019-02-04,1,2015
"202",1725,NA,3,"",2018-03-23,655,43,"FR4404288121",2012-10-05,2,"",3,2,2017-12-04,"",2017-12-11,2018-10-02,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-10-05,"B",2019-02-04,1,2015
"203",1695,NA,2,"",2018-03-02,655,43,"FR4404288121",2012-10-05,2,"",3,2,2017-12-04,"",2017-12-11,2018-10-02,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-10-05,"B",2019-02-04,1,2015
"204",1668,NA,1,"",2018-02-05,655,43,"FR4404288121",2012-10-05,2,"",3,2,2017-12-04,"",2017-12-11,2018-10-02,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-10-05,"B",2019-02-04,1,2015
"205",1832,NA,8,"",2018-08-16,655,43,"FR4404288121",2012-10-05,2,"",3,2,2017-12-04,"",2017-12-11,2018-10-02,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2015-01-01,"N",2012-10-05,"B",2019-02-04,1,2015
"206",347,NA,4,"",2017-02-28,382,43,"FR4404288121",2012-10-05,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",51,NA,1,"",2015-11-16,290,43,"FR4404288121",2012-10-05,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",52,NA,2,"",2015-11-20,290,43,"FR4404288121",2012-10-05,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",53,NA,3,"",2015-12-11,290,43,"FR4404288121",2012-10-05,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",247,NA,1,"",2016-10-31,382,43,"FR4404288121",2012-10-05,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",275,NA,2,"",2016-11-21,382,43,"FR4404288121",2012-10-05,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",324,NA,3,"",2017-01-18,382,43,"FR4404288121",2012-10-05,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",325,NA,6,"",2017-01-20,292,44,"FR4404288122",2012-10-08,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",300,NA,5,"",2016-12-19,292,44,"FR4404288122",2012-10-08,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",213,NA,3,"",2016-09-17,292,44,"FR4404288122",2012-10-08,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",200,NA,1,"",2016-08-22,292,44,"FR4404288122",2012-10-08,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",251,NA,4,"",2016-11-05,292,44,"FR4404288122",2012-10-08,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",209,NA,2,"",2016-08-25,292,44,"FR4404288122",2012-10-08,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",234,NA,3,"",2016-10-11,296,46,"FR4404288126",2012-11-21,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",201,NA,2,"",2016-08-22,296,46,"FR4404288126",2012-11-21,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",309,NA,4,"",2016-11-28,296,46,"FR4404288126",2012-11-21,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
