"","InsId","InsNumber","InsDate","InsItyId","InsSirId","InsChargeNumber","InsSequenceNumber","InsLacId","InsConId","InsRemarks","InsEdiStatus","InsRowTimeStamp","InsDprId","LacAniId","LacCalvingDate","LacNumber","LacDryOffDate","LacColostrumDate","LacRemarks","AniLifeNumber","AniBirthday","AniKeep","AniGenId","AniActive","AniMotherLifeNumber","lactation_length_days","colostrum_length_days","age_at_first_calving","calving_to_insem","next_lactation_dry_days","number_lactations"
"1995",4152,1,2023-08-03,1,432,NA,1,2082,0,NA,NA,2023-08-05 06:02:01,1,743,2023-05-01,1,2024-03-18,2023-05-08,"+ ORBESEAL","FR 4404288484",2020-12-09,TRUE,2,TRUE,"FR 4404288217",322,7,28,94,NA,1
"1996",4061,1,2023-05-06,1,431,NA,1,2054,0,NA,NA,2023-05-08 06:01:36,1,745,2023-03-19,1,2023-12-15,2023-03-26,"Orbenor + Orbeseal 4 Q","FR 4404288485",2020-12-11,TRUE,2,TRUE,"FR 4401572223",271,7,27,48,NA,2
"1997",4332,6,2023-11-14,1,383,NA,1,2089,0,NA,NA,2023-11-17 06:01:24,1,748,2023-05-05,1,2024-06-21,2023-05-13,"+ ORBESEAL","FR 4404288486",2020-12-19,TRUE,2,FALSE,"FR 4404288266",413,8,28,68,NA,1
"1998",4287,5,2023-10-23,1,452,NA,1,2089,0,NA,NA,2023-10-25 06:01:47,1,748,2023-05-05,1,2024-06-21,2023-05-13,"+ ORBESEAL","FR 4404288486",2020-12-19,TRUE,2,FALSE,"FR 4404288266",413,8,28,68,NA,1
"1999",4251,4,2023-09-30,1,385,NA,1,2089,0,NA,NA,2023-10-02 06:01:38,1,748,2023-05-05,1,2024-06-21,2023-05-13,"+ ORBESEAL","FR 4404288486",2020-12-19,TRUE,2,FALSE,"FR 4404288266",413,8,28,68,NA,1
"2000",4214,3,2023-09-08,1,369,NA,1,2089,0,NA,NA,2023-09-10 08:36:42,1,748,2023-05-05,1,2024-06-21,2023-05-13,"+ ORBESEAL","FR 4404288486",2020-12-19,TRUE,2,FALSE,"FR 4404288266",413,8,28,68,NA,1
"2001",4172,2,2023-08-14,1,365,NA,1,2089,0,NA,NA,2023-08-16 06:02:00,1,748,2023-05-05,1,2024-06-21,2023-05-13,"+ ORBESEAL","FR 4404288486",2020-12-19,TRUE,2,FALSE,"FR 4404288266",413,8,28,68,NA,1
"2002",4127,1,2023-07-12,1,118,NA,1,2089,0,NA,NA,2023-07-14 06:01:31,1,748,2023-05-05,1,2024-06-21,2023-05-13,"+ ORBESEAL","FR 4404288486",2020-12-19,TRUE,2,FALSE,"FR 4404288266",413,8,28,68,NA,1
"2003",4093,1,2023-06-07,1,365,NA,1,2071,0,NA,NA,2023-06-09 06:01:35,1,752,2023-04-11,1,2024-01-12,2023-04-18,"+ ORBESEAL","FR 4404288487",2020-12-21,TRUE,2,TRUE,"FR 4404288317",276,7,27,57,NA,1
"2004",4088,1,2023-06-03,1,432,NA,1,2056,0,NA,NA,2023-06-05 06:01:33,1,758,2023-03-25,1,2024-01-11,2023-03-29,"+ ORBESEAL","FR 4404288488",2021-01-10,TRUE,2,TRUE,"FR 4404288322",292,4,26,70,NA,2
"2005",2902,1,2020-12-21,1,NA,NA,1,1511,NA,"",NA,2020-12-21 00:00:00,1,759,2020-09-24,1,NA,NA,NA,"",2013-02-14,TRUE,2,FALSE,NA,NA,NA,86,88,NA,1
"2006",2903,1,2020-07-20,1,NA,NA,1,1513,NA,"",NA,2020-07-20 00:00:00,1,760,2020-04-16,1,NA,NA,NA,"",2014-03-30,TRUE,2,FALSE,NA,NA,NA,86,95,NA,1
"2007",4112,1,2023-07-01,1,439,NA,1,2078,0,NA,NA,2023-07-03 06:01:35,1,763,2023-04-29,1,2024-02-09,2023-05-06,"+ ORBESEAL","FR 4404288490",2021-01-18,TRUE,2,TRUE,"FR 4404288362",286,7,27,63,NA,2
"2008",4154,1,2023-08-07,1,431,NA,1,2076,0,NA,NA,2023-08-09 06:01:36,1,769,2023-04-21,1,2024-07-26,2023-04-28,"+ ORBESEAL","FR 4404288491",2021-01-30,TRUE,2,TRUE,"FR 4404288259",462,7,26,108,NA,1
"2009",4401,5,2023-12-22,1,431,NA,1,2076,0,NA,NA,2023-12-24 08:37:00,1,769,2023-04-21,1,2024-07-26,2023-04-28,"+ ORBESEAL","FR 4404288491",2021-01-30,TRUE,2,TRUE,"FR 4404288259",462,7,26,108,NA,1
"2010",4269,2,2023-10-12,1,431,NA,1,2076,0,NA,NA,2023-10-14 06:01:22,1,769,2023-04-21,1,2024-07-26,2023-04-28,"+ ORBESEAL","FR 4404288491",2021-01-30,TRUE,2,TRUE,"FR 4404288259",462,7,26,108,NA,1
"2011",4360,4,2023-11-30,1,432,NA,1,2076,0,NA,NA,2023-12-02 06:01:27,1,769,2023-04-21,1,2024-07-26,2023-04-28,"+ ORBESEAL","FR 4404288491",2021-01-30,TRUE,2,TRUE,"FR 4404288259",462,7,26,108,NA,1
"2012",4313,3,2023-11-09,1,431,NA,1,2076,0,NA,NA,2023-11-11 06:01:26,1,769,2023-04-21,1,2024-07-26,2023-04-28,"+ ORBESEAL","FR 4404288491",2021-01-30,TRUE,2,TRUE,"FR 4404288259",462,7,26,108,NA,1
"2013",4186,1,2023-08-16,1,426,NA,1,2090,0,NA,NA,2023-08-18 06:01:26,1,770,2023-05-16,1,2024-07-17,2023-05-23,"+ ORBESEAL","FR 4404288492",2021-02-03,TRUE,2,TRUE,"FR 4404288241",428,7,27,92,NA,1
"2014",4242,3,2023-09-25,1,118,NA,1,2090,0,NA,NA,2023-09-27 06:01:38,1,770,2023-05-16,1,2024-07-17,2023-05-23,"+ ORBESEAL","FR 4404288492",2021-02-03,TRUE,2,TRUE,"FR 4404288241",428,7,27,92,NA,1
"2015",4231,2,2023-09-06,1,438,NA,1,2090,0,NA,NA,2023-09-22 16:52:51,1,770,2023-05-16,1,2024-07-17,2023-05-23,"+ ORBESEAL","FR 4404288492",2021-02-03,TRUE,2,TRUE,"FR 4404288241",428,7,27,92,NA,1
"2016",4277,4,2023-10-18,1,359,NA,1,2090,0,NA,NA,2023-10-20 06:01:36,1,770,2023-05-16,1,2024-07-17,2023-05-23,"+ ORBESEAL","FR 4404288492",2021-02-03,TRUE,2,TRUE,"FR 4404288241",428,7,27,92,NA,1
"2017",4362,6,2023-12-02,1,359,NA,1,2090,0,NA,NA,2023-12-04 06:01:22,1,770,2023-05-16,1,2024-07-17,2023-05-23,"+ ORBESEAL","FR 4404288492",2021-02-03,TRUE,2,TRUE,"FR 4404288241",428,7,27,92,NA,1
"2018",4312,5,2023-11-09,1,359,NA,1,2090,0,NA,NA,2023-11-11 06:01:24,1,770,2023-05-16,1,2024-07-17,2023-05-23,"+ ORBESEAL","FR 4404288492",2021-02-03,TRUE,2,TRUE,"FR 4404288241",428,7,27,92,NA,1
"2019",4094,2,2023-06-10,1,80,NA,1,2053,0,NA,NA,2023-06-12 06:01:33,1,771,2023-03-15,1,2024-03-22,2023-03-22,"+ ORBESEAL","FR 4404288493",2021-02-04,TRUE,2,FALSE,"FR 4404288288",373,7,25,65,NA,1
"2020",4077,1,2023-05-19,1,118,NA,1,2053,0,NA,NA,2023-05-21 08:37:08,1,771,2023-03-15,1,2024-03-22,2023-03-22,"+ ORBESEAL","FR 4404288493",2021-02-04,TRUE,2,FALSE,"FR 4404288288",373,7,25,65,NA,1
"2021",4115,3,2023-07-04,1,441,NA,1,2053,0,NA,NA,2023-07-06 05:58:46,1,771,2023-03-15,1,2024-03-22,2023-03-22,"+ ORBESEAL","FR 4404288493",2021-02-04,TRUE,2,FALSE,"FR 4404288288",373,7,25,65,NA,1
"2022",4149,4,2023-07-29,1,118,NA,1,2053,0,NA,NA,2023-08-02 06:01:38,1,771,2023-03-15,1,2024-03-22,2023-03-22,"+ ORBESEAL","FR 4404288493",2021-02-04,TRUE,2,FALSE,"FR 4404288288",373,7,25,65,NA,1
"2023",4203,5,2023-08-30,1,118,NA,1,2053,0,NA,NA,2023-09-01 06:02:38,1,771,2023-03-15,1,2024-03-22,2023-03-22,"+ ORBESEAL","FR 4404288493",2021-02-04,TRUE,2,FALSE,"FR 4404288288",373,7,25,65,NA,1
"2024",4221,6,2023-09-16,1,351,NA,1,2053,0,NA,NA,2023-09-20 06:01:24,1,771,2023-03-15,1,2024-03-22,2023-03-22,"+ ORBESEAL","FR 4404288493",2021-02-04,TRUE,2,FALSE,"FR 4404288288",373,7,25,65,NA,1
"2025",4310,7,2023-11-06,1,424,NA,1,2053,0,NA,NA,2023-11-08 06:01:26,1,771,2023-03-15,1,2024-03-22,2023-03-22,"+ ORBESEAL","FR 4404288493",2021-02-04,TRUE,2,FALSE,"FR 4404288288",373,7,25,65,NA,1
"2026",4062,1,2023-05-06,1,118,NA,1,2048,0,NA,NA,2023-05-08 06:01:38,1,773,2023-03-10,1,2023-12-15,2023-03-18,"Orbenor + Orbeseal 4 Q","FR 4404288494",2021-02-16,TRUE,2,TRUE,"FR 4404288327",280,8,24,57,NA,2
"2027",4091,1,2023-06-06,1,365,NA,1,2067,0,NA,NA,2023-06-08 05:58:29,1,780,2023-04-02,1,2024-01-12,2023-04-06,"+ ORBESEAL","FR 4404288495",2021-03-10,TRUE,2,TRUE,"FR 4404288392",285,4,24,65,NA,2
"2028",4228,3,2023-08-26,1,394,NA,1,2091,0,NA,NA,2023-09-22 16:52:23,1,783,2023-05-21,1,2024-03-29,2023-05-29,"+ ORBESEAL","FR 4404288496",2021-03-28,TRUE,2,TRUE,"FR 4404288279",313,8,25,54,NA,2
"2029",4155,2,2023-08-07,1,431,NA,1,2091,0,NA,NA,2023-08-09 06:01:38,1,783,2023-05-21,1,2024-03-29,2023-05-29,"+ ORBESEAL","FR 4404288496",2021-03-28,TRUE,2,TRUE,"FR 4404288279",313,8,25,54,NA,2
"2030",4132,1,2023-07-14,1,394,NA,1,2091,0,NA,NA,2023-07-16 08:37:10,1,783,2023-05-21,1,2024-03-29,2023-05-29,"+ ORBESEAL","FR 4404288496",2021-03-28,TRUE,2,TRUE,"FR 4404288279",313,8,25,54,NA,2
"2031",4135,1,2023-07-17,1,432,NA,1,2064,0,NA,NA,2023-07-20 06:01:43,1,784,2023-04-01,1,2024-02-23,2023-04-07,"+ ORBESAL","FR 4404288497",2021-03-27,TRUE,2,TRUE,"FR 4404288396",328,6,24,107,NA,2
"2032",4073,1,2023-05-13,1,401,NA,1,2051,0,NA,NA,2023-05-15 06:03:23,1,785,2023-03-13,1,2023-12-22,2023-03-21,"+ ORBESEAL","FR 4404288498",2021-03-30,TRUE,2,TRUE,"FR 4404288390",284,8,23,61,NA,2
"2033",4191,2,2023-08-21,1,444,NA,1,2096,0,NA,NA,2023-08-23 06:01:34,1,792,2023-05-29,1,NA,2023-06-05,NA,"FR 4404288500",2021-04-07,TRUE,2,FALSE,"FR 4404288379",NA,7,25,60,NA,1
"2034",4144,1,2023-07-28,1,446,NA,1,2096,0,NA,NA,2023-07-30 08:36:47,1,792,2023-05-29,1,NA,2023-06-05,NA,"FR 4404288500",2021-04-07,TRUE,2,FALSE,"FR 4404288379",NA,7,25,60,NA,1
"2035",4325,6,2023-11-13,1,383,NA,1,2096,0,NA,NA,2023-11-15 06:01:32,1,792,2023-05-29,1,NA,2023-06-05,NA,"FR 4404288500",2021-04-07,TRUE,2,FALSE,"FR 4404288379",NA,7,25,60,NA,1
"2036",4288,5,2023-10-23,1,450,NA,1,2096,0,NA,NA,2023-10-25 06:01:48,1,792,2023-05-29,1,NA,2023-06-05,NA,"FR 4404288500",2021-04-07,TRUE,2,FALSE,"FR 4404288379",NA,7,25,60,NA,1
"2037",4218,4,2023-09-15,1,444,NA,1,2096,0,NA,NA,2023-09-17 08:36:54,1,792,2023-05-29,1,NA,2023-06-05,NA,"FR 4404288500",2021-04-07,TRUE,2,FALSE,"FR 4404288379",NA,7,25,60,NA,1
"2038",4232,3,2023-09-06,1,444,NA,1,2096,0,NA,NA,2023-09-22 16:52:53,1,792,2023-05-29,1,NA,2023-06-05,NA,"FR 4404288500",2021-04-07,TRUE,2,FALSE,"FR 4404288379",NA,7,25,60,NA,1
"2039",4371,7,2023-12-06,1,424,NA,1,2096,0,NA,NA,2023-12-08 06:01:24,1,792,2023-05-29,1,NA,2023-06-05,NA,"FR 4404288500",2021-04-07,TRUE,2,FALSE,"FR 4404288379",NA,7,25,60,NA,1
"2040",4427,9,2024-01-20,1,424,NA,1,2096,0,NA,NA,2024-01-22 06:01:25,1,792,2023-05-29,1,NA,2023-06-05,NA,"FR 4404288500",2021-04-07,TRUE,2,FALSE,"FR 4404288379",NA,7,25,60,NA,1
"2041",4406,8,2023-12-27,1,434,NA,1,2096,0,NA,NA,2023-12-29 06:01:24,1,792,2023-05-29,1,NA,2023-06-05,NA,"FR 4404288500",2021-04-07,TRUE,2,FALSE,"FR 4404288379",NA,7,25,60,NA,1
"2042",4464,10,2024-02-17,1,459,NA,1,2096,0,NA,NA,2024-02-19 06:01:23,1,792,2023-05-29,1,NA,2023-06-05,NA,"FR 4404288500",2021-04-07,TRUE,2,FALSE,"FR 4404288379",NA,7,25,60,NA,1
"2043",4106,1,2023-05-31,1,394,NA,1,2059,0,NA,NA,2023-06-27 06:01:32,1,797,2023-03-26,1,2024-06-28,2023-03-31,"+ ORBESEAL","FR 4404288502",2021-04-22,TRUE,2,TRUE,"FR 4404288329",460,5,23,66,NA,1
"2044",4107,2,2023-06-27,1,118,NA,1,2059,0,NA,NA,2023-06-29 06:01:35,1,797,2023-03-26,1,2024-06-28,2023-03-31,"+ ORBESEAL","FR 4404288502",2021-04-22,TRUE,2,TRUE,"FR 4404288329",460,5,23,66,NA,1
"2045",4140,3,2023-07-24,1,118,NA,1,2059,0,NA,NA,2023-07-26 06:01:55,1,797,2023-03-26,1,2024-06-28,2023-03-31,"+ ORBESEAL","FR 4404288502",2021-04-22,TRUE,2,TRUE,"FR 4404288329",460,5,23,66,NA,1
"2046",4173,4,2023-08-14,1,424,NA,1,2059,0,NA,NA,2023-08-16 06:02:02,1,797,2023-03-26,1,2024-06-28,2023-03-31,"+ ORBESEAL","FR 4404288502",2021-04-22,TRUE,2,TRUE,"FR 4404288329",460,5,23,66,NA,1
"2047",4353,6,2023-11-28,1,359,NA,1,2059,0,NA,NA,2023-11-30 06:01:25,1,797,2023-03-26,1,2024-06-28,2023-03-31,"+ ORBESEAL","FR 4404288502",2021-04-22,TRUE,2,TRUE,"FR 4404288329",460,5,23,66,NA,1
"2048",4256,5,2023-10-04,1,449,NA,1,2059,0,NA,NA,2023-10-06 06:01:34,1,797,2023-03-26,1,2024-06-28,2023-03-31,"+ ORBESEAL","FR 4404288502",2021-04-22,TRUE,2,TRUE,"FR 4404288329",460,5,23,66,NA,1
"2049",4166,1,2023-08-09,1,426,NA,1,2084,0,NA,NA,2023-08-11 06:01:58,1,799,2023-05-02,1,2024-03-22,2023-05-09,"+ ORBESEAL","FR 4404288503",2021-04-26,TRUE,2,TRUE,"FR 4404288389",325,7,24,99,NA,1
"2050",4304,3,2023-10-30,1,412,NA,1,2084,0,NA,NA,2023-11-01 06:01:44,1,799,2023-05-02,1,2024-03-22,2023-05-09,"+ ORBESEAL","FR 4404288503",2021-04-26,TRUE,2,TRUE,"FR 4404288389",325,7,24,99,NA,1
"2051",4222,2,2023-09-18,1,412,NA,1,2084,0,NA,NA,2023-09-20 14:36:43,1,799,2023-05-02,1,2024-03-22,2023-05-09,"+ ORBESEAL","FR 4404288503",2021-04-26,TRUE,2,TRUE,"FR 4404288389",325,7,24,99,NA,1
"2052",4114,2,2023-07-03,1,440,NA,1,2074,0,NA,NA,2023-07-05 06:01:35,1,800,2023-04-20,1,2024-02-09,2023-04-27,"+ ORBESEAL","FR 4404288504",2021-04-29,TRUE,2,TRUE,"FR 4404288328",295,7,23,51,NA,2
"2053",4095,1,2023-06-10,1,401,NA,1,2074,0,NA,NA,2023-06-12 06:01:35,1,800,2023-04-20,1,2024-02-09,2023-04-27,"+ ORBESEAL","FR 4404288504",2021-04-29,TRUE,2,TRUE,"FR 4404288328",295,7,23,51,NA,2
"2054",4104,1,2023-06-23,1,431,NA,1,2086,0,NA,NA,2023-06-25 08:36:44,1,803,2023-05-03,1,2024-01-26,2023-05-10,"+ ORBESEAL","FR 4404288505",2021-05-07,TRUE,2,TRUE,"FR 4404288171",268,7,23,51,NA,2
"2055",4131,1,2023-07-14,1,80,NA,1,2093,0,NA,NA,2023-07-16 08:37:07,1,804,2023-05-24,1,NA,2023-05-31,"","FR 4404288506",2021-05-09,TRUE,2,FALSE,"FR 4404288270",NA,7,24,51,NA,1
"2056",4153,2,2023-08-07,1,307,NA,1,2093,0,NA,NA,2023-08-09 06:01:34,1,804,2023-05-24,1,NA,2023-05-31,"","FR 4404288506",2021-05-09,TRUE,2,FALSE,"FR 4404288270",NA,7,24,51,NA,1
"2057",4243,3,2023-09-25,1,118,NA,1,2093,0,NA,NA,2023-09-27 06:01:40,1,804,2023-05-24,1,NA,2023-05-31,"","FR 4404288506",2021-05-09,TRUE,2,FALSE,"FR 4404288270",NA,7,24,51,NA,1
"2058",4278,4,2023-10-18,1,359,NA,1,2093,0,NA,NA,2023-10-20 06:01:38,1,804,2023-05-24,1,NA,2023-05-31,"","FR 4404288506",2021-05-09,TRUE,2,FALSE,"FR 4404288270",NA,7,24,51,NA,1
"2059",4201,1,2023-08-26,1,118,NA,0,2107,0,"",NA,2023-09-22 16:52:20,1,808,2023-07-02,1,NA,2023-07-13,NA,"FR 4404288507",2021-05-19,TRUE,2,FALSE,"FR 4401572222",NA,11,25,55,NA,1
"2060",4282,2,2023-10-21,1,451,NA,1,2132,0,NA,NA,2023-10-23 06:01:36,1,825,2023-08-13,1,2024-05-30,2023-08-20,"+ orbeseal","FR 4404288511",2021-06-21,TRUE,2,TRUE,"FR 4404288400",291,7,25,48,NA,1
"2061",4252,1,2023-09-30,1,448,NA,1,2132,0,NA,NA,2023-10-02 06:01:40,1,825,2023-08-13,1,2024-05-30,2023-08-20,"+ orbeseal","FR 4404288511",2021-06-21,TRUE,2,TRUE,"FR 4404288400",291,7,25,48,NA,1
"2062",4430,3,2024-01-22,1,80,NA,1,2169,0,NA,NA,2024-01-24 06:01:26,1,828,2023-09-15,1,2024-09-01,2023-09-22,"+ ORBESEAL","FR 4404288512",2021-06-25,TRUE,2,TRUE,"FR 4404288402",352,7,26,53,NA,1
"2063",4361,2,2023-12-01,1,359,NA,1,2169,0,NA,NA,2023-12-03 08:36:41,1,828,2023-09-15,1,2024-09-01,2023-09-22,"+ ORBESEAL","FR 4404288512",2021-06-25,TRUE,2,TRUE,"FR 4404288402",352,7,26,53,NA,1
"2064",4311,1,2023-11-07,1,359,NA,1,2169,0,NA,NA,2023-11-09 06:01:24,1,828,2023-09-15,1,2024-09-01,2023-09-22,"+ ORBESEAL","FR 4404288512",2021-06-25,TRUE,2,TRUE,"FR 4404288402",352,7,26,53,NA,1
"2065",4345,1,2023-11-21,1,454,NA,1,2167,0,NA,NA,2023-11-23 06:01:35,1,840,2023-09-12,1,2024-04-12,2023-09-20,"+ ORBESEAL","FR 4404288516",2021-07-18,TRUE,2,TRUE,"FR 4404288403",213,8,25,70,NA,1
"2066",4432,3,2024-01-24,1,438,NA,1,2167,0,NA,NA,2024-01-27 06:01:22,1,840,2023-09-12,1,2024-04-12,2023-09-20,"+ ORBESEAL","FR 4404288516",2021-07-18,TRUE,2,TRUE,"FR 4404288403",213,8,25,70,NA,1
"2067",4390,2,2023-12-13,1,454,NA,1,2167,0,NA,NA,2023-12-15 06:01:22,1,840,2023-09-12,1,2024-04-12,2023-09-20,"+ ORBESEAL","FR 4404288516",2021-07-18,TRUE,2,TRUE,"FR 4404288403",213,8,25,70,NA,1
"2068",4334,2,2023-11-14,1,454,NA,1,2149,0,NA,NA,2023-11-17 06:01:27,1,841,2023-08-30,1,2024-08-03,2023-09-07,"+ ORBESEAL","FR 4404288515",2021-07-18,TRUE,2,TRUE,"FR 4404288399",339,8,25,57,NA,1
"2069",4298,1,2023-10-26,1,438,NA,1,2149,0,NA,NA,2023-10-28 06:01:45,1,841,2023-08-30,1,2024-08-03,2023-09-07,"+ ORBESEAL","FR 4404288515",2021-07-18,TRUE,2,TRUE,"FR 4404288399",339,8,25,57,NA,1
"2070",4405,4,2023-12-27,1,392,NA,1,2149,0,NA,NA,2023-12-29 06:01:22,1,841,2023-08-30,1,2024-08-03,2023-09-07,"+ ORBESEAL","FR 4404288515",2021-07-18,TRUE,2,TRUE,"FR 4404288399",339,8,25,57,NA,1
"2071",4384,3,2023-12-07,1,436,NA,1,2149,0,NA,NA,2023-12-11 06:01:23,1,841,2023-08-30,1,2024-08-03,2023-09-07,"+ ORBESEAL","FR 4404288515",2021-07-18,TRUE,2,TRUE,"FR 4404288399",339,8,25,57,NA,1
"2072",4445,5,2024-02-05,1,104,NA,1,2149,0,NA,NA,2024-02-07 06:01:22,1,841,2023-08-30,1,2024-08-03,2023-09-07,"+ ORBESEAL","FR 4404288515",2021-07-18,TRUE,2,TRUE,"FR 4404288399",339,8,25,57,NA,1
"2073",4388,2,2023-12-11,1,438,NA,1,2151,0,NA,NA,2023-12-13 06:01:23,1,843,2023-08-31,1,2024-07-19,2023-09-07,"+ ORBESEAL","FR 4404288517",2021-08-01,TRUE,2,TRUE,"FR 4404659034",323,7,24,54,NA,1
"2074",4293,1,2023-10-24,1,438,NA,1,2151,0,NA,NA,2023-10-26 06:01:46,1,843,2023-08-31,1,2024-07-19,2023-09-07,"+ ORBESEAL","FR 4404288517",2021-08-01,TRUE,2,TRUE,"FR 4404659034",323,7,24,54,NA,1
"2075",4268,1,2023-10-11,1,412,NA,1,2154,0,NA,NA,2023-10-13 06:01:29,1,852,2023-08-28,1,2024-06-14,2023-09-08,"","FR 4404288521",2021-08-17,TRUE,2,TRUE,"FR 4404288407",291,11,24,44,NA,1
"2076",4295,2,2023-10-24,1,412,NA,1,2154,0,NA,NA,2023-10-26 06:01:48,1,852,2023-08-28,1,2024-06-14,2023-09-08,"","FR 4404288521",2021-08-17,TRUE,2,TRUE,"FR 4404288407",291,11,24,44,NA,1
"2077",4307,3,2023-11-02,1,412,NA,1,2154,0,NA,NA,2023-11-04 06:01:40,1,852,2023-08-28,1,2024-06-14,2023-09-08,"","FR 4404288521",2021-08-17,TRUE,2,TRUE,"FR 4404288407",291,11,24,44,NA,1
"2078",4522,1,2024-04-05,1,438,NA,1,2247,0,NA,NA,2024-04-08 06:01:22,1,855,2024-01-22,1,NA,2024-01-29,NA,"FR 4404288522",2021-08-25,TRUE,2,TRUE,"FR 4404288409",NA,7,28,74,NA,1
"2079",4552,2,2024-04-27,1,438,NA,1,2247,0,NA,NA,2024-04-29 06:01:25,1,855,2024-01-22,1,NA,2024-01-29,NA,"FR 4404288522",2021-08-25,TRUE,2,TRUE,"FR 4404288409",NA,7,28,74,NA,1
"2080",4349,1,2023-11-24,1,453,NA,1,2184,0,NA,NA,2023-11-26 08:36:33,1,859,2023-10-11,1,2024-06-28,2023-10-18,"+ ORBESEAL","FR 4404288524",2021-09-05,TRUE,2,TRUE,"FR 4404288406",261,7,25,44,NA,1
"2081",4428,1,2024-01-20,1,450,NA,1,2175,0,NA,NA,2024-01-22 06:01:26,1,860,2023-09-25,1,NA,2023-10-03,NA,"FR 4404288525",2021-09-05,TRUE,2,TRUE,"FR 4404288346",NA,8,24,117,NA,1
"2082",4546,2,2024-04-25,1,450,NA,1,2175,0,NA,NA,2024-04-28 08:37:07,1,860,2023-09-25,1,NA,2023-10-03,NA,"FR 4404288525",2021-09-05,TRUE,2,TRUE,"FR 4404288346",NA,8,24,117,NA,1
"2083",4407,1,2023-12-27,1,448,NA,1,2157,0,NA,NA,2023-12-29 06:01:25,1,861,2023-08-31,1,2024-08-09,2023-09-05,"+ ORBESEAL","FR 4404288526",2021-09-07,TRUE,2,TRUE,"FR 4404288298",344,5,23,118,NA,1
"2084",4604,1,2024-04-12,1,NA,NA,1,2234,10,"",NA,2024-06-03 12:17:07,1,864,2024-01-06,1,NA,2024-01-11,NA,"FR 4404288527",2021-09-08,TRUE,2,TRUE,"FR 4404288410",NA,5,27,97,NA,1
"2085",4508,1,2024-03-26,1,450,NA,1,2211,0,NA,NA,2024-03-28 06:01:24,1,865,2023-12-07,1,NA,2023-12-14,NA,"FR 4404288528",2021-09-08,TRUE,2,TRUE,"FR 4404288324",NA,7,26,110,NA,1
"2086",4529,2,2024-04-15,1,450,NA,1,2211,0,NA,NA,2024-04-17 05:58:06,1,865,2023-12-07,1,NA,2023-12-14,NA,"FR 4404288528",2021-09-08,TRUE,2,TRUE,"FR 4404288324",NA,7,26,110,NA,1
"2087",4566,2,2024-05-10,1,450,NA,1,2230,0,NA,NA,2024-05-12 08:46:48,1,867,2024-01-04,1,NA,2024-01-11,NA,"FR 4404288529",2021-09-14,TRUE,2,TRUE,"FR 4404288408",NA,7,27,102,NA,1
"2088",4528,1,2024-04-15,1,450,NA,1,2230,0,NA,NA,2024-04-17 05:58:04,1,867,2024-01-04,1,NA,2024-01-11,NA,"FR 4404288529",2021-09-14,TRUE,2,TRUE,"FR 4404288408",NA,7,27,102,NA,1
"2089",4637,4,2024-06-20,1,450,NA,1,2230,0,NA,NA,2024-06-22 06:01:35,1,867,2024-01-04,1,NA,2024-01-11,NA,"FR 4404288529",2021-09-14,TRUE,2,TRUE,"FR 4404288408",NA,7,27,102,NA,1
"2090",4605,3,2024-05-30,1,472,NA,1,2230,0,NA,NA,2024-06-03 18:42:05,1,867,2024-01-04,1,NA,2024-01-11,NA,"FR 4404288529",2021-09-14,TRUE,2,TRUE,"FR 4404288408",NA,7,27,102,NA,1
"2091",4666,5,2024-07-13,1,385,NA,1,2230,0,NA,NA,2024-07-15 06:01:23,1,867,2024-01-04,1,NA,2024-01-11,NA,"FR 4404288529",2021-09-14,TRUE,2,TRUE,"FR 4404288408",NA,7,27,102,NA,1
"2092",4408,1,2023-12-27,1,450,NA,1,2200,0,NA,NA,2023-12-29 06:01:26,1,869,2023-11-06,1,2024-08-09,2023-11-13,"+ ORBESEAL","FR 4404288530",2021-09-22,TRUE,2,TRUE,"FR 4404288349",277,7,25,51,NA,1
"2093",4389,1,2023-12-12,1,446,NA,1,2193,0,NA,NA,2023-12-14 06:01:24,1,870,2023-10-23,1,2024-07-19,2023-10-30,"+ ORBESEAL","FR 4404288531",2021-10-02,TRUE,2,TRUE,"FR 4404288348",270,7,24,50,NA,1
"2094",4481,1,2024-03-02,1,450,NA,1,2243,0,NA,NA,2024-03-04 06:00:28,1,871,2024-01-15,1,NA,2024-01-22,NA,"FR 4404288532",2021-10-04,TRUE,2,TRUE,"FR 4404288289",NA,7,27,47,NA,1
"2095",4494,1,2024-03-13,1,359,NA,1,2206,0,NA,NA,2024-03-15 06:01:22,1,873,2023-11-14,1,NA,2023-11-21,NA,"FR 4404288533",2021-10-26,TRUE,2,TRUE,"FR 4404288283",NA,7,24,120,NA,1
"2096",4516,2,2024-04-03,1,118,NA,1,2206,0,NA,NA,2024-04-05 06:01:23,1,873,2023-11-14,1,NA,2023-11-21,NA,"FR 4404288533",2021-10-26,TRUE,2,TRUE,"FR 4404288283",NA,7,24,120,NA,1
"2097",4458,1,2024-02-10,1,450,NA,1,2202,0,NA,NA,2024-02-12 06:01:22,1,874,2023-11-11,1,NA,2023-11-18,NA,"FR 4404288534",2021-10-28,TRUE,2,TRUE,"FR 4404288305",NA,7,24,91,NA,1
"2098",4507,1,2024-03-26,1,465,NA,1,2244,0,NA,NA,2024-03-28 06:01:23,1,884,2024-01-19,1,NA,2024-01-26,NA,"FR 4404288537",2021-11-27,TRUE,2,TRUE,"FR 4404288412",NA,7,25,67,NA,1
