LacId,LacAniId,LacNumber,LacDryOffDate,LacCalvingDate,LacColostrumDate,LacRemarks,AniLifeNumber,AniBirthday,AniKeep,AniGenId,AniActive,AniMotherLifeNumber,lactation_length_days,colostrum_length_days,age_at_first_calving.x,age_at_first_calving.y
589,263,0,NA,7/15/11,NA,NA,,7/15/11,TRUE,2,FALSE,,NA,NA,72,72
592,264,0,NA,9/4/17,NA,NA,FR 4404288305,9/4/17,TRUE,2,TRUE,FR 4404288130,NA,NA,27,27
1013,264,1,10/19/20,1/2/20,1/5/20,,FR 4404288305,9/4/17,TRUE,2,TRUE,FR 4404288130,291,3,27,27
1465,264,2,9/1/21,11/27/20,12/4/20,,FR 4404288305,9/4/17,TRUE,2,TRUE,FR 4404288130,278,7,27,27
1731,264,3,10/14/22,10/28/21,11/4/21,#NAME?,FR 4404288305,9/4/17,TRUE,2,TRUE,FR 4404288130,351,7,27,27
2237,264,5,NA,1/9/24,1/13/24,NA,FR 4404288305,9/4/17,TRUE,2,TRUE,FR 4404288130,NA,4,27,27
1999,264,4,10/20/23,12/26/22,1/2/23,,FR 4404288305,9/4/17,TRUE,2,TRUE,FR 4404288130,298,7,27,27
2069,265,4,1/26/24,4/9/23,4/13/23,#NAME?,FR 4404288306,9/5/17,TRUE,2,TRUE,FR 4404288028,292,4,25,25
2309,265,5,NA,5/8/24,5/15/24,NA,FR 4404288306,9/5/17,TRUE,2,TRUE,FR 4404288028,NA,7,25,25
1769,265,3,12/23/22,12/20/21,12/27/21,#NAME?,FR 4404288306,9/5/17,TRUE,2,TRUE,FR 4404288028,368,7,25,25
1423,265,2,9/22/21,9/29/20,10/6/20,#NAME?,FR 4404288306,9/5/17,TRUE,2,TRUE,FR 4404288028,358,7,25,25
976,265,1,7/29/20,10/22/19,10/29/19,,FR 4404288306,9/5/17,TRUE,2,TRUE,FR 4404288028,281,7,25,25
594,265,0,NA,9/5/17,NA,NA,FR 4404288306,9/5/17,TRUE,2,TRUE,FR 4404288028,NA,NA,25,25
598,266,0,NA,9/12/17,NA,NA,FR 4404288307,9/12/17,TRUE,2,FALSE,FR 4404288111,NA,NA,NA,NA
602,267,0,NA,9/17/17,NA,NA,FR 4404288308,9/17/17,TRUE,2,FALSE,FR 4404288203,NA,NA,26,26
606,268,0,NA,7/21/11,NA,NA,FR 4404289081,7/21/11,TRUE,2,FALSE,NA,NA,NA,71,71
607,268,1,NA,7/6/17,NA,NA,FR 4404289081,7/21/11,TRUE,2,FALSE,NA,NA,NA,71,71
608,269,0,NA,7/21/11,NA,NA,FR 4404281081,7/21/11,TRUE,2,FALSE,,NA,NA,71,71
609,269,1,NA,7/6/17,NA,NA,FR 4404281081,7/21/11,TRUE,2,FALSE,,NA,NA,71,71
610,270,0,NA,9/24/17,NA,NA,,9/24/17,FALSE,1,FALSE,FR 4958880507,NA,NA,73,73
610,270,0,NA,9/24/17,NA,NA,,9/24/17,FALSE,1,FALSE,FR 4958880507,NA,NA,73,91
610,270,0,NA,9/24/17,NA,NA,,9/24/17,FALSE,1,FALSE,FR 4958880507,NA,NA,73,72
610,270,0,NA,9/24/17,NA,NA,,9/24/17,FALSE,1,FALSE,FR 4958880507,NA,NA,91,73
610,270,0,NA,9/24/17,NA,NA,,9/24/17,FALSE,1,FALSE,FR 4958880507,NA,NA,91,91
610,270,0,NA,9/24/17,NA,NA,,9/24/17,FALSE,1,FALSE,FR 4958880507,NA,NA,91,72
610,270,0,NA,9/24/17,NA,NA,,9/24/17,FALSE,1,FALSE,FR 4958880507,NA,NA,72,73
610,270,0,NA,9/24/17,NA,NA,,9/24/17,FALSE,1,FALSE,FR 4958880507,NA,NA,72,91
610,270,0,NA,9/24/17,NA,NA,,9/24/17,FALSE,1,FALSE,FR 4958880507,NA,NA,72,72
612,271,0,NA,9/25/17,NA,NA,FR 4404288309,9/25/17,TRUE,2,FALSE,FR 4404288176,NA,NA,NA,NA
615,272,0,NA,10/6/17,NA,NA,FR 4404288310,10/6/17,TRUE,2,FALSE,FR 4404288199,NA,NA,24,24
975,272,1,9/21/20,10/20/19,10/27/19,,FR 4404288310,10/6/17,TRUE,2,FALSE,FR 4404288199,337,7,24,24
1443,272,2,9/17/21,11/4/20,11/9/20,#NAME?,FR 4404288310,10/6/17,TRUE,2,FALSE,FR 4404288199,317,5,24,24
1741,272,3,8/19/22,11/20/21,11/25/21,#NAME?,FR 4404288310,10/6/17,TRUE,2,FALSE,FR 4404288199,272,5,24,24
1952,272,4,NA,10/17/22,10/24/22,NA,FR 4404288310,10/6/17,TRUE,2,FALSE,FR 4404288199,NA,7,24,24
1767,273,3,10/28/22,12/18/21,12/22/21,#NAME?,FR 4404288311,10/7/17,TRUE,2,FALSE,FR 4404288100,314,4,25,25
1488,273,2,10/12/21,12/19/20,12/26/20,#NAME?,FR 4404288311,10/7/17,TRUE,2,FALSE,FR 4404288100,297,7,25,25
995,273,1,10/23/20,11/16/19,11/23/19,,FR 4404288311,10/7/17,TRUE,2,FALSE,FR 4404288100,342,7,25,25
617,273,0,NA,10/7/17,NA,NA,FR 4404288311,10/7/17,TRUE,2,FALSE,FR 4404288100,NA,NA,25,25
619,274,0,NA,10/9/17,NA,NA,FR 4404288312,10/9/17,TRUE,2,FALSE,FR 4404288101,NA,NA,24,24
985,274,1,4/14/20,11/3/19,11/10/19,,FR 4404288312,10/9/17,TRUE,2,FALSE,FR 4404288101,163,7,24,24
623,275,0,NA,10/22/17,NA,NA,FR 4404288313,10/22/17,TRUE,2,FALSE,FR 4404288128,NA,NA,NA,NA
625,276,0,NA,10/22/17,NA,NA,FR 4404288314,10/22/17,TRUE,2,TRUE,FR 4404288212,NA,NA,26,26
1011,276,1,10/8/20,12/28/19,1/4/20,,FR 4404288314,10/22/17,TRUE,2,TRUE,FR 4404288212,285,7,26,26
1477,276,2,10/4/21,12/6/20,12/13/20,#NAME?,FR 4404288314,10/22/17,TRUE,2,TRUE,FR 4404288212,302,7,26,26
1754,276,3,10/28/22,12/1/21,12/6/21,#NAME?,FR 4404288314,10/22/17,TRUE,2,TRUE,FR 4404288212,331,5,26,26
1997,276,4,11/17/23,12/24/22,12/31/22,,FR 4404288314,10/22/17,TRUE,2,TRUE,FR 4404288212,328,7,26,26
