"","AniLifeNumber","lac_number_calculated","AniBirthday","AniActive","milk_production_start_date","milk_production_end_date","last_milk_date","total_milk_prod","mean_fat_percent","mean_protein_percent","dry_off_date","dry_off_interval","still_milking","LacCalvingDate","age_at_first_calving","lactation_duration"
"601","FR4404288354",4,2018-08-18,TRUE,2023-07-29,2024-09-18,2024-09-18,15635.9,4.9213475177305,3.52520094562648,2024-09-18,NA,TRUE,2023-07-28,25,417
"602","FR4404288355",1,2018-09-03,FALSE,2020-09-24,2021-10-27,2021-10-27,10890.7,3.75057071960298,3.36888337468983,2021-10-27,60,FALSE,2020-09-24,24,398
"603","FR4404288355",2,2018-09-03,FALSE,2021-12-26,2022-02-15,2022-02-15,2223.2,3.58038461538462,3.55730769230769,2022-02-15,NA,FALSE,2021-12-25,24,51
"604","FR4404288357",1,2018-09-08,TRUE,2021-09-06,2022-07-08,2022-07-08,10892.3,4.50174193548387,3.58893548387097,2022-07-08,54,FALSE,2021-09-05,35,305
"605","FR4404288357",2,2018-09-08,TRUE,2022-08-31,2023-06-02,2023-06-02,9713.6,5.13835714285714,3.76967857142857,2023-06-02,66,FALSE,2022-08-30,35,275
"606","FR4404288357",3,2018-09-08,TRUE,2023-08-07,2024-08-09,2024-08-09,13683.6,5.07951742627346,3.74903485254692,2024-08-09,NA,FALSE,2023-08-07,35,368
"607","FR4404288358",1,2018-09-10,TRUE,2021-01-03,2021-10-08,2021-10-08,8166.8,4.34053380782918,3.61576512455516,2021-10-08,61,FALSE,2021-01-02,27,278
"608","FR4404288358",2,2018-09-10,TRUE,2021-12-08,2022-09-16,2022-09-16,12675.1,4.50269230769231,3.50685314685315,2022-09-16,57,FALSE,2021-12-08,27,282
"609","FR4404288358",3,2018-09-10,TRUE,2022-11-12,2023-09-08,2023-09-08,13244.5,5.03059016393443,3.59977049180328,2023-09-08,33,FALSE,2022-11-11,27,300
"610","FR4404288358",4,2018-09-10,TRUE,2023-10-11,2024-05-10,2024-05-10,5287.6,5.41106976744186,3.86311627906977,2024-05-10,NA,FALSE,2023-10-11,27,212
"611","FR4404288360",1,2018-09-26,TRUE,2020-11-03,2021-11-25,2021-11-25,10058.5,4.64183673469388,3.5365306122449,2021-11-25,56,FALSE,2020-11-03,25,387
"612","FR4404288360",2,2018-09-26,TRUE,2022-01-20,2023-01-27,2023-01-27,12719.5,5.0146949602122,3.42758620689655,2023-01-27,34,FALSE,2022-01-20,25,372
"613","FR4404288360",4,2018-09-26,TRUE,2023-07-02,2024-08-09,2024-08-09,15758,5.2420293398533,3.4857946210269,2024-08-09,NA,FALSE,2023-07-02,25,404
"614","FR4404288362",1,2018-10-03,TRUE,2021-01-18,2021-12-17,2021-12-17,11113.4,4.39653846153846,3.32633136094675,2021-12-17,55,FALSE,2021-01-18,27,333
"615","FR4404288362",2,2018-10-03,TRUE,2022-02-10,2022-12-09,2022-12-09,13650.5,4.61586319218241,3.20130293159609,2022-12-09,52,FALSE,2022-02-10,27,302
"616","FR4404288362",3,2018-10-03,TRUE,2023-01-30,2023-12-01,2023-12-01,14391.6,4.80582524271845,3.10294498381877,2023-12-01,56,FALSE,2023-01-30,27,305
"617","FR4404288362",4,2018-10-03,TRUE,2024-01-26,2024-09-18,2024-09-18,11282.6,4.84715481171548,3.2963179916318,2024-09-18,NA,TRUE,2024-01-26,27,236
"618","FR4404288363",1,2018-11-04,FALSE,2021-05-04,2022-02-25,2022-02-25,9385.9,3.77896666666667,3.46066666666667,2022-02-25,66,FALSE,2021-04-26,29,297
"619","FR4404288363",2,2018-11-04,FALSE,2022-05-02,2023-09-04,2023-09-04,16790.3,4.62843058350101,3.69981891348089,2023-09-04,NA,FALSE,2022-05-01,29,490
"620","FR4404288376",1,2018-12-24,TRUE,2021-04-09,2022-02-11,2022-02-11,11490.7,4.38474358974359,3.34403846153846,2022-02-11,50,FALSE,2021-04-08,27,308
"621","FR4404288376",2,2018-12-24,TRUE,2022-04-02,2023-07-07,2023-07-07,17899.8,5.16421841541756,3.49438972162741,2023-07-07,52,FALSE,2022-04-02,27,461
"622","FR4404288376",3,2018-12-24,TRUE,2023-08-28,2024-07-26,2024-07-26,15151.3,5.27896142433234,3.56272997032641,2024-07-26,NA,FALSE,2023-08-27,27,333
"623","FR4404288378",1,2019-01-14,FALSE,2021-01-14,2021-10-29,2021-10-29,9428.1,3.54996575342466,3.3,2021-10-29,63,FALSE,2021-01-14,24,288
"624","FR4404288378",2,2019-01-14,FALSE,2021-12-31,2022-02-05,2022-02-05,1353.3,3.75810810810811,3.42324324324324,2022-02-05,NA,FALSE,2021-12-31,24,36
"625","FR4404288379",1,2019-01-31,FALSE,2021-04-08,2022-02-04,2022-02-04,8938.7,4.90751633986928,3.49202614379085,2022-02-04,53,FALSE,2021-04-07,26,302
"626","FR4404288379",2,2019-01-31,FALSE,2022-03-29,2023-03-10,2023-03-10,12821.1,5.31148148148148,3.46122507122507,2023-03-10,134,FALSE,2022-03-29,26,346
"627","FR4404288379",3,2019-01-31,FALSE,2023-07-22,2023-08-30,2023-08-30,1007.6,5.1274358974359,2.98666666666667,2023-08-30,NA,FALSE,2023-07-22,26,39
"628","FR4404288384",1,2019-02-09,FALSE,2021-10-16,2022-11-14,2022-11-14,12527.3,4.92748743718593,3.43909547738693,2022-11-14,NA,FALSE,2021-10-16,32,394
"629","FR4404288388",1,2019-02-21,FALSE,2021-11-25,2022-09-09,2022-09-09,10406.1,4.88556313993174,3.54911262798635,2022-09-09,59,FALSE,2021-11-25,33,288
"630","FR4404288388",2,2019-02-21,FALSE,2022-11-07,2023-09-22,2023-09-22,12336.5,5.39398148148148,3.61518518518519,2023-09-22,NA,FALSE,2022-11-06,33,319
"631","FR4404288389",1,2019-02-26,TRUE,2021-04-27,2022-03-25,2022-03-25,9475.4,3.85622023809524,3.40282738095238,2022-03-25,57,FALSE,2021-04-26,26,332
"632","FR4404288389",2,2019-02-26,TRUE,2022-05-21,2023-01-27,2023-01-27,9246.3,3.80572549019608,3.37913725490196,2023-01-27,34,FALSE,2022-05-20,26,251
"633","FR4404288389",4,2019-02-26,TRUE,2023-05-04,2024-06-28,2024-06-28,14016.4,4.81579812206573,3.60542253521127,2024-06-28,NA,FALSE,2023-05-04,26,421
"634","FR4404288390",1,2019-02-26,FALSE,2021-03-30,2022-05-27,2022-05-27,11352.4,4.33454332552693,3.4571662763466,2022-05-27,11,FALSE,2021-03-30,25,423
"635","FR4404288390",4,2019-02-26,FALSE,2022-10-07,2023-08-18,2023-08-18,11721.8,4.35097178683386,3.52777429467085,2023-08-18,NA,FALSE,2022-10-07,25,315
"636","FR4404288391",1,2019-03-01,TRUE,2021-11-22,2023-01-06,2023-01-06,14066.9,5.22540865384615,3.22432692307692,2023-01-06,55,FALSE,2021-11-22,32,410
"637","FR4404288391",3,2019-03-01,TRUE,2023-05-02,2024-04-12,2024-04-12,10522.2,5.71450142450142,3.22133903133903,2024-04-12,NA,FALSE,2023-05-01,32,346
"638","FR4404288392",1,2019-03-03,TRUE,2021-03-11,2022-01-28,2022-01-28,9338.70000000001,4.18911585365854,3.33576219512195,2022-01-28,103,FALSE,2021-03-10,24,323
"639","FR4404288392",2,2019-03-03,TRUE,2022-05-11,2023-01-27,2023-01-27,8750.1,4.30524528301887,3.32581132075472,2023-01-27,34,FALSE,2022-05-11,24,261
"640","FR4404288392",4,2019-03-03,TRUE,2023-10-06,2024-07-17,2024-07-17,11438.9,4.79110726643599,3.42121107266436,2024-07-17,NA,FALSE,2023-10-06,24,285
"641","FR4404288393",1,2019-03-04,TRUE,2021-04-12,2022-10-14,2022-10-14,17439.8,4.76436265709156,3.29299820466786,2022-10-14,55,FALSE,2021-04-11,25,550
"642","FR4404288393",2,2019-03-04,TRUE,2022-12-08,2024-09-19,2024-09-19,23227.7,5.87018376722818,3.63758039816233,2024-09-19,NA,TRUE,2022-12-14,25,651
"643","FR4404288395",1,2019-03-04,TRUE,2021-03-14,2022-02-25,2022-02-25,11845.2,4.33119318181818,3.17340909090909,2022-02-25,41,FALSE,2021-03-13,24,348
"644","FR4404288395",2,2019-03-04,TRUE,2022-04-07,2023-06-09,2023-06-09,17678.4,4.80979262672811,3.19741935483871,2023-06-09,51,FALSE,2022-04-06,24,428
"645","FR4404288395",3,2019-03-04,TRUE,2023-07-30,2024-09-19,2024-09-19,17507.2,4.84536643026005,3.39203309692671,2024-09-19,NA,TRUE,2023-07-30,24,417
"646","FR4404288396",1,2019-03-07,TRUE,2021-03-28,2021-11-29,2021-11-29,6797.70000000001,4.65309236947791,2.94273092369478,2021-11-29,101,FALSE,2021-03-28,24,246
"647","FR4404288396",2,2019-03-07,TRUE,2022-03-10,2022-12-23,2022-12-23,10335.3,5.21767123287671,2.9461301369863,2022-12-23,56,FALSE,2022-03-09,24,288
"648","FR4404288396",3,2019-03-07,TRUE,2023-02-17,2023-05-26,2023-05-26,4097.9,5.0866,3.0739,2023-05-26,NA,FALSE,2023-02-17,24,98
"649","FR4404288398",1,2019-04-26,FALSE,2021-08-27,2022-04-16,2022-04-16,8645.5,3.6617094017094,3.1742735042735,2022-04-16,NA,FALSE,2021-08-27,28,232
"650","FR4404288399",1,2019-04-29,FALSE,2021-07-19,2021-11-29,2021-11-29,3266.4,3.87844444444444,3.30666666666667,2021-11-29,NA,FALSE,2021-07-19,26,133
"651","FR4404288400",1,2019-05-22,TRUE,2021-06-21,2022-03-25,2022-03-25,9446.8,3.28359430604982,3.20886120996441,2022-03-25,50,FALSE,2021-06-21,24,277
"652","FR4404288400",2,2019-05-22,TRUE,2022-05-14,2023-02-21,2023-02-21,10396,3.62560975609756,3.32411149825784,2023-02-21,9,FALSE,2022-05-13,24,283
"653","FR4404288400",4,2019-05-22,TRUE,2023-04-02,2024-07-17,2024-07-17,18455.9,4.34951882845188,3.53119246861925,2024-07-17,53,FALSE,2023-04-02,24,472
"654","FR4404288400",5,2019-05-22,TRUE,2024-09-08,2024-09-19,2024-09-19,419,4.5375,4.10833333333333,2024-09-19,NA,TRUE,2024-09-08,24,11
"655","FR4404288401",1,2019-06-07,TRUE,2021-06-12,2022-04-08,2022-04-08,8574.6,3.97356435643564,3.32775577557756,2022-04-08,53,FALSE,2021-06-12,24,300
"656","FR4404288401",2,2019-06-07,TRUE,2022-05-31,2023-02-13,2023-02-13,8618.2,4.14496183206107,3.40160305343511,2023-02-13,17,FALSE,2022-05-31,24,258
"657","FR4404288401",4,2019-06-07,TRUE,2023-09-20,2024-09-18,2024-09-18,17009.3,4.42574525745257,3.49257452574526,2024-09-18,NA,TRUE,2023-09-19,24,364
"658","FR4404288402",1,2019-06-11,TRUE,2021-06-25,2022-01-07,2022-01-07,4607.6,3.71606060606061,3.50030303030303,2022-01-07,151,FALSE,2021-06-25,24,196
"659","FR4404288402",3,2019-06-11,TRUE,2022-07-19,2023-03-10,2023-03-10,6973.1,4.38042016806723,3.58932773109244,2023-03-10,167,FALSE,2022-07-19,24,234
"660","FR4404288402",4,2019-06-11,TRUE,2023-08-24,2024-09-18,2024-09-18,13215.1,5.06005037783375,3.7064483627204,2024-09-18,NA,TRUE,2023-08-23,24,391
"661","FR4404288403",1,2019-06-08,FALSE,2021-07-19,2022-01-28,2022-01-28,5106,3.59607142857143,3.43224489795918,2022-01-28,130,FALSE,2021-07-19,25,193
"662","FR4404288403",3,2019-06-08,FALSE,2022-08-13,2022-11-14,2022-11-14,2131.8,3.79926315789474,3.57368421052632,2022-11-14,NA,FALSE,2022-08-13,25,93
"663","FR4404288404",1,2019-07-05,TRUE,2021-08-31,2022-07-22,2022-07-22,9473.3,4.20506060606061,3.26687878787879,2022-07-22,46,FALSE,2021-08-30,25,325
"664","FR4404288404",3,2019-07-05,TRUE,2022-09-19,2023-06-29,2023-06-29,9821.2,4.48407665505226,3.40421602787456,2023-06-29,57,FALSE,2022-09-19,25,283
"665","FR4404288404",4,2019-07-05,TRUE,2023-08-25,2024-06-28,2024-06-28,11374,4.76670926517572,3.49166134185304,2024-06-28,64,FALSE,2023-08-24,25,308
"666","FR4404288404",5,2019-07-05,TRUE,2024-08-31,2024-09-19,2024-09-19,751,4.7785,3.5565,2024-09-19,NA,TRUE,2024-08-31,25,19
"667","FR4404288406",1,2019-07-30,TRUE,2021-09-06,2022-06-07,2022-06-07,9123.9,5.03136029411765,3.56180147058824,2022-06-07,55,FALSE,2021-09-05,25,274
"668","FR4404288406",2,2019-07-30,TRUE,2022-08-01,2023-07-07,2023-07-07,13029.6,5.40426086956522,3.46275362318841,2023-07-07,53,FALSE,2022-08-01,25,340
"669","FR4404288406",3,2019-07-30,TRUE,2023-08-29,2024-09-19,2024-09-19,14886.9,5.68774936061381,3.60109974424552,2024-09-19,NA,TRUE,2023-08-29,25,387
"670","FR4404288407",1,2019-08-01,FALSE,2021-08-18,2022-08-19,2022-08-19,12367.7,3.0478167115903,2.8856064690027,2022-08-19,18,FALSE,2021-08-18,24,366
"671","FR4404288407",3,2019-08-01,FALSE,2022-10-15,2023-08-25,2023-08-25,14435.3,3.0137106918239,2.9875786163522,2023-08-25,60,FALSE,2022-10-14,24,314
"672","FR4404288407",4,2019-08-01,FALSE,2023-10-24,2024-08-26,2024-08-26,12210.7,3.31389067524116,3.18498392282958,2024-08-26,NA,FALSE,2023-10-24,24,307
"673","FR4404288408",1,2019-08-02,TRUE,2021-09-16,2022-08-26,2022-08-26,13208.9,4.6525,3.32137931034483,2022-08-26,11,FALSE,2021-09-14,25,344
"674","FR4404288408",3,2019-08-02,TRUE,2022-10-24,2023-08-28,2023-08-28,12933.9,4.99778846153846,3.3801282051282,2023-08-28,124,FALSE,2022-10-24,25,308
"675","FR4404288408",4,2019-08-02,TRUE,2023-12-30,2024-08-20,2024-08-20,11252.9,5.29409282700422,3.37455696202532,2024-08-20,NA,FALSE,2023-12-30,25,234
"676","FR4404288409",1,2019-08-02,TRUE,2021-08-26,2022-05-27,2022-05-27,10355.1,4.80780575539568,3.35874100719424,2022-05-27,11,FALSE,2021-08-25,24,274
"677","FR4404288409",3,2019-08-02,TRUE,2022-07-29,2023-08-11,2023-08-11,14313.7,5.47472584856397,3.4001044386423,2023-08-11,48,FALSE,2022-07-29,24,378
"678","FR4404288409",4,2019-08-02,TRUE,2023-09-28,2024-09-19,2024-09-19,16508.9,5.67082872928177,3.38378453038674,2024-09-19,NA,TRUE,2023-09-28,24,357
"679","FR4404288410",1,2019-08-03,TRUE,2021-09-09,2022-06-24,2022-06-24,9387.4,3.65147260273973,3.16465753424658,2022-06-24,56,FALSE,2021-09-09,25,288
"680","FR4404288410",2,2019-08-03,TRUE,2022-08-19,2023-06-02,2023-06-02,12061.5,3.84109589041096,3.27619863013699,2023-06-02,54,FALSE,2022-08-19,25,287
"681","FR4404288410",3,2019-08-03,TRUE,2023-07-26,2024-07-26,2024-07-26,14731.5,4.00389189189189,3.38486486486486,2024-07-26,49,FALSE,2023-07-26,25,366
"682","FR4404288410",4,2019-08-03,TRUE,2024-09-13,2024-09-18,2024-09-18,69.5,4.09666666666667,4.60666666666667,2024-09-18,NA,TRUE,2024-09-12,25,5
"683","FR4404288411",1,2019-08-13,FALSE,2021-10-30,2022-10-14,2022-10-14,12902.7,3.33635593220339,3.1659604519774,2022-10-14,49,FALSE,2021-10-30,26,349
"684","FR4404288411",2,2019-08-13,FALSE,2022-12-02,2023-09-05,2023-09-05,11218.6,3.84868794326241,3.28581560283688,2023-09-05,104,FALSE,2022-12-01,26,277
"685","FR4404288411",3,2019-08-13,FALSE,2023-12-18,2024-03-07,2024-03-07,4351,3.58048780487805,3.45378048780488,2024-03-07,NA,FALSE,2023-12-17,26,80
"686","FR4404288412",1,2019-08-20,TRUE,2021-11-28,2022-12-17,2022-12-17,17260.7,4.44923076923077,3.33035897435897,2022-12-17,37,FALSE,2021-11-27,27,384
"687","FR4404288412",2,2019-08-20,TRUE,2023-01-23,2024-05-10,2024-05-10,18638.2,5.49670146137787,3.63686847599165,2024-05-10,NA,FALSE,2023-01-22,27,473
"688","FR4404288413",1,2019-09-06,TRUE,2022-05-02,2023-03-24,2023-03-24,11684,4.42592145015106,3.24305135951662,2023-03-24,79,FALSE,2022-05-02,31,326
"689","FR4404288413",2,2019-09-06,TRUE,2023-06-11,2024-04-28,2024-04-28,14049.6,4.86193251533742,3.24895705521472,2024-04-28,106,FALSE,2023-06-10,31,322
"690","FR4404288413",3,2019-09-06,TRUE,2024-08-12,2024-09-19,2024-09-19,1987.3,4.27075,3.2655,2024-09-19,NA,TRUE,2024-08-10,31,38
"691","FR4404288414",1,2019-09-20,TRUE,2021-12-26,2022-12-17,2022-12-17,14837.1,4.49440443213296,3.13795013850416,2022-12-17,58,FALSE,2021-12-25,27,356
"692","FR4404288414",2,2019-09-20,TRUE,2023-02-13,2023-11-17,2023-11-17,13484.6,4.93580071174377,3.19373665480427,2023-11-17,53,FALSE,2023-02-13,27,277
"693","FR4404288414",3,2019-09-20,TRUE,2024-01-09,2024-09-18,2024-09-18,12728.7,4.58175097276265,3.3591439688716,2024-09-18,NA,TRUE,2024-01-08,27,253
"694","FR4404288415",1,2019-10-20,FALSE,2021-12-06,2022-09-06,2022-09-06,10999.3,2.9479197080292,3.35332116788321,2022-09-06,56,FALSE,2021-12-06,25,274
"695","FR4404288415",2,2019-10-20,FALSE,2022-11-01,2023-04-14,2023-04-14,6458,3.05455089820359,3.49317365269461,2023-04-14,NA,FALSE,2022-10-31,25,164
"696","FR4404288416",1,2019-10-09,TRUE,2022-01-20,2022-11-11,2022-11-11,9325.79999999999,4.23389261744966,3.40120805369127,2022-11-11,27,FALSE,2022-01-20,27,295
"697","FR4404288416",3,2019-10-09,TRUE,2023-01-07,2023-10-15,2023-10-15,10869.9,4.43828070175439,3.45228070175439,2023-10-15,57,FALSE,2023-01-07,27,281
"698","FR4404288416",4,2019-10-09,TRUE,2023-12-11,2024-09-19,2024-09-19,13024.3,4.11191637630662,3.5016724738676,2024-09-19,NA,TRUE,2023-12-11,27,283
"699","FR4404288417",1,2019-10-29,FALSE,2021-12-16,2022-10-28,2022-10-28,12081.5,3.6626875,3.2178125,2022-10-28,41,FALSE,2021-12-15,25,316
"700","FR4404288417",3,2019-10-29,FALSE,2022-12-24,2024-01-29,2024-01-29,14594.1,4.51291358024691,3.51404938271605,2024-01-29,NA,FALSE,2022-12-23,25,401
"701","FR4404288418",1,2019-10-30,FALSE,2021-12-05,2022-11-25,2022-11-25,10876.3,5.36,3.68969359331476,2022-11-25,13,FALSE,2021-12-05,25,355
"702","FR4404288418",3,2019-10-30,FALSE,2023-01-30,2023-10-20,2023-10-20,8884.80000000001,5.8114606741573,3.69876404494382,2023-10-20,NA,FALSE,2023-01-30,25,263
"703","FR4404288422",1,2019-11-10,TRUE,2022-01-02,2023-01-27,2023-01-27,11127.2,4.89475949367089,3.50037974683544,2023-01-27,34,FALSE,2022-01-02,25,390
"704","FR4404288422",3,2019-11-10,TRUE,2023-04-03,2024-05-11,2024-05-11,14827.6,5.16300733496332,3.50449877750611,2024-05-11,125,FALSE,2023-04-02,25,404
"705","FR4404288422",4,2019-11-10,TRUE,2024-09-13,2024-09-18,2024-09-18,217.1,6.64833333333333,4.13166666666667,2024-09-18,NA,TRUE,2024-09-12,25,5
"706","FR4404288423",1,2019-11-12,TRUE,2021-12-04,2022-09-24,2022-09-24,9555.8,3.26245791245791,3.22646464646465,2022-09-24,54,FALSE,2021-12-04,24,294
"707","FR4404288423",2,2019-11-12,TRUE,2022-11-17,2023-09-22,2023-09-22,12240.1,3.51786624203822,3.2881847133758,2023-09-22,55,FALSE,2022-11-17,24,309
"708","FR4404288423",3,2019-11-12,TRUE,2023-11-16,2024-09-19,2024-09-19,14170.6,3.38738019169329,3.32453674121406,2024-09-19,NA,TRUE,2023-11-15,24,308
"709","FR4404288424",1,2019-11-16,FALSE,2022-01-10,2022-09-06,2022-09-06,6053.2,5.00214285714286,3.4355462184874,2022-09-06,93,FALSE,2022-01-10,25,239
"710","FR4404288424",3,2019-11-16,FALSE,2023-02-09,2024-01-29,2024-01-29,10351.4,5.52456824512535,3.48651810584958,2024-01-29,NA,FALSE,2023-02-08,25,354
"711","FR4404288425",1,2019-11-23,FALSE,2022-04-21,2023-01-30,2023-01-30,7195.9,3.39875,3.36770833333333,2023-01-30,NA,FALSE,2022-04-20,28,284
"712","FR4404288426",1,2019-12-08,FALSE,2022-04-17,2023-03-31,2023-03-31,12026.7,3.87810198300283,3.1771954674221,2023-03-31,63,FALSE,2022-04-16,28,348
"713","FR4404288426",2,2019-12-08,FALSE,2023-06-02,2023-09-22,2023-09-22,5402.8,3.19447368421053,2.95359649122807,2023-09-22,NA,FALSE,2023-06-02,28,112
"714","FR4404288428",1,2019-12-17,TRUE,2022-08-01,2023-04-22,2023-04-22,7824.9,4.61131578947368,3.67255639097744,2023-04-22,98,FALSE,2022-07-31,31,264
"715","FR4404288428",2,2019-12-17,TRUE,2023-07-29,2024-03-22,2024-03-22,8434.5,4.50165975103734,3.63203319502075,2024-03-22,75,FALSE,2023-07-29,31,237
"716","FR4404288429",1,2019-12-17,TRUE,2022-01-01,2022-10-14,2022-10-14,8710.3,3.94265517241379,3.44624137931035,2022-10-14,55,FALSE,2022-01-01,24,286
"717","FR4404288429",3,2019-12-17,TRUE,2023-01-05,2023-09-22,2023-09-22,9761.5,4.54973484848485,3.43753787878788,2023-09-22,98,FALSE,2023-01-05,24,260
"718","FR4404288429",4,2019-12-17,TRUE,2023-12-29,2024-09-19,2024-09-19,9591.69999999999,4.37769516728625,3.55788104089219,2024-09-19,NA,TRUE,2023-12-29,24,265
"719","FR4404288430",1,2020-01-01,TRUE,2022-02-10,2022-12-17,2022-12-17,10283.9,3.40606349206349,3.08784126984127,2022-12-17,50,FALSE,2022-02-08,25,310
"720","FR4404288430",2,2020-01-01,TRUE,2023-02-05,2023-11-17,2023-11-17,10247.1,3.63173010380623,3.22038062283737,2023-11-17,46,FALSE,2023-02-04,25,285
"721","FR4404288430",3,2020-01-01,TRUE,2024-01-02,2024-09-19,2024-09-19,9340.6,3.65831417624521,3.37210727969349,2024-09-19,NA,TRUE,2024-01-02,25,261
"722","FR4404288431",1,2020-01-09,TRUE,2022-04-11,2023-01-06,2023-01-06,7930.1,4.5243795620438,3.29536496350365,2023-01-06,55,FALSE,2022-04-11,27,270
"723","FR4404288431",2,2020-01-09,TRUE,2023-03-02,2023-03-02,2023-03-02,0,0,0,2023-03-02,9,FALSE,2023-03-11,27,0
"724","FR4404288431",3,2020-01-09,TRUE,2023-03-11,2023-12-22,2023-12-22,10188,4.86093103448276,3.35975862068966,2023-12-22,63,FALSE,2023-03-11,27,286
"725","FR4404288431",4,2020-01-09,TRUE,2024-02-23,2024-09-19,2024-09-19,9907.40000000001,4.71457547169811,3.28825471698113,2024-09-19,NA,TRUE,2024-02-23,27,209
"726","FR4404288432",1,2020-01-15,TRUE,2022-05-02,2023-02-21,2023-02-21,9657.2,4.83795986622074,3.39612040133779,2023-02-21,9,FALSE,2022-05-01,27,295
"727","FR4404288432",3,2020-01-15,TRUE,2023-04-11,2024-02-15,2024-02-15,11370.3,4.94428115015974,3.53309904153355,2024-02-15,205,FALSE,2023-04-11,27,310
"728","FR4404288432",4,2020-01-15,TRUE,2024-09-07,2024-09-19,2024-09-19,494.8,4.94,4.07384615384615,2024-09-19,NA,TRUE,2024-09-07,27,12
"729","FR4404288433",1,2020-01-19,FALSE,2022-05-11,2023-03-13,2023-03-13,10557,3.74,3.24364516129032,2023-03-13,NA,FALSE,2022-05-11,27,306
"730","FR4404288434",1,2020-01-20,TRUE,2022-07-24,2023-04-22,2023-04-22,8570.4,5.20398550724638,3.84355072463768,2023-04-22,74,FALSE,2022-07-23,30,272
"731","FR4404288434",2,2020-01-20,TRUE,2023-07-05,2024-06-21,2024-06-21,13262.3,5.45719887955182,3.9524649859944,2024-06-21,50,FALSE,2023-07-05,30,352
"732","FR4404288434",3,2020-01-20,TRUE,2024-08-10,2024-09-19,2024-09-19,1660.6,4.42166666666667,4.0602380952381,2024-09-19,NA,TRUE,2024-08-10,30,40
"733","FR4404288435",1,2020-01-20,FALSE,2022-02-12,2022-11-11,2022-11-11,8488.9,4.78945652173913,2.75536231884058,2022-11-11,27,FALSE,2022-02-11,24,272
"734","FR4404288435",3,2020-01-20,FALSE,2022-12-30,2023-10-03,2023-10-03,10843.8,4.85409252669039,3.01395017793594,2023-10-03,NA,FALSE,2022-12-30,24,277
"735","FR4404288436",1,2020-01-25,FALSE,2022-04-27,2023-01-21,2023-01-21,9440.1,4.43278388278388,3.23714285714286,2023-01-21,40,FALSE,2022-04-27,27,269
"736","FR4404288437",1,2020-02-06,TRUE,2022-02-11,2022-12-23,2022-12-23,10538.7,4.3111875,3.104625,2022-12-23,53,FALSE,2022-02-11,24,315
"737","FR4404288437",2,2020-02-06,TRUE,2023-02-14,2023-12-30,2023-12-30,11825.9,4.75260061919505,3.26300309597523,2023-12-30,55,FALSE,2023-02-13,24,319
"738","FR4404288437",3,2020-02-06,TRUE,2024-02-23,2024-09-19,2024-09-19,9476.8,4.09283018867924,3.22900943396226,2024-09-19,NA,TRUE,2024-02-23,24,209
"739","FR4404288438",1,2020-02-09,FALSE,2022-02-10,2023-01-27,2023-01-27,9508.20000000001,5.2560393258427,3.48241573033708,2023-01-27,34,FALSE,2022-02-09,24,351
"740","FR4404288439",1,2020-02-10,FALSE,2022-04-08,2023-04-22,2023-04-22,11019,3.89239583333333,3.47903645833333,2023-04-22,101,FALSE,2022-04-07,25,379
"741","FR4404288439",2,2020-02-10,FALSE,2023-08-01,2023-10-10,2023-10-10,3008.4,4.14652777777778,3.14333333333333,2023-10-10,NA,FALSE,2023-08-01,25,70
"742","FR4404288440",1,2020-02-16,TRUE,2022-06-07,2023-03-10,2023-03-10,7677.9,4.12935943060498,3.40231316725979,2023-03-10,91,FALSE,2022-06-07,27,276
"743","FR4404288440",2,2020-02-16,TRUE,2023-06-09,2024-03-29,2024-03-29,8596.9,4.40775167785235,3.50644295302013,2024-03-29,170,FALSE,2023-06-09,27,294
"744","FR4404288440",3,2020-02-16,TRUE,2024-09-15,2024-09-18,2024-09-18,44.8,6.055,4.29,2024-09-18,NA,TRUE,2024-09-15,27,3
"745","FR4404288441",1,2020-02-17,TRUE,2022-06-13,2023-05-05,2023-05-05,12528.9,4.22621212121212,3.53666666666667,2023-05-05,57,FALSE,2022-06-12,27,326
"746","FR4404288441",2,2020-02-17,TRUE,2023-07-01,2024-07-26,2024-07-26,14872,4.38684343434343,3.6649494949495,2024-07-26,NA,FALSE,2023-07-01,27,391
"747","FR4404288442",1,2020-02-17,TRUE,2022-05-01,2023-04-22,2023-04-22,10259.8,5.45124653739612,3.79925207756233,2023-04-22,120,FALSE,2022-04-30,26,356
"748","FR4404288442",2,2020-02-17,TRUE,2023-08-20,2024-07-19,2024-07-19,13001.6,5.89162721893491,3.7389349112426,2024-07-19,53,FALSE,2023-08-20,26,334
"749","FR4404288442",3,2020-02-17,TRUE,2024-09-10,2024-09-19,2024-09-19,234.4,5.701,4.671,2024-09-19,NA,TRUE,2024-09-10,26,9
"750","FR4404288443",1,2020-02-17,TRUE,2022-06-06,2023-05-19,2023-05-19,12450.8,3.60292613636364,3.26963068181818,2023-05-19,51,FALSE,2022-06-05,27,347
"751","FR4404288443",2,2020-02-17,TRUE,2023-07-09,2024-09-13,2024-09-13,17783.9,3.99399543378995,3.44436073059361,2024-09-13,NA,FALSE,2023-07-08,27,432
"752","FR4404288445",1,2020-03-20,TRUE,2022-12-19,2024-04-12,2024-04-12,16422.6,5.04543209876543,3.5109670781893,2024-04-12,NA,FALSE,2022-12-19,32,480
