InsId,InsNumber,InsDate,InsItyId,InsSirId,InsChargeNumber,InsSequenceNumber,InsLacId,InsConId,InsRemarks,InsEdiStatus,InsRowTimeStamp,InsDprId,LacAniId,LacCalvingDate,LacNumber,LacDryOffDate,LacColostrumDate,LacRemarks,AniLifeNumber,AniBirthday,AniKeep,AniGenId,AniActive,AniMotherLifeNumber,lactation_length_days,colostrum_length_days,age_at_first_calving,calving_to_insem,next_lactation_dry_days,number_lactations,PreLacId,PreDate,PreRemark
384,2,4/14/17,1,NA,NA,0,153,NA,,NA,4/14/17 00:00,1,153,11/14/15,0,NA,NA,NA,FR 4404288217,11/14/15,TRUE,2,FALSE,FR 4404288137,NA,NA,30,NA,NA,3,NA,NA,NA
385,3,4/17/17,1,NA,NA,0,153,NA,,NA,4/17/17 00:00,1,153,11/14/15,0,NA,NA,NA,FR 4404288217,11/14/15,TRUE,2,FALSE,FR 4404288137,NA,NA,30,NA,NA,3,NA,NA,NA
487,5,7/29/17,1,NA,NA,1,153,10,,NA,7/29/17 00:00,1,153,11/14/15,0,NA,NA,NA,FR 4404288217,11/14/15,TRUE,2,FALSE,FR 4404288137,NA,NA,30,NA,NA,3,NA,NA,NA
511,6,8/18/17,1,NA,NA,0,153,NA,,NA,8/18/17 00:00,1,153,11/14/15,0,NA,NA,NA,FR 4404288217,11/14/15,TRUE,2,FALSE,FR 4404288137,NA,NA,30,NA,NA,3,153,11/3/17 00:00,NA
322,1,1/17/17,1,NA,NA,0,154,NA,,NA,1/17/17 00:00,1,154,11/15/15,0,NA,NA,NA,FR 4404288218,11/15/15,TRUE,2,FALSE,FR 4404288059,NA,NA,23,NA,NA,2,154,2/23/17 00:00,NA
491,7,8/3/17,1,NA,NA,0,155,NA,,NA,8/3/17 00:00,1,155,11/15/15,0,NA,NA,NA,FR 4404288219,11/15/15,TRUE,2,FALSE,FR 4404288133,NA,NA,36,NA,NA,1,155,11/9/17 00:00,NA
363,2,3/18/17,1,NA,NA,0,155,NA,,NA,3/18/17 00:00,1,155,11/15/15,0,NA,NA,NA,FR 4404288219,11/15/15,TRUE,2,FALSE,FR 4404288133,NA,NA,36,NA,NA,1,NA,NA,NA
345,1,2/27/17,1,NA,NA,0,155,NA,,NA,2/27/17 00:00,1,155,11/15/15,0,NA,NA,NA,FR 4404288219,11/15/15,TRUE,2,FALSE,FR 4404288133,NA,NA,36,NA,NA,1,NA,NA,NA
401,3,5/2/17,1,NA,NA,0,155,NA,,NA,5/2/17 00:00,1,155,11/15/15,0,NA,NA,NA,FR 4404288219,11/15/15,TRUE,2,FALSE,FR 4404288133,NA,NA,36,NA,NA,1,NA,NA,NA
428,4,6/6/17,1,NA,NA,0,155,NA,,NA,6/6/17 00:00,1,155,11/15/15,0,NA,NA,NA,FR 4404288219,11/15/15,TRUE,2,FALSE,FR 4404288133,NA,NA,36,NA,NA,1,NA,NA,NA
440,5,6/24/17,1,NA,NA,0,155,NA,,NA,6/24/17 00:00,1,155,11/15/15,0,NA,NA,NA,FR 4404288219,11/15/15,TRUE,2,FALSE,FR 4404288133,NA,NA,36,NA,NA,1,NA,NA,NA
472,6,7/15/17,1,NA,NA,0,155,NA,,NA,7/15/17 00:00,1,155,11/15/15,0,NA,NA,NA,FR 4404288219,11/15/15,TRUE,2,FALSE,FR 4404288133,NA,NA,36,NA,NA,1,NA,NA,NA
1653,8,1/23/18,1,NA,NA,0,155,NA,,NA,1/23/18 00:00,1,155,11/15/15,0,NA,NA,NA,FR 4404288219,11/15/15,TRUE,2,FALSE,FR 4404288133,NA,NA,36,NA,NA,1,NA,NA,NA
1683,9,2/13/18,1,NA,NA,0,155,NA,,NA,2/13/18 00:00,1,155,11/15/15,0,NA,NA,NA,FR 4404288219,11/15/15,TRUE,2,FALSE,FR 4404288133,NA,NA,36,NA,NA,1,155,3/16/18 00:00,NA
416,1,5/12/17,1,NA,NA,0,156,NA,,NA,5/12/17 00:00,1,156,11/30/15,0,NA,NA,NA,FR 4404288220,11/30/15,TRUE,2,TRUE,FR 4954667338,NA,NA,26,NA,NA,6,156,6/20/17 00:00,NA
364,1,3/18/17,1,NA,NA,0,157,NA,,NA,3/18/17 00:00,1,157,12/22/15,0,NA,NA,NA,FR 4404288221,12/22/15,TRUE,2,FALSE,FR 4404288082,NA,NA,24,NA,NA,4,NA,NA,NA
380,2,4/7/17,1,NA,NA,0,157,NA,,NA,4/7/17 00:00,1,157,12/22/15,0,NA,NA,NA,FR 4404288221,12/22/15,TRUE,2,FALSE,FR 4404288082,NA,NA,24,NA,NA,4,157,5/29/17 00:00,NA
380,2,4/7/17,1,NA,NA,0,157,NA,,NA,4/7/17 00:00,1,157,12/22/15,0,NA,NA,NA,FR 4404288221,12/22/15,TRUE,2,FALSE,FR 4404288082,NA,NA,24,NA,NA,4,157,5/30/17 00:00,NA
380,2,4/7/17,1,NA,NA,0,157,NA,,NA,4/7/17 00:00,1,157,12/22/15,0,NA,NA,NA,FR 4404288221,12/22/15,TRUE,2,FALSE,FR 4404288082,NA,NA,24,NA,NA,4,157,12/30/17 00:00,NA
417,1,5/12/17,1,NA,NA,0,158,NA,,NA,5/12/17 00:00,1,158,12/25/15,0,NA,NA,NA,FR 4404288222,12/25/15,TRUE,2,FALSE,FR 4947438444,NA,NA,26,NA,NA,5,NA,NA,NA
425,2,6/2/17,1,NA,NA,0,158,NA,,NA,6/2/17 00:00,1,158,12/25/15,0,NA,NA,NA,FR 4404288222,12/25/15,TRUE,2,FALSE,FR 4947438444,NA,NA,26,NA,NA,5,158,7/22/17 00:00,NA
420,1,5/29/17,1,NA,NA,0,159,NA,,NA,5/29/17 00:00,1,159,1/13/16,0,NA,NA,NA,FR 4404288224,1/13/16,TRUE,2,FALSE,FR 4404288136,NA,NA,25,NA,NA,2,159,7/3/17 00:00,NA
441,1,6/24/17,1,NA,NA,0,160,NA,,NA,6/24/17 00:00,1,160,1/14/16,0,NA,NA,NA,FR 4404288225,1/14/16,TRUE,2,FALSE,FR 4404288116,NA,NA,26,NA,NA,4,160,8/10/17 00:00,NA
1612,2,12/11/17,1,NA,NA,0,161,NA,,NA,12/11/17 00:00,1,161,1/19/16,0,NA,NA,NA,FR 4404288226,1/19/16,TRUE,2,FALSE,,NA,NA,NA,NA,NA,0,161,1/12/18 00:00,NA
1560,1,9/8/17,1,NA,NA,1,161,10,,NA,9/8/17 00:00,1,161,1/19/16,0,NA,NA,NA,FR 4404288226,1/19/16,TRUE,2,FALSE,,NA,NA,NA,NA,NA,0,161,11/3/17 00:00,NA
1570,6,11/9/17,1,NA,NA,0,162,NA,,NA,11/9/17 00:00,1,162,2/5/16,0,NA,NA,NA,FR 4404288228,2/5/16,TRUE,2,FALSE,FR 4404288115,NA,NA,31,NA,NA,2,NA,NA,NA
1624,8,12/21/17,1,NA,NA,0,162,NA,,NA,12/21/17 00:00,1,162,2/5/16,0,NA,NA,NA,FR 4404288228,2/5/16,TRUE,2,FALSE,FR 4404288115,NA,NA,31,NA,NA,2,162,1/26/18 00:00,NA
1599,7,12/1/17,1,NA,NA,0,162,NA,,NA,12/1/17 00:00,1,162,2/5/16,0,NA,NA,NA,FR 4404288228,2/5/16,TRUE,2,FALSE,FR 4404288115,NA,NA,31,NA,NA,2,NA,NA,NA
446,3,6/30/17,1,NA,NA,0,162,NA,,NA,6/30/17 00:00,1,162,2/5/16,0,NA,NA,NA,FR 4404288228,2/5/16,TRUE,2,FALSE,FR 4404288115,NA,NA,31,NA,NA,2,NA,NA,NA
470,4,7/3/17,1,NA,NA,1,162,10,,NA,7/3/17 00:00,1,162,2/5/16,0,NA,NA,NA,FR 4404288228,2/5/16,TRUE,2,FALSE,FR 4404288115,NA,NA,31,NA,NA,2,NA,NA,NA
481,5,7/25/17,1,NA,NA,0,162,NA,,NA,7/25/17 00:00,1,162,2/5/16,0,NA,NA,NA,FR 4404288228,2/5/16,TRUE,2,FALSE,FR 4404288115,NA,NA,31,NA,NA,2,NA,NA,NA
429,2,6/12/17,1,NA,NA,0,162,NA,,NA,6/12/17 00:00,1,162,2/5/16,0,NA,NA,NA,FR 4404288228,2/5/16,TRUE,2,FALSE,FR 4404288115,NA,NA,31,NA,NA,2,NA,NA,NA
418,1,5/18/17,1,NA,NA,0,162,NA,,NA,5/18/17 00:00,1,162,2/5/16,0,NA,NA,NA,FR 4404288228,2/5/16,TRUE,2,FALSE,FR 4404288115,NA,NA,31,NA,NA,2,NA,NA,NA
433,1,6/17/17,1,NA,NA,0,163,NA,,NA,6/17/17 00:00,1,163,2/15/16,0,NA,NA,NA,FR 4404288229,2/15/16,TRUE,2,FALSE,FR 4935590346,NA,NA,25,NA,NA,3,163,7/22/17 00:00,NA
433,1,6/17/17,1,NA,NA,0,163,NA,,NA,6/17/17 00:00,1,163,2/15/16,0,NA,NA,NA,FR 4404288229,2/15/16,TRUE,2,FALSE,FR 4935590346,NA,NA,25,NA,NA,3,163,11/9/17 00:00,NA
464,1,7/3/17,1,NA,NA,1,164,10,,NA,7/3/17 00:00,1,164,2/20/16,0,NA,NA,NA,FR 4404288230,2/20/16,TRUE,2,FALSE,,NA,NA,NA,NA,NA,0,164,8/10/17 00:00,NA
1595,5,11/24/17,1,NA,NA,0,164,NA,,NA,11/24/17 00:00,1,164,2/20/16,0,NA,NA,NA,FR 4404288230,2/20/16,TRUE,2,FALSE,,NA,NA,NA,NA,NA,0,164,1/12/18 00:00,NA
1595,5,11/24/17,1,NA,NA,0,164,NA,,NA,11/24/17 00:00,1,164,2/20/16,0,NA,NA,NA,FR 4404288230,2/20/16,TRUE,2,FALSE,,NA,NA,NA,NA,NA,0,164,1/26/18 00:00,NA
1565,4,11/2/17,1,NA,NA,0,164,NA,,NA,11/2/17 00:00,1,164,2/20/16,0,NA,NA,NA,FR 4404288230,2/20/16,TRUE,2,FALSE,,NA,NA,NA,NA,NA,0,NA,NA,NA
512,2,8/14/17,1,NA,NA,0,164,NA,,NA,8/14/17 00:00,1,164,2/20/16,0,NA,NA,NA,FR 4404288230,2/20/16,TRUE,2,FALSE,,NA,NA,NA,NA,NA,0,NA,NA,NA
517,3,9/8/17,1,NA,NA,0,164,NA,,NA,9/8/17 00:00,1,164,2/20/16,0,NA,NA,NA,FR 4404288230,2/20/16,TRUE,2,FALSE,,NA,NA,NA,NA,NA,0,NA,NA,NA
419,1,5/24/17,1,NA,NA,0,165,NA,,NA,5/24/17 00:00,1,165,2/15/16,0,NA,NA,NA,FR 4404288231,2/15/16,TRUE,2,FALSE,,NA,NA,24,NA,NA,2,165,7/3/17 00:00,NA
421,1,5/26/17,1,NA,NA,0,166,NA,,NA,5/26/17 00:00,1,166,3/21/16,0,NA,NA,NA,FR 4404288232,3/21/16,TRUE,2,FALSE,FR 4404288153,NA,NA,25,NA,NA,2,166,7/4/17 00:00,NA
421,1,5/26/17,1,NA,NA,0,166,NA,,NA,5/26/17 00:00,1,166,3/21/16,0,NA,NA,NA,FR 4404288232,3/21/16,TRUE,2,FALSE,FR 4404288153,NA,NA,25,NA,NA,2,166,7/4/17 00:00,NA
475,2,7/17/17,1,NA,NA,0,166,NA,,NA,7/17/17 00:00,1,166,3/21/16,0,NA,NA,NA,FR 4404288232,3/21/16,TRUE,2,FALSE,FR 4404288153,NA,NA,25,NA,NA,2,166,8/30/17 00:00,NA
475,2,7/17/17,1,NA,NA,0,166,NA,,NA,7/17/17 00:00,1,166,3/21/16,0,NA,NA,NA,FR 4404288232,3/21/16,TRUE,2,FALSE,FR 4404288153,NA,NA,25,NA,NA,2,166,12/20/17 00:00,NA
431,1,6/15/17,1,NA,NA,0,167,NA,,NA,6/15/17 00:00,1,167,4/3/16,0,NA,NA,NA,FR 4404288233,4/3/16,TRUE,2,FALSE,FR 4968695856,NA,NA,23,NA,NA,3,167,7/25/17 00:00,NA
431,1,6/15/17,1,NA,NA,0,167,NA,,NA,6/15/17 00:00,1,167,4/3/16,0,NA,NA,NA,FR 4404288233,4/3/16,TRUE,2,FALSE,FR 4968695856,NA,NA,23,NA,NA,3,167,8/10/17 00:00,NA
431,1,6/15/17,1,NA,NA,0,167,NA,,NA,6/15/17 00:00,1,167,4/3/16,0,NA,NA,NA,FR 4404288233,4/3/16,TRUE,2,FALSE,FR 4968695856,NA,NA,23,NA,NA,3,167,11/9/17 00:00,NA
431,1,6/15/17,1,NA,NA,0,167,NA,,NA,6/15/17 00:00,1,167,4/3/16,0,NA,NA,NA,FR 4404288233,4/3/16,TRUE,2,FALSE,FR 4968695856,NA,NA,23,NA,NA,3,167,12/20/17 00:00,NA
488,1,7/29/17,1,NA,NA,1,168,10,,NA,7/29/17 00:00,1,168,4/3/16,0,NA,NA,NA,FR 4404288234,4/3/16,TRUE,2,FALSE,FR 4404288154,NA,NA,24,NA,NA,2,168,8/30/17 00:00,NA
473,2,7/15/17,1,NA,NA,0,169,NA,,NA,7/15/17 00:00,1,169,4/7/16,0,NA,NA,NA,FR 4404288235,4/7/16,TRUE,2,FALSE,FR 4454691592,NA,NA,24,NA,NA,3,169,8/30/17 00:00,NA
473,2,7/15/17,1,NA,NA,0,169,NA,,NA,7/15/17 00:00,1,169,4/7/16,0,NA,NA,NA,FR 4404288235,4/7/16,TRUE,2,FALSE,FR 4454691592,NA,NA,24,NA,NA,3,169,12/20/17 00:00,NA
442,1,6/23/17,1,NA,NA,0,169,NA,,NA,6/23/17 00:00,1,169,4/7/16,0,NA,NA,NA,FR 4404288235,4/7/16,TRUE,2,FALSE,FR 4454691592,NA,NA,24,NA,NA,3,NA,NA,NA
469,1,7/13/17,1,NA,NA,1,170,10,,NA,7/13/17 00:00,1,170,4/14/16,0,NA,NA,NA,FR 4404288236,4/14/16,TRUE,2,FALSE,FR 4950954270,NA,NA,24,NA,NA,5,170,8/30/17 00:00,NA
469,1,7/13/17,1,NA,NA,1,170,10,,NA,7/13/17 00:00,1,170,4/14/16,0,NA,NA,NA,FR 4404288236,4/14/16,TRUE,2,FALSE,FR 4950954270,NA,NA,24,NA,NA,5,170,12/20/17 00:00,NA
451,1,7/7/17,1,NA,NA,0,171,NA,,NA,7/7/17 00:00,1,171,4/16/16,0,NA,NA,NA,FR 4404288237,4/16/16,TRUE,2,FALSE,FR 4404288143,NA,NA,23,NA,NA,5,171,8/10/17 00:00,NA
262,1,11/14/16,1,NA,NA,0,172,NA,,NA,11/14/16 00:00,1,172,8/14/15,0,NA,NA,NA,FR 4944526073,8/14/15,TRUE,2,FALSE,FR 4944525689,NA,NA,24,NA,NA,5,172,12/30/16 00:00,NA
288,1,11/29/16,1,NA,NA,0,173,NA,,NA,11/29/16 00:00,1,173,8/19/15,0,NA,NA,NA,FR 4944526074,8/19/15,TRUE,2,FALSE,FR 4944525691,NA,NA,24,NA,NA,4,173,12/30/16 00:00,NA
256,1,11/7/16,1,NA,NA,0,174,NA,,NA,11/7/16 00:00,1,174,7/27/15,0,NA,NA,NA,FR 4958880507,7/27/15,TRUE,2,FALSE,FR 4958880196,NA,NA,25,NA,NA,3,NA,NA,NA
298,2,12/15/16,1,NA,NA,0,174,NA,,NA,12/15/16 00:00,1,174,7/27/15,0,NA,NA,NA,FR 4958880507,7/27/15,TRUE,2,FALSE,FR 4958880196,NA,NA,25,NA,NA,3,174,1/21/17 00:00,NA
329,1,1/25/17,1,NA,NA,0,175,NA,,NA,1/25/17 00:00,1,175,8/23/15,0,NA,NA,NA,FR 4958880509,8/23/15,TRUE,2,FALSE,,NA,NA,26,NA,NA,1,175,3/29/17 00:00,NA
1600,1,12/1/17,1,NA,NA,0,371,NA,,NA,12/1/17 00:00,1,176,5/12/16,0,NA,NA,NA,FR 4404288238,5/12/16,TRUE,2,FALSE,FR 4404288094,NA,NA,31,NA,NA,1,371,1/12/18 00:00,NA
1726,2,3/23/18,1,NA,NA,0,371,NA,,NA,3/23/18 00:00,1,176,5/12/16,0,NA,NA,NA,FR 4404288238,5/12/16,TRUE,2,FALSE,FR 4404288094,NA,NA,31,NA,NA,1,371,4/23/18 00:00,NA
1613,1,12/11/17,1,NA,NA,0,375,NA,,NA,12/11/17 00:00,1,177,5/16/16,0,NA,NA,NA,FR 4404288239,5/16/16,TRUE,2,FALSE,FR 4404288150,NA,NA,27,NA,NA,3,375,1/12/18 00:00,NA
1568,1,11/6/17,1,NA,NA,0,380,NA,,NA,11/6/17 00:00,1,178,5/26/16,0,NA,NA,NA,FR 4404288240,5/26/16,TRUE,2,FALSE,FR 4404288019,NA,NA,33,NA,NA,2,380,1/12/18 00:00,NA
1716,4,3/21/18,1,NA,NA,0,380,NA,,NA,3/21/18 00:00,1,178,5/26/16,0,NA,NA,NA,FR 4404288240,5/26/16,TRUE,2,FALSE,FR 4404288019,NA,NA,33,NA,NA,2,NA,NA,NA
1737,5,4/9/18,1,NA,NA,0,380,NA,,NA,4/9/18 00:00,1,178,5/26/16,0,NA,NA,NA,FR 4404288240,5/26/16,TRUE,2,FALSE,FR 4404288019,NA,NA,33,NA,NA,2,NA,NA,NA
1763,6,5/1/18,1,NA,NA,0,380,NA,,NA,5/1/18 00:00,1,178,5/26/16,0,NA,NA,NA,FR 4404288240,5/26/16,TRUE,2,FALSE,FR 4404288019,NA,NA,33,NA,NA,2,NA,NA,NA
1690,2,2/21/18,1,NA,NA,0,380,NA,,NA,2/21/18 00:00,1,178,5/26/16,0,NA,NA,NA,FR 4404288240,5/26/16,TRUE,2,FALSE,FR 4404288019,NA,NA,33,NA,NA,2,NA,NA,NA
1694,3,3/1/18,1,NA,NA,0,380,NA,,NA,3/1/18 00:00,1,178,5/26/16,0,NA,NA,NA,FR 4404288240,5/26/16,TRUE,2,FALSE,FR 4404288019,NA,NA,33,NA,NA,2,NA,NA,NA
1781,7,5/24/18,1,NA,NA,0,380,NA,,NA,5/24/18 00:00,1,178,5/26/16,0,NA,NA,NA,FR 4404288240,5/26/16,TRUE,2,FALSE,FR 4404288019,NA,NA,33,NA,NA,2,380,7/3/18 00:00,NA
1625,2,12/21/17,1,NA,NA,0,385,NA,,NA,12/21/17 00:00,1,179,6/14/16,0,NA,NA,NA,FR 4404288241,6/14/16,TRUE,2,FALSE,FR 4404288161,NA,NA,32,NA,NA,3,385,1/26/18 00:00,NA
1601,1,12/2/17,1,NA,NA,0,385,NA,,NA,12/2/17 00:00,1,179,6/14/16,0,NA,NA,NA,FR 4404288241,6/14/16,TRUE,2,FALSE,FR 4404288161,NA,NA,32,NA,NA,3,NA,NA,NA
1782,6,5/24/18,1,NA,NA,0,385,NA,,NA,5/24/18 00:00,1,179,6/14/16,0,NA,NA,NA,FR 4404288241,6/14/16,TRUE,2,FALSE,FR 4404288161,NA,NA,32,NA,NA,3,385,7/3/18 00:00,NA
1688,3,2/16/18,1,NA,NA,0,385,NA,,NA,2/16/18 00:00,1,179,6/14/16,0,NA,NA,NA,FR 4404288241,6/14/16,TRUE,2,FALSE,FR 4404288161,NA,NA,32,NA,NA,3,NA,NA,NA
1749,5,4/16/18,1,NA,NA,0,385,NA,,NA,4/16/18 00:00,1,179,6/14/16,0,NA,NA,NA,FR 4404288241,6/14/16,TRUE,2,FALSE,FR 4404288161,NA,NA,32,NA,NA,3,NA,NA,NA
1728,4,3/27/18,1,NA,NA,0,385,NA,,NA,3/27/18 00:00,1,179,6/14/16,0,NA,NA,NA,FR 4404288241,6/14/16,TRUE,2,FALSE,FR 4404288161,NA,NA,32,NA,NA,3,NA,NA,NA
1606,1,12/5/17,1,NA,NA,0,391,NA,,NA,12/5/17 00:00,1,180,6/23/16,0,NA,NA,NA,FR 4404288242,6/23/16,TRUE,2,FALSE,FR 4404288156,NA,NA,26,NA,NA,3,391,1/12/18 00:00,NA
1596,1,11/27/17,1,NA,NA,0,393,NA,,NA,11/27/17 00:00,1,181,7/9/16,0,NA,NA,NA,FR 4404288243,7/9/16,TRUE,2,FALSE,FR 4404658920,NA,NA,26,NA,NA,2,NA,NA,NA
1610,2,12/8/17,1,NA,NA,0,393,NA,,NA,12/8/17 00:00,1,181,7/9/16,0,NA,NA,NA,FR 4404288243,7/9/16,TRUE,2,FALSE,FR 4404658920,NA,NA,26,NA,NA,2,393,1/12/18 00:00,NA
1646,1,1/15/18,1,NA,NA,0,396,NA,,NA,1/15/18 00:00,1,183,10/2/16,0,NA,NA,NA,FR 4404288255,10/2/16,TRUE,2,FALSE,FR 4404288162,NA,NA,NA,NA,NA,0,NA,NA,NA
1746,2,4/12/18,1,NA,NA,0,396,NA,,NA,4/12/18 00:00,1,183,10/2/16,0,NA,NA,NA,FR 4404288255,10/2/16,TRUE,2,FALSE,FR 4404288162,NA,NA,NA,NA,NA,0,396,6/1/18 00:00,NA
1671,1,2/7/18,1,NA,NA,0,401,NA,,NA,2/7/18 00:00,1,185,10/22/16,0,NA,NA,NA,FR 4404288256,10/22/16,TRUE,2,FALSE,FR 4404288101,NA,NA,NA,NA,NA,0,401,3/16/18 00:00,NA
1671,1,2/7/18,1,NA,NA,0,401,NA,,NA,2/7/18 00:00,1,185,10/22/16,0,NA,NA,NA,FR 4404288256,10/22/16,TRUE,2,FALSE,FR 4404288101,NA,NA,NA,NA,NA,0,401,7/11/18 00:00,NA
1750,2,4/16/18,1,NA,NA,0,403,NA,,NA,4/16/18 00:00,1,186,10/25/16,0,NA,NA,NA,FR 4404288257,10/25/16,TRUE,2,FALSE,FR 4404288159,NA,NA,27,NA,NA,3,NA,NA,NA
1766,3,5/7/18,1,NA,NA,0,403,NA,,NA,5/7/18 00:00,1,186,10/25/16,0,NA,NA,NA,FR 4404288257,10/25/16,TRUE,2,FALSE,FR 4404288159,NA,NA,27,NA,NA,3,403,6/18/18 00:00,NA
1719,1,3/22/18,1,NA,NA,0,403,NA,,NA,3/22/18 00:00,1,186,10/25/16,0,NA,NA,NA,FR 4404288257,10/25/16,TRUE,2,FALSE,FR 4404288159,NA,NA,27,NA,NA,3,NA,NA,NA
1720,1,3/22/18,1,NA,NA,0,415,NA,,NA,3/22/18 00:00,1,197,10/28/16,0,NA,NA,NA,FR 4404288258,10/28/16,TRUE,2,FALSE,FR 4404288169,NA,NA,25,NA,NA,2,415,4/23/18 00:00,NA
1721,2,3/22/18,1,NA,NA,0,417,NA,,NA,3/22/18 00:00,1,198,11/1/16,0,NA,NA,NA,FR 4404288259,11/1/16,TRUE,2,FALSE,FR 4404288080,NA,NA,26,NA,NA,2,NA,NA,NA
1738,3,4/10/18,1,NA,NA,0,417,NA,,NA,4/10/18 00:00,1,198,11/1/16,0,NA,NA,NA,FR 4404288259,11/1/16,TRUE,2,FALSE,FR 4404288080,NA,NA,26,NA,NA,2,417,6/30/18 00:00,NA
1672,1,2/7/18,1,NA,NA,0,417,NA,,NA,2/7/18 00:00,1,198,11/1/16,0,NA,NA,NA,FR 4404288259,11/1/16,TRUE,2,FALSE,FR 4404288080,NA,NA,26,NA,NA,2,417,3/16/18 00:00,NA
1626,1,12/21/17,1,NA,NA,0,421,NA,,NA,12/21/17 00:00,1,199,8/13/16,0,NA,NA,NA,FR 4404288247,8/13/16,TRUE,2,FALSE,FR 4404288155,NA,NA,25,NA,NA,1,NA,NA,NA
1607,1,12/5/17,1,NA,NA,0,424,NA,,NA,12/5/17 00:00,1,201,8/18/16,0,NA,NA,NA,FR 4404288248,8/18/16,TRUE,2,FALSE,,NA,NA,NA,NA,NA,0,424,1/12/18 00:00,NA
1669,2,2/5/18,1,NA,NA,0,424,NA,,NA,2/5/18 00:00,1,201,8/18/16,0,NA,NA,NA,FR 4404288248,8/18/16,TRUE,2,FALSE,,NA,NA,NA,NA,NA,0,424,3/8/18 00:00,NA
1669,2,2/5/18,1,NA,NA,0,424,NA,,NA,2/5/18 00:00,1,201,8/18/16,0,NA,NA,NA,FR 4404288248,8/18/16,TRUE,2,FALSE,,NA,NA,NA,NA,NA,0,424,7/11/18 00:00,NA
1666,3,2/1/18,1,NA,NA,0,425,NA,,NA,2/1/18 00:00,1,202,8/19/16,0,NA,NA,NA,FR 4404288249,8/19/16,TRUE,2,FALSE,FR 4958880362,NA,NA,26,NA,NA,2,425,3/16/18 00:00,NA
1644,2,1/12/18,1,NA,NA,0,425,NA,,NA,1/12/18 00:00,1,202,8/19/16,0,NA,NA,NA,FR 4404288249,8/19/16,TRUE,2,FALSE,FR 4958880362,NA,NA,26,NA,NA,2,NA,NA,NA
1615,1,12/12/17,1,NA,NA,0,425,NA,,NA,12/12/17 00:00,1,202,8/19/16,0,NA,NA,NA,FR 4404288249,8/19/16,TRUE,2,FALSE,FR 4958880362,NA,NA,26,NA,NA,2,NA,NA,NA
1602,1,12/2/17,1,NA,NA,0,426,NA,,NA,12/2/17 00:00,1,203,8/22/16,0,NA,NA,NA,FR 4404288250,8/22/16,TRUE,2,FALSE,,NA,NA,NA,NA,NA,0,426,1/26/18 00:00,NA
1629,2,12/23/17,1,NA,NA,0,426,NA,,NA,12/23/17 00:00,1,203,8/22/16,0,NA,NA,NA,FR 4404288250,8/22/16,TRUE,2,FALSE,,NA,NA,NA,NA,NA,0,NA,NA,NA
265,1,2/12/16,1,NA,NA,1,433,NA,,NA,2/12/16 00:00,1,207,11/12/14,0,NA,NA,NA,FR 4404659034,11/12/14,TRUE,2,FALSE,FR 4404658806,NA,NA,24,NA,NA,4,NA,NA,NA
266,1,11/9/15,1,NA,NA,1,436,NA,,NA,11/9/15 00:00,1,208,3/30/14,0,NA,NA,NA,FR 4404658982,3/30/14,TRUE,2,FALSE,FR 4404658853,NA,NA,32,NA,NA,5,NA,NA,NA
268,2,1/30/16,1,NA,NA,1,436,10,,NA,1/30/16 00:00,1,208,3/30/14,0,NA,NA,NA,FR 4404658982,3/30/14,TRUE,2,FALSE,FR 4404658853,NA,NA,32,NA,NA,5,NA,NA,NA
269,3,3/9/16,1,NA,NA,1,436,10,,NA,3/9/16 00:00,1,208,3/30/14,0,NA,NA,NA,FR 4404658982,3/30/14,TRUE,2,FALSE,FR 4404658853,NA,NA,32,NA,NA,5,436,6/15/16 00:00,NA
267,1,2/24/16,1,NA,NA,1,437,NA,,NA,2/24/16 00:00,1,209,9/29/14,0,NA,NA,NA,FR 4404659023,9/29/14,TRUE,2,FALSE,FR 4404658759,NA,NA,25,NA,NA,5,437,5/25/16 00:00,NA
1658,1,1/26/18,1,NA,NA,0,438,NA,,NA,1/26/18 00:00,1,210,8/23/16,0,NA,NA,NA,FR 4404288251,8/23/16,TRUE,2,TRUE,FR 4404288139,NA,NA,26,NA,NA,6,438,4/11/18 00:00,NA
1761,1,4/28/18,1,NA,NA,0,446,NA,,NA,4/28/18 00:00,1,213,12/3/16,0,NA,NA,NA,FR 4404288261,12/3/16,TRUE,2,TRUE,FR 4404288163,NA,NA,29,NA,NA,4,NA,NA,NA
1778,2,5/17/18,1,NA,NA,0,446,NA,,NA,5/17/18 00:00,1,213,12/3/16,0,NA,NA,NA,FR 4404288261,12/3/16,TRUE,2,TRUE,FR 4404288163,NA,NA,29,NA,NA,4,446,6/18/18 00:00,NA
1778,2,5/17/18,1,NA,NA,0,446,NA,,NA,5/17/18 00:00,1,213,12/3/16,0,NA,NA,NA,FR 4404288261,12/3/16,TRUE,2,TRUE,FR 4404288163,NA,NA,29,NA,NA,4,446,7/3/18 00:00,NA
1811,3,7/13/18,1,NA,NA,0,446,NA,,NA,7/13/18 00:00,1,213,12/3/16,0,NA,NA,NA,FR 4404288261,12/3/16,TRUE,2,TRUE,FR 4404288163,NA,NA,29,NA,NA,4,NA,NA,NA
1819,4,7/24/18,1,NA,NA,0,446,NA,,NA,7/24/18 00:00,1,213,12/3/16,0,NA,NA,NA,FR 4404288261,12/3/16,TRUE,2,TRUE,FR 4404288163,NA,NA,29,NA,NA,4,NA,NA,NA
